Apparent.Time;Time span;Living Room Light (100W) [VA];Kitchen Light (100W) [VA];Cellar Light (200W) [VA];Bathroom Light (100W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Bedroom Light (200W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Nespresso Coffee Machine, Single Cup [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];Electric Kettle / Petra WK288 1.5L [VA];AEG PN 2200 RX 4935365097 [VA];Hand-held Circular Saw / Bosch PKS 46 [VA];Skil 4270 [VA];Polishing Machine / Flex L 602 VR [VA];Hedge Trimmer / Bosch AHS 550-24 ST [VA];Atika LH 2500 G [VA];Lawn Mower / Sabo 32-EL [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];CD/DVD Player / Philips DVDR 725 H [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Miele DG 1450 [VA];Handmixer / Phillips Robust HR 1581 [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [VA];Microwave / Panasonic NN 5259 [VA];Dishwasher NEFF SD6P1F (2011) [VA];Laptop Sony Vaio SVE151G11M [VA];Steam Iron / Phillips GC 4410 [VA];Washing Machine / Bosch WAE 28143 [VA];AEG NM 2701 Premium [VA];Hair Dryer Braun Silencio 1250 [VA];Canister vacuum cleaner / Siemens VS 06 G 1831 [VA];Siemens Kl 20 LA 65 (A+) [VA];Electric Razor Braun Cruzer 5 [VA];Electric Toothbrush Dondodent Professional Clean [VA];Router O2 Box 6431 [VA];
5509;3.19:49:00;0;0;0;0;0;0;0;0;1,5719969227678634;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2540989463082846;54,7638836065574;1,8426957856028656;0;0;0;0;13,342426124983282;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5510;3.19:50:00;0;0;0;0;0;0;0;0;1,572439775617989;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2541182465698675;54,7642704918033;1,8479090175154698;0;0;0;0;13,342501984514824;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5511;3.19:51:00;0;0;0;0;0;0;0;0;1,572465148838988;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2542022819228154;54,7642704918033;1,8516499711862775;0;0;0;0;13,343047077479799;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5512;3.19:52:00;0;0;0;0;0;0;0;0;1,5724890822349937;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2542431904637215;54,7642704918033;1,8569939093741954;0;0;0;0;13,343162190382715;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5513;3.19:53:00;0;0;0;0;0;0;0;0;1,5725644801314045;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2543926040345634;54,7642704918033;1,860462360104035;0;0;0;0;13,343359365537758;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5514;3.19:54:00;0;0;0;0;0;0;0;0;1,572736521402593;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2544259748468367;54,7642704918033;1,863377179402409;0;0;0;0;13,34387288512343;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5515;3.19:55:00;0;0;0;0;0;0;0;0;1,572779614158453;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2544343506811542;54,7642704918033;1,8728774559860557;0;0;0;0;13,345591474827469;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5516;3.19:56:00;0;0;0;0;0;0;0;0;1,5728085201229076;0;0;0;0;0;0;0;0;0;0;0;0;0;1,254626433089914;54,7642704918033;1,8729111378991392;0;0;0;0;13,345605766040201;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5517;3.19:57:00;0;0;0;0;0;0;0;0;1,5728424967344188;0;0;0;0;0;0;0;0;0;0;0;0;0;1,254682469923575;54,7642704918033;1,874676992195467;0;0;0;0;13,346030029726814;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5518;3.19:58:00;0;0;0;0;0;0;0;0;1,5730133107926896;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2547483437780576;54,7642704918033;1,8813787105825055;0;0;0;0;13,346409934424956;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5519;3.19:59:00;0;0;0;0;0;0;0;0;1,57312616999213;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2547690433448389;54,7642704918033;1,8855415354554765;0;0;0;0;13,346986827900052;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5520;3.20:00:00;0;0;0;0;0;0;0;0;1,5731572264699787;0;0;0;0;0;0;0;0;0;0;0;0;0;1,254837951056337;54,7642704918033;1,9075518527635646;0;0;0;0;13,347830157610904;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5521;3.20:01:00;0;0;0;0;0;0;0;0;1,5731601519972305;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2548706139590258;54,7642704918033;10,62708466191975;0;0;0;0;13,348325715905982;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5522;3.20:02:00;0;0;0;0;0;0;0;0;1,5733165079947748;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2549227495964297;54,7642704918033;11,052047175650905;0;0;0;0;13,349008355638768;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5523;3.20:03:00;0;0;0;0;0;0;0;0;1,573531911729357;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2552191385832103;54,7642704918033;11,204620304202567;0;0;0;0;13,349742757258989;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5524;3.20:04:00;0;0;0;0;0;0;0;0;1,5738448236423337;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2553279907500285;54,7642704918033;11,438857061019815;0;0;0;0;13,349949860670122;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5525;3.20:05:00;0;0;0;0;0;0;0;0;1,5739508726054725;0;0;0;0;0;0;0;0;0;0;0;0;0;1,255413803233547;54,8341;11,616949109903553;0;0;0;0;13,350328232801028;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5526;3.20:06:00;0;0;0;0;0;0;0;0;1,5740482300459766;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2554291029627203;54,8341;11,638785514042278;0;0;0;0;13,35046700381193;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5527;3.20:07:00;0;0;0;0;0;0;0;0;1,5742218298082236;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2555184286730818;54,8341;11,667138004379982;0;0;0;0;13,351032914733182;0;3,8000000000000003;0;0;0;0;0;0;2,96267557377049;4,15431918032787;11,7653278688525;
5528;3.20:08:00;0;0;0;0;0;0;0;0;1,5743576007585662;0;0;0;0;0;0;0;0;0;0;0;0;0;1,255644199448304;54,8341;11,80925071442999;0;0;0;0;13,351648425714115;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5529;3.20:09:00;0;0;0;0;0;0;0;0;1,5744134280274769;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2556916845517732;54,8341;11,82807392821383;0;0;0;0;13,351990596086882;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5530;3.20:10:00;0;0;0;0;0;0;0;0;1,5744153141995993;0;0;0;0;0;0;0;0;0;0;0;0;0;1,255751601284536;54,8341;11,884736749332603;0;0;0;0;13,352866377472827;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5531;3.20:11:00;0;0;0;0;0;0;0;0;1,574441117807799;0;0;0;0;0;0;0;0;0;0;0;0;0;1,255950456065051;54,8341;11,923203195208592;0;0;0;0;13,353056198067723;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5532;3.20:12:00;0;0;0;0;0;0;0;0;1,574609957815301;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2560467608855386;54,8341;11,943455820925415;0;0;0;0;13,353182546180838;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5533;3.20:13:00;0;0;0;0;0;0;0;0;1,5746768590641511;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2560868845340165;54,8341;11,973804179377277;0;0;0;0;13,353203109139518;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5534;3.20:14:00;0;0;0;0;0;0;0;0;1,5747700148970079;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2561040492167228;54,8341;11,99949339844218;0;0;0;0;13,353860527582643;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5535;3.20:15:00;0;0;0;0;0;0;0;0;1,575030376724897;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2561566122897165;54,9151754098361;12,012096959474569;0;0;0;0;13,354895495408446;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5536;3.20:16:00;0;0;0;0;0;0;0;0;1,575169360131496;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2562051131021454;54,9151754098361;12,13353501351569;0;0;0;0;13,355183770420316;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5537;3.20:17:00;0;0;0;0;0;0;0;0;1,5752612769460783;0;0;0;0;0;0;0;0;0;0;0;0;0;1,256290701956981;54,9151754098361;12,15852942116918;0;0;0;0;13,355488690124695;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5538;3.20:18:00;0;0;0;0;0;0;0;0;1,575265588169422;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2562972026142922;54,9151754098361;12,178464835159595;0;0;0;0;13,355988810004945;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5539;3.20:19:00;0;0;0;0;0;0;0;0;1,5754778392772206;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2564269789377496;54,9151754098361;12,193733315248553;0;0;0;0;13,356038463106266;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5540;3.20:20:00;0;0;0;0;0;0;0;0;1,575540618051025;0;0;0;0;0;0;0;0;0;0;0;0;0;1,256486351490605;54,9151754098361;12,243694269599693;0;0;0;0;13,356618062207275;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5541;3.20:21:00;0;0;0;0;0;0;0;0;1,5756531346801677;0;0;0;0;0;0;0;0;0;0;0;0;0;1,256602539291784;54,9151754098361;12,287650083742285;0;0;0;0;13,3577692632269;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5542;3.20:22:00;0;0;0;0;0;0;0;0;1,5757152284609977;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2566664667315526;54,9151754098361;12,32033132669995;0;0;0;0;13,357881102032332;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5543;3.20:23:00;0;0;0;0;0;0;0;0;1,5757192253354344;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2567275139868215;54,9151754098361;12,346254296723668;0;0;0;0;13,357899098769515;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5544;3.20:24:00;0;0;0;0;0;0;0;0;1,5762107893158495;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2567686036967063;54,9151754098361;12,37627562868809;0;0;0;0;13,357943503926874;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5545;3.20:25:00;0;0;0;0;0;0;0;0;1,5763657457342413;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2567716302399796;54,9246803278688;12,486984817168942;0;0;0;0;13,358354115462488;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5546;3.20:26:00;0;0;0;0;0;0;0;0;1,5764074952671547;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2567947775427337;54,9246803278688;12,493966572772992;0;0;0;0;13,359444733552841;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5547;3.20:27:00;0;0;0;0;0;0;0;0;1,5764695161553088;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2568495650352334;54,9246803278688;12,523964271616967;0;0;0;0;13,35972560404709;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5548;3.20:28:00;0;0;0;0;0;0;0;0;1,5764981100930635;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2568839577728244;54,9246803278688;12,52760624847593;0;0;0;0;13,360064794936626;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5549;3.20:29:00;0;0;0;0;0;0;0;0;1,5765241381120478;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2570778567293461;54,9246803278688;12,559870752303985;0;0;0;0;13,360423732686568;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5550;3.20:30:00;0;0;0;0;0;0;0;0;1,5766030802739242;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2571983507668052;54,9330885245901;12,564822878584039;0;0;0;0;13,360609009524525;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5551;3.20:31:00;0;0;0;0;0;0;0;0;1,5766666613266298;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2572497913384904;54,9330885245901;12,617016718765909;0;0;0;0;13,360939952056762;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5552;3.20:32:00;0;0;0;0;0;0;0;0;1,576721856136369;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2573152493805504;54,9330885245901;12,651312816427122;0;0;0;0;13,361566812045293;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5553;3.20:33:00;0;0;0;0;0;0;0;0;1,5769575813527545;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2573225745827867;54,9330885245901;12,664075727041617;0;0;0;0;13,362204952498569;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5554;3.20:34:00;0;0;0;0;0;0;0;0;1,5769911536027035;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2574133771609435;54,9330885245901;12,665868205099331;0;0;0;0;13,36256439656016;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5555;3.20:35:00;0;0;0;0;0;0;0;0;1,5770476996255174;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2574716086744395;54,9347180327869;12,690478327003285;0;0;0;0;13,362623619735363;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5556;3.20:36:00;0;0;0;0;0;0;0;0;1,5771624126540027;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2577563690507294;54,9347180327869;12,703165602728001;0;0;0;0;13,362690149534762;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5557;3.20:37:00;0;0;0;0;0;0;0;0;1,5771910838080831;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2578130389710322;54,9347180327869;12,715870911038971;0;0;0;0;13,362970266395283;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5558;3.20:38:00;0;0;0;0;0;0;0;0;1,5774204824094358;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2579193209911814;54,9347180327869;12,745272698786081;0;0;0;0;13,363976230140597;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5559;3.20:39:00;0;0;0;0;0;0;0;0;1,5774542097028852;0;0;0;0;0;0;0;0;0;0;0;0;0;1,257943949428778;54,9347180327869;12,773429613691277;0;0;0;0;13,364401125802663;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5560;3.20:40:00;0;0;0;0;0;0;0;0;1,577489815466716;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2581542602606022;54,9347180327869;12,80561874426862;0;0;0;0;13,364475553748667;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5561;3.20:41:00;0;0;0;0;0;0;0;0;1,577555921573279;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2581886694674713;54,9347180327869;12,846438278205682;0;0;0;0;13,36590000991982;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5562;3.20:42:00;0;0;0;0;0;0;0;0;1,5775990862243283;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2581966110112601;54,9347180327869;12,85877077120935;0;0;0;0;13,368007816418885;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5563;3.20:43:00;0;0;0;0;0;0;0;0;1,5777248292582182;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2582422280706693;54,9347180327869;12,877020510232832;0;0;0;0;13,368795234709618;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5564;3.20:44:00;0;0;0;0;0;0;0;0;1,5777715686142826;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2583124061495037;54,9347180327869;12,882616979860238;0;0;0;0;13,369349871809128;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5565;3.20:45:00;0;0;0;0;0;0;0;0;1,5778887355419315;0;0;0;0;0;0;0;0;0;0;0;0;0;1,258376070075497;54,9347180327869;12,90375806493701;0;0;0;0;13,369458345771383;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5566;3.20:46:00;0;0;0;0;0;0;0;0;1,5780396698993622;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2585538073392064;54,9347180327869;12,908466200437378;0;0;0;0;13,369715735441892;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5567;3.20:47:00;0;0;0;0;0;0;0;0;1,5780821441608792;0;0;0;0;0;0;0;0;0;0;0;0;0;1,258900491117168;54,9347180327869;12,946039522261225;0;0;0;0;13,369966187144144;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5568;3.20:48:00;0;0;0;0;0;0;0;0;1,578098115508643;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2589051969030602;54,9347180327869;12,951196861874449;0;0;0;0;13,370713865354231;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5569;3.20:49:00;0;0;0;0;0;0;0;0;1,5781351981724248;0;0;0;0;0;0;0;0;0;0;0;0;0;1,259003511496581;54,9347180327869;12,958936941832334;0;0;0;0;13,370732012720838;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5570;3.20:50:00;0;0;0;0;0;0;0;0;1,578431813463774;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2592928735890936;54,9347180327869;12,993147929674832;0;0;0;0;13,37135039461037;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5571;3.20:51:00;0;0;0;0;0;0;0;0;1,57859055438402;0;0;0;0;0;0;0;0;0;0;0;0;0;1,259457320392969;54,9347180327869;13,003103415083768;0;0;0;0;13,371549854850912;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5572;3.20:52:00;0;0;0;0;0;0;0;0;1,5786757124205542;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2594954383439592;54,9347180327869;13,017774485454652;0;0;0;0;13,371859884894418;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5573;3.20:53:00;0;0;0;0;0;0;0;0;1,5787027688077833;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2595201001624494;54,9347180327869;13,019150326445253;0;0;0;0;13,371946075966694;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5574;3.20:54:00;0;0;0;0;0;0;0;0;1,5787642720285544;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2595255925725757;54,9347180327869;13,020843740810864;0;0;0;0;13,372111442509526;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5575;3.20:55:00;0;0;0;0;0;0;0;0;1,5788804049486926;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2595888260465578;54,9347180327869;13,021285709894423;0;0;0;0;13,372443053342094;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5576;3.20:56:00;0;0;0;0;0;0;0;0;1,5791078644171024;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2596152870757746;54,9347180327869;13,02438185276717;0;0;0;0;13,372881299044712;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5577;3.20:57:00;0;0;0;0;0;0;0;0;1,5792733577759865;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2599072517126275;54,9347180327869;13,025318772525733;0;0;0;0;13,372897559682391;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5578;3.20:58:00;0;0;0;0;0;0;0;0;1,579312713234587;0;0;0;0;0;0;0;0;0;0;0;0;0;1,259985501215457;54,9347180327869;13,040438007479912;0;0;0;0;13,373837479874656;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5579;3.20:59:00;0;0;0;0;0;0;0;0;1,579508865209114;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2599880253016174;54,9550262295082;13,054012310718015;0;0;0;0;13,373842330275075;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5580;3.21:00:00;0;0;0;0;0;0;0;0;1,5795196253156707;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2600017273449524;54,9550262295082;13,057021951602453;0;0;0;0;13,373948416324009;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5581;3.21:01:00;0;0;0;0;0;0;0;0;1,5796103776206074;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2602748900622847;54,9550262295082;13,065169644199969;0;0;0;0;13,374217138987852;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5582;3.21:02:00;0;0;0;0;0;0;0;0;1,5796805803111658;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2602868648766459;54,9550262295082;13,075277760374968;0;0;0;0;13,374461678056525;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5583;3.21:03:00;0;0;0;0;0;0;0;0;1,579808822537537;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2603008045388482;54,9550262295082;13,077099731691934;0;0;0;0;13,37466607843758;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5584;3.21:04:00;0;0;0;0;0;0;0;0;1,5798285734484034;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2603067400469248;54,9550262295082;13,08715694048372;0;0;0;0;13,375540161482876;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5585;3.21:05:00;0;0;0;0;0;0;0;0;1,5799189258623643;0;0;0;0;0;0;0;0;0;0;0;0;0;1,260530635258425;54,9550262295082;13,092225019729428;0;0;0;0;13,375637656176844;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5586;3.21:06:00;0;0;0;0;0;0;0;0;1,580323816818018;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2606295492373447;54,9550262295082;13,097822267101598;0;0;0;0;13,37696116784941;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5587;3.21:07:00;0;0;0;0;0;0;0;0;1,580473709949046;0;0;0;0;0;0;0;0;0;0;0;0;0;1,260759508242498;54,9550262295082;13,118297205148272;0;0;0;0;13,377160594150531;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5588;3.21:08:00;0;0;0;0;0;0;0;0;1,580579262470235;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2607705171635786;54,9550262295082;13,127357558756835;0;0;0;0;13,377178340931506;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5589;3.21:09:00;0;0;0;0;0;0;0;0;1,5808575184088483;0;0;0;0;0;0;0;0;0;0;0;0;0;1,260965652797695;54,9550262295082;13,136035144242896;0;0;0;0;13,377384668222337;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5590;3.21:10:00;0;0;0;0;0;0;0;0;1,5809013398116218;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2610606675890121;54,9550262295082;13,142157955965727;0;0;0;0;13,378515769429537;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5591;3.21:11:00;0;0;0;0;0;0;0;0;1,5810105278240014;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2611366709021645;54,9550262295082;13,149847297395468;0;0;0;0;13,378778911705695;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5592;3.21:12:00;0;0;0;0;0;0;0;0;1,5810255391825396;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2611692132151657;54,9550262295082;13,154930903215162;0;0;0;0;13,378906343224704;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5593;3.21:13:00;0;0;0;0;0;0;0;0;1,5810477518567367;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2612241582400217;54,9550262295082;13,15721471797404;0;0;0;0;13,3793364781637;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5594;3.21:14:00;0;0;0;0;0;0;0;0;1,5811236686681287;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2612348321809705;54,9550262295082;13,169816585793734;0;0;0;0;13,379423847462963;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
5595;3.21:15:00;0;0;0;0;0;0;0;0;1,5811385343363793;0;0;0;0;0;0;0;0;0;0;0;0;0;1,261252730338541;54,9550262295082;13,181955672360086;0;0;0;0;13,379618562247916;0;3,8000000000000003;0;0;0;0;0;0;2,96308606557377;4,15431918032787;11,7653278688525;
