Inner Device Heat Gains.Time;Time span;Living Room Light (100W) [Watt];Kitchen Light (100W) [Watt];Cellar Light (200W) [Watt];Bathroom Light (100W) [Watt];Bathroom Mirror Light 10 W (LED) [Watt];Bedroom Light (200W) [Watt];Egg Cooker / Russell Hobbs 14048-56 Stylo [Watt];Juicer / Moulinex Vitafruit [Watt];Kitchen radio / AEG KRC 4323 CD [Watt];Single Stove Plate [Watt];Nespresso Coffee Machine, Single Cup [Watt];Food Slicer / DOMO Schneidemaschine DO521S [Watt];Toaster Salco MT 400 [Watt];Electric Kettle / Petra WK288 1.5L [Watt];AEG PN 2200 RX 4935365097 [Watt];Hand-held Circular Saw / Bosch PKS 46 [Watt];Skil 4270 [Watt];Polishing Machine / Flex L 602 VR [Watt];Hedge Trimmer / Bosch AHS 550-24 ST [Watt];Atika LH 2500 G [Watt];Lawn Mower / Sabo 32-EL [Watt];Energy Saving Lamp / EL-REF 11 E27 [Watt];CD/DVD Player / Philips DVDR 725 H [Watt];TV Medion MD20123_DE_A [Watt];SAT Receiver / Kathrein UFS913 [Watt];Miele DG 1450 [Watt];Handmixer / Phillips Robust HR 1581 [Watt];Extractor Hood / Miele DA 429-4 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [Watt];Microwave / Panasonic NN 5259 [Watt];Dishwasher NEFF SD6P1F (2011) [Watt];Laptop Sony Vaio SVE151G11M [Watt];Steam Iron / Phillips GC 4410 [Watt];Washing Machine / Bosch WAE 28143 [Watt];AEG NM 2701 Premium [Watt];Hair Dryer Braun Silencio 1250 [Watt];Canister vacuum cleaner / Siemens VS 06 G 1831 [Watt];Siemens Kl 20 LA 65 (A+) [Watt];Electric Razor Braun Cruzer 5 [Watt];Electric Toothbrush Dondodent Professional Clean [Watt];Router O2 Box 6431 [Watt];
5097;3.12:57:00;0;0;0;0;0;0;0;0;1,46099382032392;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1642916030978607;0,3586324915859989;1,5443696890464864;0;0;0;0;12,459895855429837;0;2,9766642267990133;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41910934426229;
5098;3.12:58:00;0;0;0;0;0;0;0;0;1,4610297657501905;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1643016521689618;0,3597355742698223;1,5445543838187767;0;0;0;0;12,460580466626217;0;2,9767735017869783;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41910934426229;
5099;3.12:59:00;0;0;0;0;0;0;0;0;1,461059186545006;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1643523537784426;0,36071481787545934;1,544631556156677;0;0;0;0;12,46189398470314;0;2,976887308730288;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41910934426229;
5100;3.13:00:00;0;0;0;0;0;0;0;0;1,461085291429128;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1644367580839805;0,36118396887103016;1,544679060128642;0;0;0;0;12,462109197578137;0;2,976918642189699;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41910934426229;
5101;3.13:01:00;0;0;0;0;0;0;0;0;1,4612070900879424;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1644446915107423;0,36133883674477296;1,544715848275465;0;0;0;0;12,462138973266486;0;2,976976723498579;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41910934426229;
5102;3.13:02:00;0;0;0;0;0;0;0;0;1,4612792795517744;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1645024505662955;0,3613658991508499;1,5447389596332377;0;0;0;0;12,462446373024243;0;2,97719683307096;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41910934426229;
5103;3.13:03:00;0;0;0;0;0;0;0;0;1,4613708258174385;0;0;0;0;0;0;0;0;0;0;0;0;0;1,164734636975579;0,3628142526250211;1,5454731460429953;0;0;0;0;12,463509480947307;0;2,977197330513779;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41910934426229;
5104;3.13:04:00;0;0;0;0;0;0;0;0;1,4615024977056836;0;0;0;0;0;0;0;0;0;0;0;0;0;1,164807448736335;0,3630266223886605;1,5455513488073493;0;0;0;0;12,463613931139152;0;2,978115756353687;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41910934426229;
5105;3.13:05:00;0;0;0;0;0;0;0;0;1,4615065296478513;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1648201310331523;0,3668014122966429;1,545921338946577;0;0;0;0;12,464462320067232;0;2,978185952170827;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41910934426229;
5106;3.13:06:00;0;0;0;0;0;0;0;0;1,4615341067808947;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1648679749638322;0,36926300986705357;1,5460979961381232;0;0;0;0;12,465268229016806;0;2,9782150855555685;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41910934426229;
5107;3.13:07:00;0;0;0;0;0;0;0;0;1,4617601995551386;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1649041632348374;0,3695380127109582;1,5461221200548;0;0;0;0;12,465349355678864;0;2,9783599218688788;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41910934426229;
5108;3.13:08:00;0;0;0;0;0;0;0;0;1,4618051422018825;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1650432976498963;0,37060448816297026;1,5463409067198546;0;0;0;0;12,4654852939589;0;2,9783825242142195;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41910934426229;
5109;3.13:09:00;0;0;0;0;0;0;0;0;1,4619332400808183;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1650625231731815;0,37145256690393746;1,5464175319431208;0;0;0;0;12,465833549529899;0;2,9784251906967505;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41913229508197;
5110;3.13:10:00;0;0;0;0;0;0;0;0;1,4620421529410887;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1651573212311332;0,3747526729935236;1,546595694745299;0;0;0;0;12,466786745104953;0;2,9786441791041627;0;0;0;0;0;0;0,951158278688525;0,227931114754098;6,41913229508197;
5111;3.13:11:00;0;0;0;0;0;0;0;0;1,462089018512622;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1652066355388366;0,39011553767481316;1,5466358715096185;0;0;0;0;12,467138971460441;0;2,9786504812777905;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5112;3.13:12:00;0;0;0;0;0;0;0;0;1,462123109378116;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1652807374922767;18,53347380333285;1,547049859050528;0;0;0;0;12,467342012830072;0;2,978783176529653;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5113;3.13:13:00;0;0;0;0;0;0;0;0;1,462168812699649;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1652986395543652;18,575229471411912;1,5470724025993152;0;0;0;0;12,46765708681933;0;2,979054567929793;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5114;3.13:14:00;0;0;0;0;0;0;0;0;1,4623595540715193;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1653004893919638;18,588855920625633;1,5471656616216862;0;0;0;0;12,46821823295657;0;2,979089203723577;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5115;3.13:15:00;0;0;0;0;0;0;0;0;1,4623813560702992;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1653594459102132;19,01281504323595;1,5472039201171734;0;0;0;0;12,46846018082286;0;2,979090716201521;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5116;3.13:16:00;0;0;0;0;0;0;0;0;1,4625093164576368;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1653763517602678;19,392172192471474;1,5472460620881612;0;0;0;0;12,469385636952586;0;2,9790993885670383;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5117;3.13:17:00;0;0;0;0;0;0;0;0;1,4626247696541095;0;0;0;0;0;0;0;0;0;0;0;0;0;1,165439646143097;19,546690669155;1,5473159088845445;0;0;0;0;12,47006062600323;0;2,9792417485777904;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5118;3.13:18:00;0;0;0;0;0;0;0;0;1,4626672673742163;0;0;0;0;0;0;0;0;0;0;0;0;0;1,165456657205033;19,57878867972615;1,54737695455686;0;0;0;0;12,470566743996416;0;2,979307495320019;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5119;3.13:19:00;0;0;0;0;0;0;0;0;1,4627074173968726;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1654915687435683;19,81228217571511;1,547395252508448;0;0;0;0;12,470946013485136;0;2,9794253950730547;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5120;3.13:20:00;0;0;0;0;0;0;0;0;1,462728694973013;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1655327928892776;20,04273455987532;1,5478693338992753;0;0;0;0;12,471055552365433;0;2,9794424646016364;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5121;3.13:21:00;0;0;0;0;0;0;0;0;1,4627678308952348;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1656658600261176;20,207026367402293;1,5482164820143158;0;0;0;0;12,471890691701951;0;2,979880123762059;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5122;3.13:22:00;0;0;0;0;0;0;0;0;1,4627991014944184;0;0;0;0;0;0;0;0;0;0;0;0;0;1,165688899421369;20,234997073794858;1,5484149336143547;0;0;0;0;12,472281933590812;0;2,9798879783528878;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5123;3.13:23:00;0;0;0;0;0;0;0;0;1,4628596932814044;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1657023777298698;20,250502402567513;1,5484772348755833;0;0;0;0;12,472418638989982;0;2,9799368409763027;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5124;3.13:24:00;0;0;0;0;0;0;0;0;1,462860137181148;0;0;0;0;0;0;0;0;0;0;0;0;0;1,165702434138878;20,364006249649037;1,5486008949278465;0;0;0;0;12,4724579082599;0;2,979958076897423;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5125;3.13:25:00;0;0;0;0;0;0;0;0;1,4628617850553216;0;0;0;0;0;0;0;0;0;0;0;0;0;1,165737705017231;20,394997641852143;1,5486378437913195;0;0;0;0;12,47281636718204;0;2,9800587015122493;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5126;3.13:26:00;0;0;0;0;0;0;0;0;1,4629111221797848;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1658699843504918;20,419876593855236;1,548705011574399;0;0;0;0;12,473094057646048;0;2,9801472982087716;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5127;3.13:27:00;0;0;0;0;0;0;0;0;1,463001748159579;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1660042833624014;20,425937127682975;1,5489741658267302;0;0;0;0;12,473467831102177;0;2,9803197790036555;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5128;3.13:28:00;0;0;0;0;0;0;0;0;1,4630544777499968;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1660207590913447;20,53401381985351;1,5494425095271713;0;0;0;0;12,474044196831096;0;2,980357963312706;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5129;3.13:29:00;0;0;0;0;0;0;0;0;1,4631242495407164;0;0;0;0;0;0;0;0;0;0;0;0;0;1,166058243757009;20,568582708582746;1,5495595757278307;0;0;0;0;12,47424828138079;0;2,980452074643151;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5130;3.13:30:00;0;0;0;0;0;0;0;0;1,4631300528280844;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1660794658818348;20,586517058607168;1,5496224811405186;0;0;0;0;12,47510315683683;0;2,98045768255826;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5131;3.13:31:00;0;0;0;0;0;0;0;0;1,4631574109409724;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1661697926013757;20,60816155789118;1,5498985253883704;0;0;0;0;12,475274914611415;0;2,9808436122727904;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5132;3.13:32:00;0;0;0;0;0;0;0;0;1,4631945158379849;0;0;0;0;0;0;0;0;0;0;0;0;0;1,166189791793723;20,62727896594243;1,5502265621155427;0;0;0;0;12,476305636515193;0;2,980985324328253;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5133;3.13:33:00;0;0;0;0;0;0;0;0;1,4634079663858661;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1662226351649077;20,630465032903484;1,5502270332152703;0;0;0;0;12,476990265053796;0;2,980998812884046;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5134;3.13:34:00;0;0;0;0;0;0;0;0;1,4634420737038523;0;0;0;0;0;0;0;0;0;0;0;0;0;1,166339137023858;20,64154926441294;1,5503520985601245;0;0;0;0;12,47820521850367;0;2,981250969904633;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5135;3.13:35:00;0;0;0;0;0;0;0;0;1,463516782739656;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1663495871967506;20,838612836800518;1,5503639794013084;0;0;0;0;12,47937014359508;0;2,9812541328166193;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5136;3.13:36:00;0;0;0;0;0;0;0;0;1,4635269731288933;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1664154444074437;20,83867511606949;1,5504388531034636;0;0;0;0;12,479921805556526;0;2,98148148920511;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5137;3.13:37:00;0;0;0;0;0;0;0;0;1,4636108575452798;0;0;0;0;0;0;0;0;0;0;0;0;0;1,166500518072406;20,85863726649706;1,5505453012851604;0;0;0;0;12,479956391127502;0;2,9815916667672235;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5138;3.13:38:00;0;0;0;0;0;0;0;0;1,463668669477314;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1665250642733438;20,892677442090903;1,5509054936620787;0;0;0;0;12,479958797235009;0;2,9817125000064992;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5139;3.13:39:00;0;0;0;0;0;0;0;0;1,4636819648698693;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1666616201614108;20,89895182681885;1,5509355707623682;0;0;0;0;12,480376841355833;0;2,9819084316442646;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5140;3.13:40:00;0;0;0;0;0;0;0;0;1,46368293915622;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1666645218642937;20,927980818219755;1,5513226564353175;0;0;0;0;12,481533615349353;0;2,98213301773519;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5141;3.13:41:00;0;0;0;0;0;0;0;0;1,4638132764105702;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1667613046330043;20,95168650795622;1,5513546332474206;0;0;0;0;12,48160091347473;0;2,9821433359314544;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5142;3.13:42:00;0;0;0;0;0;0;0;0;1,4638683448743783;0;0;0;0;0;0;0;0;0;0;0;0;0;1,166826837378382;20,992328518809906;1,5515792752703919;0;0;0;0;12,481651743278853;0;2,982175283933971;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5143;3.13:43:00;0;0;0;0;0;0;0;0;1,4639502932802115;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1668268764118268;21,048094182007326;1,5518032670583306;0;0;0;0;12,482356772873514;0;2,9824917079177653;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5144;3.13:44:00;0;0;0;0;0;0;0;0;1,4639544107668967;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1668838029665902;21,15569797879421;1,5519322353801777;0;0;0;0;12,482419193463443;0;2,98252408340809;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5145;3.13:45:00;0;0;0;0;0;0;0;0;1,464015625322059;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1669479281066135;21,18651801920441;1,5519835559419943;0;0;0;0;12,482590443655893;0;2,9828060131553733;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5146;3.13:46:00;0;0;0;0;0;0;0;0;1,4641379503395606;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1670822721229466;21,212713507147928;1,552712093156864;0;0;0;0;12,482997797906721;0;2,9828225580923893;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5147;3.13:47:00;0;0;0;0;0;0;0;0;1,4641922763843631;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1673031520636112;21,2383371172952;1,5529379278696824;0;0;0;0;12,484314469696061;0;2,9828283270536926;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5148;3.13:48:00;0;0;0;0;0;0;0;0;1,4642283519975063;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1673867091017238;21,29832036554188;1,5532415889774467;0;0;0;0;12,484314697748582;0;2,982891909485502;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5149;3.13:49:00;0;0;0;0;0;0;0;0;1,464239483733569;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1674071221709135;21,30990426676978;1,5534177286354212;0;0;0;0;12,485003441687795;0;2,9831279080870288;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5150;3.13:50:00;0;0;0;0;0;0;0;0;1,464239641476194;0;0;0;0;0;0;0;0;0;0;0;0;0;1,167442391372928;21,340999380459035;1,553686837335157;0;0;0;0;12,485805590971284;0;2,9832447119877656;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5151;3.13:51:00;0;0;0;0;0;0;0;0;1,464289400039874;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1675366634390973;21,357400312084977;1,5538254069496507;0;0;0;0;12,486001979859097;0;2,9833277869435313;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5152;3.13:52:00;0;0;0;0;0;0;0;0;1,4643467286360716;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1675441857352946;21,363322498168046;1,553936814332526;0;0;0;0;12,486967788776873;0;2,983483625714959;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5153;3.13:53:00;0;0;0;0;0;0;0;0;1,4643645254559754;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1676367438214625;21,414571386960034;1,5539986689659293;0;0;0;0;12,487113886427816;0;2,983571186420604;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5154;3.13:54:00;0;0;0;0;0;0;0;0;1,4646028811140028;0;0;0;0;0;0;0;0;0;0;0;0;0;1,167713776724088;21,44165458498668;1,5540051614669195;0;0;0;0;12,487184831496409;0;2,9836699476695525;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5155;3.13:55:00;0;0;0;0;0;0;0;0;1,4647033371216045;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1677535105435508;21,444080513250206;1,5540150843745386;0;0;0;0;12,487863590336845;0;2,983981335590394;0;0;0;0;0;0;0,951709049180328;0,227931114754098;6,41913229508197;
5156;3.13:56:00;0;0;0;0;0;0;0;0;1,4647279836588;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1677826568258927;21,455455884170604;1,5542266109234564;0;0;0;0;12,488818273545139;0;2,984026216564132;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5157;3.13:57:00;0;0;0;0;0;0;0;0;1,464787556840654;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1678370820258892;21,473675318533015;1,5543400615863554;0;0;0;0;12,489529759923139;0;2,9842534760059287;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5158;3.13:58:00;0;0;0;0;0;0;0;0;1,464831758294293;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1679136750361474;21,493801642848844;1,554460062654189;0;0;0;0;12,489606917210763;0;2,9843012081077793;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5159;3.13:59:00;0;0;0;0;0;0;0;0;1,4649470092764434;0;0;0;0;0;0;0;0;0;0;0;0;0;1,167931510431071;21,518424185434473;1,5549905412559852;0;0;0;0;12,489954948743765;0;2,9845990441650083;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5160;3.14:00:00;0;0;0;0;0;0;0;0;1,4650257998780167;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1679863600744707;21,54774206871642;1,5553222014249573;0;0;0;0;12,490003983821163;0;2,984812820584638;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5161;3.14:01:00;0;0;0;0;0;0;0;0;1,4650450078037152;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1680057045735475;21,55177579598997;1,555854439773586;0;0;0;0;12,490893284130077;0;2,9849218108575153;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5162;3.14:02:00;0;0;0;0;0;0;0;0;1,46505624639153;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1680639133273918;21,569625388902182;1,5558991710630106;0;0;0;0;12,491711771804894;0;2,985028285710439;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5163;3.14:03:00;0;0;0;0;0;0;0;0;1,465077159584782;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1680705012151356;21,581201858575763;1,556162996738118;0;0;0;0;12,492194005020544;0;2,9850909447977823;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5164;3.14:04:00;0;0;0;0;0;0;0;0;1,46522452164408;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1681001310060228;21,615035348867618;1,556389506168811;0;0;0;0;12,49220751951904;0;2,985201200478234;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5165;3.14:05:00;0;0;0;0;0;0;0;0;1,4652629022403563;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1681852560076342;21,639099147567194;1,556524451329773;0;0;0;0;12,49309273367978;0;2,9852168928257488;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5166;3.14:06:00;0;0;0;0;0;0;0;0;1,4652919796644401;0;0;0;0;0;0;0;0;0;0;0;0;0;1,168195061166346;21,66993164379761;1,556538113059304;0;0;0;0;12,494241088823799;0;2,9853055538382924;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5167;3.14:07:00;0;0;0;0;0;0;0;0;1,465359415162113;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1683155116198873;21,696826070476664;1,5567228851498036;0;0;0;0;12,494292532113896;0;2,9854142296706487;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5168;3.14:08:00;0;0;0;0;0;0;0;0;1,4654767209907824;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1683489589894709;21,708243771510404;1,5569322830989833;0;0;0;0;12,494531288772553;0;2,985477118610454;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5169;3.14:09:00;0;0;0;0;0;0;0;0;1,4655597804363643;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1683495606246412;21,751188049434933;1,5569687733727602;0;0;0;0;12,494685037812841;0;2,9855081839492277;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5170;3.14:10:00;0;0;0;0;0;0;0;0;1,4655633342510634;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1683535792512008;21,758042705897076;1,5572128540385597;0;0;0;0;12,495701203794324;0;2,98552743755672;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5171;3.14:11:00;0;0;0;0;0;0;0;0;1,4656153377823629;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1683578409136937;21,77701519163796;1,5573526403179523;0;0;0;0;12,495985382792464;0;2,9856789384947446;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5172;3.14:12:00;0;0;0;0;0;0;0;0;1,4656188731827953;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1683745399160765;21,784837236144767;1,5577305345966463;0;0;0;0;12,4962743649038;0;2,985870611463978;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5173;3.14:13:00;0;0;0;0;0;0;0;0;1,465652940306664;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1683893994831258;21,816323038955982;1,5578904418037218;0;0;0;0;12,49639784556229;0;2,9860734807821556;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5174;3.14:14:00;0;0;0;0;0;0;0;0;1,4656682007583839;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1684857476916872;21,847357833254943;1,5579763506068436;0;0;0;0;12,496513312143897;0;2,9861516105923607;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5175;3.14:15:00;0;0;0;0;0;0;0;0;1,465729927932615;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1684868616275281;21,86817514768467;1,5579914344017007;0;0;0;0;12,49667895595327;0;2,9861846547186346;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5176;3.14:16:00;0;0;0;0;0;0;0;0;1,4657536236040434;0;0;0;0;0;0;0;0;0;0;0;0;0;1,168692846202539;21,88283463132918;1,5583639076274318;0;0;0;0;12,496749280068277;0;2,986211579976736;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5177;3.14:17:00;0;0;0;0;0;0;0;0;1,4658220605888628;0;0;0;0;0;0;0;0;0;0;0;0;0;1,168745076995125;21,950421013732505;1,5584121770562904;0;0;0;0;12,497011047807945;0;2,9862490891958338;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5178;3.14:18:00;0;0;0;0;0;0;0;0;1,4660173204661813;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1687516780555764;21,952362687196935;1,5584258579856716;0;0;0;0;12,497111539757713;0;2,9862734732671288;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5179;3.14:19:00;0;0;0;0;0;0;0;0;1,4660333597637702;0;0;0;0;0;0;0;0;0;0;0;0;0;1,16875855263851;21,952677312388154;1,558507323868338;0;0;0;0;12,498540246723126;0;2,986673600701028;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5180;3.14:20:00;0;0;0;0;0;0;0;0;1,466033864807101;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1687807294222696;21,95456349961779;1,5585478596780944;0;0;0;0;12,498617126567773;0;2,98671572226341;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5181;3.14:21:00;0;0;0;0;0;0;0;0;1,4661975807342191;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1690541300534132;21,972218541227104;1,5586059811023925;0;0;0;0;12,499310828487674;0;2,986849402065226;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
5182;3.14:22:00;0;0;0;0;0;0;0;0;1,4662380740157177;0;0;0;0;0;0;0;0;0;0;0;0;0;1,169087064679668;21,998816231773677;1,55864953296585;0;0;0;0;12,500682288289996;0;2,9869860359833305;0;0;0;0;0;0;0,951709049180328;0,227974229508197;6,41913229508197;
