Reactive.Time;Time span;Bathroom Light (20W) [var];Bathroom Mirror Light 10 W (LED) [var];Kitchen Light (20W) [var];Cellar Light (20W) [var];Living Room Light (Energy Saving Lamp, 20W) [var];Bedroom Light (20W) [var];Children Room Light Device (20W) [var];AFK BM-2N [var];Eye Glass Cleaner Grundig UC 5020 [var];Clatronic MS 3249 Milk Foamer [var];Nespresso Coffee Machine, Single Cup [var];AEG PN 2200 RX 4935365097 [var];Hand-held Circular Saw / Bosch PKS 46 [var];Skil 4270 [var];Polishing Machine / Flex L 602 VR [var];Dishwasher NEFF SD6P1F (2011) [var];Christopeit Treadmill TM 2 Pro [var];Lawn Mower / Sabo 32-EL [var];Digitalpiano / Kawai CN-23 [var];Lamp Ikea V1017 Jansjo [var];AEG SB 2E 650 R [var];Cordless Screwdriver / Bosch PSR 18 LI-2 [var];Electric Kettle / Petra WK288 1.5L [var];Energy Saving Lamp / EL-REF 11 E27 [var];CD/DVD Player / Philips DVDR 725 H [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];PC / Acer 8400 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Epson Stylus Color 860 [var];TASKalfa 180 [var];Canon CanoScan LIDE 110 [var];TFT Monitor Samsung S27C750P [var];Active Speaker Trust Tytan 2.1 [var];Gaming Computer [var];Cell Phone Samsung Charging [var];Miele DG 1450 [var];Handmixer / Phillips Robust HR 1581 [var];Westinghouse Fanaway [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Microwave / Panasonic NN 5259 [var];Kitchen Machine Bosch UM4VE2B [var];Extractor Hood / Miele DA 429-4 [var];Miele DA 61 [var];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [var];Ricecooker / Tristar RK-6112 [var];Steam Cooker / Phillips HD9140 [var];Immersion Blender Noah Hit Top [var];Fondue / Unold 48746 Asia [var];Bauknecht GTE 260 [var];Dryer / Miele T 8626 WP [var];Electronic Hometrainer / Kettler Satura E [var];Hair Dryer Braun Silencio 1250 [var];Laptop Sony Vaio SVE151G11M [var];Steam Iron / Phillips GC 4410 [var];Washing Machine / Bosch WAE 28143 [var];Phone Siemens Gigaset C320 [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];External Harddrive Iomega 3.5" [var];Nintendo Wii [var];Siemens Kl 20 LA 65 (A+) [var];Electric Razor Braun Cruzer 5 [var];Electric Toothbrush Dondodent Professional Clean [var];Samsung CLP-315W [var];Fax / Phillips Faxjet 525 Primo (IPF525) [var];Microsoft Xbox 360 [var];Yamaha RX-V667 [var];Router O2 Box 6431 [var];
5732;3.23:32:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1345046623629003;0;0;0,41542406130451864;0,02;4,454209157018835;0;0;0,4952667264954526;0;0;0;4,616523933722522;10,604326117906597;0,08619699372982222;0,9143772599401232;0;0,790828733589137;0,1;1,3420692243499572;2,0004493442622913;0;0;0;0;0;0;4,1949913695665835;0;0;0;0;0;0;0;0;22,18633830576572;0;1,4279339398703104;0;0,1;0;0;6,89592163934426;0;0;0,7016857931342154;0;2,70767885245902;-4,08823868852459;4,98008233129311;1,7797138163914408;1,2683976486645991;4,276332652016756;-19,57992327868852;
5733;3.23:33:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1345407745659553;0;0;0,41559409193765723;0,02;4,4551100271573585;0;0;0,4953175562854927;0;0;0;4,616540906697141;10,60504012712628;0,08620013545612945;0,9144172047759734;0;0,7908661892790853;0,1;1,3420988097928124;2,0006594590163918;0;0;0;0;0;0;4,195285632810871;0;0;0;0;0;0;0;0;22,360680019737966;0;1,427947062981763;0;0,1;0;0;6,89592163934426;0;0;0,7017180032293124;0;2,70767885245902;-4,08823868852459;4,980274494087745;1,779944587555055;1,2683999252095686;4,27681254625096;-19,57992327868852;
5734;3.23:34:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1346178457084917;0;0;0,41566411402811204;0,02;4,455319916585785;0;0;0,4953251288658875;0;0;0;4,616720805800617;10,611454796735314;0,086208577016146;0,9144263107869236;0;0,7909111087406824;0,1;1,3421061935897816;2,001332295081971;0;0;0;0;0;0;4,195456664590348;0;0;0;0;0;0;0;0;22,493569549246068;0;1,4279543115517748;0;0,1;0;0;6,89592163934426;0;0;0,7017396511084114;0;2,70767885245902;-4,08823868852459;4,980780448394471;1,7799669810680727;1,268502560292295;4,2770092712061585;-19,57961672131148;
5735;3.23:35:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1346206391675637;0;0;0,4158499095967102;0,02;4,459629565215435;0;0;0,4953399519335595;0;0;0;4,6175351847752815;10,611901878790464;0,08621132994120237;0,9145026037124592;0;0,7909140558015154;0,1;1,3421170221704704;2,001367213114751;0;0;0;0;0;0;4,1955432704231725;0;0;0;0;0;0;0;0;22,58436365297316;0;1,428043557609292;0;0,1;0;0;6,89605459016394;0;0;0,701780015930294;0;2,70767885245902;-4,08823868852459;4,981175963860209;1,7799862329988059;1,2688846450703777;4,27716391299855;-19,57961672131148;
5736;3.23:36:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1346587465180056;0;0;0,4159879215599445;0,02;4,463172705697152;0;0;0,49536522009947825;0;0;0;4,617925465456075;10,61328645190668;0,08621361811844912;0,914515578749619;0;0,7909458932860717;0,1;1,342181507027873;2,001445737704914;0;0;0;0;0;0;4,196051527463593;0;0;0;0;0;0;0;0;22,71218905863105;0;1,4281026860126442;0;0,1;0;0;6,89605459016394;0;0;0,7018058133529612;0;2,70767885245902;-4,08823868852459;4,981482432455426;1,7800667856258816;1,2689373549825584;4,277289014021623;-19,57961672131148;
5737;3.23:37:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,134734810419877;0;0;0,4160025701259534;0,02;4,469756480175428;0;0;0,49541902752500466;0;0;0;4,61833101869373;10,61669295995996;0,0862152984213194;0,91454458394446;0;0,7909828527611814;0,1;1,3422097043049426;2,001571803278691;0;0;0;0;0;0;4,1964276352229835;0;0;0;0;0;0;0;0;22,73764495652613;0;1,428123662544355;0;0,1;0;0;6,89605459016394;0;0;0,7018119700700266;0;2,70767885245902;-4,08823868852459;4,981515683112771;1,7801025276620202;1,268971176603574;4,277338093948416;-19,57961672131148;
5738;3.23:38:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,134807578069982;0;0;0,4161426130694958;0,02;4,472352844927757;0;0;0,49543744081174595;0;0;0;4,618346400338989;10,61808784248615;0,08621866524116858;0,9145504189168231;0;0,7909851571321842;0,1;1,342237985956459;2,001621639344262;0;0;0;0;0;0;4,196505951617039;0;0;0;0;0;0;0;0;22,747056157722525;0;1,4281885264589917;0;0,1;0;0;6,89608147540984;0;0;0,7018792987292567;0;2,70767885245902;-4,08823868852459;4,982015798188875;1,780174963377963;1,268988391087805;4,277956727966965;-19,5793862295082;
5739;3.23:39:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,135083035854518;0;0;0,4161730144308912;0,02;4,4764498049279124;0;0;0,4954399151357793;0;0;0;4,618516478805375;10,621503321831053;0,08622492423636581;0,914617579773011;0;0,7910096966389439;0,1;1,34225790927737;2,002458852459014;0;0;0;0;0;0;4,196569926550584;0;0;0;0;0;0;0;0;22,795415095286284;0;1,4282292181774647;0;0,1;0;0;6,89608147540984;0;0;0,7018854985094787;0;2,70767885245902;-4,08823868852459;4,982167334507936;1,7802104571108104;1,269095550166632;4,277966840558133;-19,5793862295082;
5740;3.23:40:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1352454348624894;0;0;0,41618845290344886;0,02;4,4857017929739795;0;0;0,49545785899346023;0;0;0;4,618913749692267;10,62188478329103;0,08622667911701869;0,9146456361070495;0;0,7910429846918501;0,1;1,3422590865882373;2,002637098360652;0;0;0;0;0;0;4,196675255434599;0;0;0;0;0;0;0;0;22,845508757278022;0;1,428248110555072;0;0,1;0;0;6,89608147540984;0;0;0,7018855080258596;0;2,70767885245902;-4,08823868852459;4,982322670399255;1,7802817607951396;1,2691293743656424;4,278266712505321;-19,5793862295082;
5741;3.23:41:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,13550639980406;0;0;0,4161915455642368;0,02;4,496260065349262;0;0;0,4954799451365454;0;0;0;4,618970900195563;10,622925772323313;0,08623006738875437;0,9146571018191346;0;0,7910492499289565;0,1;1,3422840285994753;2,0027476885245927;0;0;0;0;0;0;4,197484499785049;0;0;0;0;0;0;0;0;22,88969408592335;0;1,4284925029280087;0;0,1;0;0;6,89608147540984;0;0;0,7019256922435778;0;2,70767885245902;-4,08823868852459;4,982561684310837;1,7803075859774715;1,269252213622236;4,2783731808303065;-19,578785245901642;
5742;3.23:42:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,135541898849893;0;0;0,4163004318302543;0,02;4,4985802722209085;0;0;0,4954925510416904;0;0;0;4,619715620473457;10,623697860476552;0,08625061344494617;0,9147458459036375;0;0,7910651091324876;0,1;1,342314791403899;2,002930983606559;0;0;0;0;0;0;4,197493770772634;0;0;0;0;0;0;0;0;22,99676680990242;0;1,428513576580493;0;0,1;0;0;6,89608147540984;0;0;0,7019499995188668;0;2,70767885245902;-4,08823868852459;4,98277246523463;1,780359719500526;1,2693046801323755;4,278658236998602;-19,578785245901642;
5743;3.23:43:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,135564224939934;0;0;0,41630672198290786;0,02;4,499449148222387;0;0;0,4955381505415413;0;0;0;4,620835845413022;10,624358565332836;0,08625393127070102;0,9147742606988174;0;0,7910710569897794;0,1;1,3423784544971684;2,003060327868849;0;0;0;0;0;0;4,197684466130158;0;0;0;0;0;0;0;0;23,023129727804506;0;1,4286163565462353;0;0,1;0;0;6,89608147540984;0;0;0,7019660519938811;0;2,70767885245902;-4,08823868852459;4,983030167508188;1,7803951775091567;1,269320656977764;4,278772854411023;-19,578785245901642;
5744;3.23:44:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,135654365456886;0;0;0,4164450087598592;0,02;4,505601777395711;0;0;0,4955837807324588;0;0;0;4,620926474447645;10,625135420485536;0,08625775218522157;0,9147983700573161;0;0,7910835999570713;0,1;1,3424073314401066;2,0034239344262312;0;0;0;0;0;0;4,197867314357089;0;0;0;0;0;0;0;0;23,05724283720439;0;1,4287164870516762;0;0,1;0;0;6,89608147540984;0;0;0,7019762103276478;0;2,70767885245902;-4,08823868852459;4,9834023403230345;1,7804959153762305;1,2695187555583642;4,278892505876889;-19,578785245901642;
5745;3.23:45:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1357096399911115;0;0;0,41644573284895536;0,02;4,511232192967094;0;0;0,4956053432773338;0;0;0;4,621643776444286;10,626251848663491;0,08626250430639744;0,9148040431522914;0;0,7911938259054142;0,1;1,3424217237855298;2,00368409836066;0;0;0;0;0;0;4,198133181750572;0;0;0;0;0;0;0;0;23,086323728824393;0;1,428730833198622;0;0,1;0;0;6,89608147540984;0;0;0,7020227449007126;0;2,70767885245902;-4,08823868852459;4,9839003059790645;1,7807052540542798;1,2695227602458588;4,2790685510668425;-19,578634262295083;
5746;3.23:46:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,135715208865614;0;0;0,4166317165205193;0,02;4,512447178170554;0;0;0,49561573685771765;0;0;0;4,621649566026095;10,627612041332997;0,08626344614439144;0,9148320870116595;0;0,7912041564668872;0,1;1,3424263607327422;2,00372737704918;0;0;0;0;0;0;4,1984329091353025;0;0;0;0;0;0;0;0;23,114347466840798;0;1,4287326867652284;0;0,1;0;0;6,89635049180327;0;0;0,7020830602453224;0;2,70767885245902;-4,08823868852459;4,9839091579445425;1,7807140284107037;1,2695233280400473;4,279187245404623;-19,578634262295083;
5747;3.23:47:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,135829818844748;0;0;0,4166992383718078;0,02;4,5263874689391494;0;0;0,4956313899686477;0;0;0;4,621774474687207;10,632124171672148;0,08626950019307193;0,9148525751815985;0;0,7912087010312903;0,1;1,3425164261055391;2,003988524590163;0;0;0;0;0;0;4,198964625330907;0;0;0;0;0;0;0;0;23,1330524078201;0;1,4287385480807595;0;0,1;0;0;6,89635049180327;0;0;0,7021009188666489;0;2,70767885245902;-4,08823868852459;4,984266845442809;1,7807495739767798;1,2696409718288373;4,279639646747832;-19,578634262295083;
5748;3.23:48:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1360118581377345;0;0;0,41670439977703755;0,02;4,534466994603176;0;0;0,49563396460144726;0;0;0;4,622068625282721;10,634019958227482;0,08627149219472868;0,9148618844927654;0;0,7912581245578936;0,1;1,3425640718608343;2,0040331639344218;0;0;0;0;0;0;4,198992131289613;0;0;0;0;0;0;0;0;23,145613654599575;0;1,4287656108867801;0;0,1;0;0;6,89635049180327;0;0;0,7021490446719395;0;2,70767885245902;-4,08823868852459;4,984376394385282;1,7807941726730636;1,2696488482938941;4,2797963906812235;-19,578634262295083;
5749;3.23:49:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1360619404123296;0;0;0,4167112413878293;0,02;4,5345686359982045;0;0;0,4957006070573394;0;0;0;4,622664738593186;10,634504319469654;0,08627196330954699;0,9149519357680049;0;0,7912582092867925;0,1;1,3425657475785309;2,00431606557377;0;0;0;0;0;0;4,199307116500965;0;0;0;0;0;0;0;0;23,240719974042275;0;1,4287898065887805;0;0,1;0;0;6,89635049180327;0;0;0,7021613559555486;0;2,70767885245902;-4,08823868852459;4,984530567488615;1,7808245922374146;1,2696661782438934;4,280002361580919;-19,578634262295083;
5750;3.23:50:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1361283146788255;0;0;0,4169249856675884;0,02;4,541281712329468;0;0;0,4957545286036151;0;0;0;4,6230685937200855;10,634978357382638;0,08627401704896039;0,9149588461079694;0;0,7912946513077581;0,1;1,3426566322574534;2,00464262295082;0;0;0;0;0;0;4,19963811389994;0;0;0;0;0;0;0;0;23,296014196747414;0;1,4288349017465931;0;0,1;0;0;6,89635049180327;0;0;0,7021690226149495;0;2,70767885245902;-4,08823868852459;4,984606690842157;1,7808445235874129;1,2696810891191976;4,280669707789276;-19,57857065573771;
5751;3.23:51:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1361330842381223;0;0;0,41699588151737044;0,02;4,552673551395495;0;0;0,495808817170332;0;0;0;4,623429473693511;10,63530381611602;0,08628332152074594;0,9150335356736623;0;0,7913304084466269;0,1;1,3427380067030763;2,00492360655738;0;0;0;0;0;0;4,199664781585638;0;0;0;0;0;0;0;0;23,300111556018333;0;1,4288516751385913;0;0,1;0;0;6,89635049180327;0;0;0,7022362813685934;0;2,70767885245902;-4,08823868852459;4,984923518697808;1,7809235310631197;1,2696959847221037;4,281243769949121;-19,57857065573771;
5752;3.23:52:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,136333417846504;0;0;0,41705385395910055;0,02;4,553902862253922;0;0;0,495840066004464;0;0;0;4,623432398214698;10,641392214819277;0,0862848674185768;0,9151292319886687;0;0,7913657248350617;0,1;1,3427770357211772;2,00566639344262;0;0;0;0;0;0;4,199858310335037;0;0;0;0;0;0;0;0;23,324346806662785;0;1,42885254804533;0;0,1;0;0;6,89638098360656;0;0;0,7022635601001569;0;2,70767885245902;-4,08823868852459;4,984990849705385;1,7809945601433963;1,2697437297012675;4,28209066135229;-19,57857065573771;
5753;3.23:53:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,136412160053341;0;0;0,4170690567449307;0,02;4,561849031716035;0;0;0,4958792442968382;0;0;0;4,62389105153286;10,642233314273101;0,08629254643015337;0,9151836763571755;0;0,7913769769585978;0,1;1,342990292896881;2,005787540983611;0;0;0;0;0;0;4,199880894564237;0;0;0;0;0;0;0;0;23,357592467910894;0;1,4289816915207205;0;0,1;0;0;6,89638098360656;0;0;0,702325221209216;0;2,70767885245902;-4,08823868852459;4,985578863159422;1,7810517283837146;1,2697813568153045;4,282388601084866;-19,57857065573771;
5754;3.23:54:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,136511666181464;0;0;0,4170694286721889;0,02;4,568033081853302;0;0;0,4958990152364013;0;0;0;4,62415059996417;10,642685025764909;0,0862933876244955;0,9152688274982789;0;0,7913963254750623;0,1;1,3430755102338383;2,006038459016393;0;0;0;0;0;0;4,200413612600123;0;0;0;0;0;0;0;0;23,364477517497576;0;1,4289878602763422;0;0,1;0;0;6,89638098360656;0;0;0,7023761082338356;0;2,70767885245902;-4,08823868852459;4,985791722300543;1,7811821965439576;1,2698251055818608;4,282523488796166;-19,57857065573771;
5755;3.23:55:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1366751893164087;0;0;0,4170866883378639;0,02;4,568250203682431;0;0;0,49597011117625367;0;0;0;4,624615550130959;10,645123338728768;0,0862947196305718;0,9154055323390864;0;0,791416966880681;0,1;1,3431858693675034;2,006775245901641;0;0;0;0;0;0;4,200501431972325;0;0;0;0;0;0;0;0;23,371430287011254;0;1,4292167048270297;0;0,1;0;0;6,89656081967213;0;0;0,7023883488494318;0;2,70767885245902;-4,08823868852459;4,9860669964453885;1,7812461689012842;1,2698606248660937;4,2829067797120945;-19,57848327868853;
5756;3.23:56:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,136729474233521;0;0;0,41716757405510124;0,02;4,576971746634835;0;0;0,4959766505198836;0;0;0;4,62502813494084;10,645401619958516;0,08631091489795543;0,9154353408028982;0;0,7914205547125094;0,1;1,3431908041517586;2,007441639344263;0;0;0;0;0;0;4,200551586974348;0;0;0;0;0;0;0;0;23,44234259143275;0;1,4292600497185646;0;0,1;0;0;6,89656081967213;0;0;0,7023919147503528;0;2,70767885245902;-4,08823868852459;4,986432570208652;1,7812720618170863;1,2699473345189995;4,282958390375565;-19,57848327868853;
5757;3.23:57:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,136822326069578;0;0;0,4171706309668891;0,02;4,580524795291392;0;0;0,4960040770753766;0;0;0;4,6252360269086825;10,648670661726335;0,08631202951415082;0,9154984102921164;0;0,7914588742501122;0,1;1,3432957503622895;2,008474098360653;0;0;0;0;0;0;4,200739812882161;0;0;0;0;0;0;0;0;23,459995896234524;0;1,429261205631787;0;0,1;0;0;6,8967127868852405;0;0;0,7024056852669263;0;2,70767885245902;-4,08823868852459;4,986611409972754;1,7815377645355381;1,2700752809195177;4,2832678054613815;-19,57848327868853;
5758;3.23:58:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,136895063600174;0;0;0,4171822869782891;0,02;4,584016516286532;0;0;0,49603619880698524;0;0;0;4,626083680279643;10,649559896056259;0,0863124825145701;0,9155008720848874;0;0,7914794584724302;0,1;1,3433513271794424;2,009081245901641;0;0;0;0;0;0;4,200742517563207;0;0;0;0;0;0;0;0;23,501260354067117;0;1,4294142806654633;0;0,1;0;0;6,8967127868852405;0;0;0,7024398157169527;0;2,70767885245902;-4,08823868852459;4,987354429544107;1,781598990673438;1,2703406542884192;4,283386108771237;-19,578469344262302;
5759;3.23:59:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1370015419212334;0;0;0,4174524952636284;0,02;4,5915560400504045;0;0;0,496038831187784;0;0;0;4,626608329370132;10,649784696984062;0,08631716731196663;0,9155853319422914;0;0,791529446634926;0,1;1,343391161411198;2,009288524590169;0;0;0;0;0;0;4,20090983660676;0;0;0;0;0;0;0;0;23,72691490957824;0;1,429440443424521;0;0,1;0;0;6,8967127868852405;0;0;0,7024997975713816;0;2,70767885245902;-4,08823868852459;4,987375110041036;1,7818354807761472;1,2704163711004586;4,283652334983536;-19,578469344262302;
5760;4.00:00:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1370373024420495;0;0;0,41752734093576915;0,02;4,591853996987274;0;0;0,49605142882864234;0;0;0;4,626847420695293;10,650491453008852;0,08631940169470995;0,9156206710472637;0;0,7915571878058305;0,1;1,3436702749068088;2,009343114754096;0;0;0;0;0;0;4,200926726804964;0;0;0;0;0;0;0;0;23,73326911191608;0;1,4295418268875055;0;0,1;0;0;6,8967127868852405;0;0;0,7025329579925573;0;2,70767885245902;-4,08823868852459;4,987493233725765;1,7819341486242852;1,2704232026027773;4,283777927627613;-19,578469344262302;
5761;4.00:01:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,137318833179919;0;0;0,417547403240103;0,02;4,593022059911118;0;0;0,4960734939650362;0;0;0;4,62742420146785;10,65140555319078;0,08632102004750242;0,9156609398128415;0;0,7916077283224924;0,1;1,3436819178508919;2,010017540983606;0;0;0;0;0;0;4,201041179310544;0;0;0;0;0;0;0;0;23,778460309856293;0;1,4295643373218037;0;0,1;0;0;6,8967127868852405;0;0;0,7025361583561608;0;2,70767885245902;-4,08823868852459;4,987629549152974;1,7820939132844633;1,2704937830924112;4,283836480576114;-19,578469344262302;
5762;4.00:02:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1374126831530056;0;0;0,4175585466291134;0,02;4,599235939677513;0;0;0,4960952348049822;0;0;0;4,627511129830152;10,651444059704417;0,08633103048658812;0,915682511746375;0;0,7916421611012296;0,1;1,3436868469850496;2,010486229508195;0;0;0;0;0;0;4,201200237354262;0;0;0;0;0;0;0;0;23,883663746867253;0;1,4296214841437302;0;0,1;0;0;6,896833442622951;0;0;0,7025636529631615;0;2,70767885245902;-4,08823868852459;4,98783725580835;1,7821594604920992;1,2705085214258325;4,284160606829296;-19,578469344262302;
5763;4.00:03:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,137442332930351;0;0;0,4176193906813044;0,02;4,602015069142223;0;0;0,49611488374798096;0;0;0;4,627644257729658;10,652199680572126;0,08633142275579882;0,9157600711403476;0;0,7916562993710328;0,1;1,3437047604336252;2,010571147540983;0;0;0;0;0;0;4,201208522702303;0;0;0;0;0;0;0;0;23,925713368452836;0;1,4296429781920397;0;0,1;0;0;6,896833442622951;0;0;0,702594115746961;0;2,70767885245902;-4,08823868852459;4,9878958341366495;1,7821869678696645;1,2706914523864108;4,284177597813205;-19,5783668852459;
5764;4.00:04:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1375323041111267;0;0;0,4176544089104135;0,02;4,6026824384842;0;0;0,496140311846559;0;0;0;4,628170822761465;10,652827754116107;0,08633415460774829;0,9157782604758723;0;0,7917066692006218;0,1;1,343768994285992;2,0110409836065593;0;0;0;0;0;0;4,2012647801282785;0;0;0;0;0;0;0;0;23,926018290307418;0;1,429670279788505;0;0,1;0;0;6,896833442622951;0;0;0,7026063244965285;0;2,70767885245902;-4,08823868852459;4,9885775034075515;1,7822301213714573;1,2708578813148155;4,284206896681606;-19,5783668852459;
5765;4.00:05:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,137560294777926;0;0;0,4177676222694638;0,02;4,610603014925023;0;0;0,4961662297655134;0;0;0;4,628506205884031;10,653066234388413;0,08633444325515258;0,9157849268932514;0;0,7917204302506493;0,1;1,343791604897442;2,01170016393443;0;0;0;0;0;0;4,201405834928059;0;0;0;0;0;0;0;0;24,0066545331345;0;1,4297150587067096;0;0,1;0;0;6,89687393442623;0;0;0,7026194620023607;0;2,70767885245902;-4,08823868852459;4,9887054970410265;1,7822301234149365;1,2708682043303723;4,284327984917318;-19,5783668852459;
5766;4.00:06:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1375848833503066;0;0;0,4181634607825626;0,02;4,611765124604601;0;0;0,49617589309213544;0;0;0;4,628677976980235;10,654213190431907;0,08633988333282787;0,9157864465778666;0;0,7917267204160388;0,1;1,3439092950106943;2,011806885245906;0;0;0;0;0;0;4,201559706964849;0;0;0;0;0;0;0;0;24,03599627788919;0;1,4297672415610876;0;0,1;0;0;6,89687393442623;0;0;0,7026251714194738;0;2,70767885245902;-4,08823868852459;4,988759989545262;1,7822817063976528;1,2709305539206466;4,284365719120012;-19,5783668852459;
5767;4.00:07:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,137658013732585;0;0;0,41816750743481473;0,02;4,611925898454553;0;0;0,4962778162768665;0;0;0;4,630028293599361;10,654763142037458;0,08634163976410027;0,9159054395049443;0;0,791775599593064;0,1;1,3439190687502975;2,01197708196721;0;0;0;0;0;0;4,201600108141122;0;0;0;0;0;0;0;0;24,051439686180537;0;1,429837975891239;0;0,1;0;0;6,89687393442623;0;0;0,7026704496503264;0;2,70767885245902;-4,08823868852459;4,988773502666993;1,782329776463047;1,2709470220747814;4,284740133077934;-19,5783668852459;
5768;4.00:08:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1377823891803827;0;0;0,41831624518940247;0,02;4,612145821001221;0;0;0,4962892277346218;0;0;0;4,630038952592293;10,656676013005246;0,08634678815497833;0,9160135866551543;0;0,7917778991880817;0,1;1,3439981639071297;2,0125437704918028;0;0;0;0;0;0;4,201825120353435;0;0;0;0;0;0;0;0;24,089555940916114;0;1,4298867076019468;0;0,1;0;0;6,89687393442623;0;0;0,7026813311865605;0;2,70767885245902;-4,08823868852459;4,989149661699084;1,7823971448463678;1,2709723911973931;4,284821242299365;-19,5783668852459;
5769;4.00:09:00;0;0;0;0;6,573682103577268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1377887019889976;0;0;0,4183284814093184;0,02;4,612983393771602;0;0;0,4963619185214557;0;0;0;4,630459864876277;10,659205605401349;0,08635606508928122;0,9160591619915328;0;0,7917874506821643;0,1;1,3441156019151432;2,012936065573772;0;0;0;0;0;0;4,2021745945526785;0;0;0;0;0;0;0;0;24,09705362657212;0;1,4299535258121028;0;0,1;0;0;6,89687393442623;0;0;0,7026897248083479;0;2,70767885245902;-4,08823868852459;4,989359336499571;1,78244461791807;1,2710822034635643;4,28572745452122;-19,57811721311475;
