Inner Device Heat Gains.Time;Calender;Bathroom Light (20W);Bathroom Mirror Light 10 W (LED);Kitchen Light (20W);Cellar Light (20W);Living Room Light (Energy Saving Lamp, 20W);Bedroom Light (20W);Children Room Light Device (20W);AFK BM-2N;Eye Glass Cleaner Grundig UC 5020;Clatronic MS 3249 Milk Foamer;Nespresso Coffee Machine, Single Cup;AEG PN 2200 RX 4935365097;Hand-held Circular Saw / Bosch PKS 46;Skil 4270;Polishing Machine / Flex L 602 VR;Dishwasher NEFF SD6P1F (2011);Christopeit Treadmill TM 2 Pro;Lawn Mower / Sabo 32-EL;Digitalpiano / Kawai CN-23;Lamp Ikea V1017 Jansjo;AEG SB 2E 650 R;Cordless Screwdriver / Bosch PSR 18 LI-2;Electric Kettle / Petra WK288 1.5L;Energy Saving Lamp / EL-REF 11 E27;CD/DVD Player / Philips DVDR 725 H;TV Medion MD20123_DE_A;SAT Receiver / Kathrein UFS913;Egg Cooker / Russell Hobbs 14048-56 Stylo;Juicer / Moulinex Vitafruit;Kitchen radio / AEG KRC 4323 CD;Single Stove Plate;Food Slicer / DOMO Schneidemaschine DO521S;Toaster Salco MT 400;PC / Acer 8400;PC Monitor / Fujitsu Siemens Scaleoview D19-1;Epson Stylus Color 860;TASKalfa 180;Canon CanoScan LIDE 110;TFT Monitor Samsung S27C750P;Active Speaker Trust Tytan 2.1;Gaming Computer;Cell Phone Samsung Charging;Miele DG 1450;Handmixer / Phillips Robust HR 1581;Westinghouse Fanaway;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power;Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;Microwave / Panasonic NN 5259;Kitchen Machine Bosch UM4VE2B;Extractor Hood / Miele DA 429-4;Miele DA 61;Deep Fryer / DeLonghi F 28311.W Rotofritteuse;Ricecooker / Tristar RK-6112;Steam Cooker / Phillips HD9140;Immersion Blender Noah Hit Top;Fondue / Unold 48746 Asia;Bauknecht GTE 260;Dryer / Miele T 8626 WP;Electronic Hometrainer / Kettler Satura E;Hair Dryer Braun Silencio 1250;Laptop Sony Vaio SVE151G11M;Steam Iron / Phillips GC 4410;Washing Machine / Bosch WAE 28143;Phone Siemens Gigaset C320;Canister vacuum cleaner / Siemens VS 06 G 1831;External Harddrive Iomega 3.5";Nintendo Wii;Siemens Kl 20 LA 65 (A+);Electric Razor Braun Cruzer 5;Electric Toothbrush Dondodent Professional Clean;Samsung CLP-315W;Fax / Phillips Faxjet 525 Primo (IPF525);Microsoft Xbox 360;Yamaha RX-V667;Router O2 Box 6431;
1204;20:04:00;0;0;1;0;3;1;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;1;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1205;20:05:00;1;1;0;0;3;1;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;1;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1206;20:06:00;1;1;0;0;3;1;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1207;20:07:00;1;1;0;0;3;1;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1208;20:08:00;1;1;0;0;3;1;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1209;20:09:00;1;1;0;0;3;1;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1210;20:10:00;0;0;1;0;3;1;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1211;20:11:00;0;0;1;0;3;1;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1212;20:12:00;0;0;1;0;3;1;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1213;20:13:00;0;0;1;0;3;1;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1214;20:14:00;0;0;1;0;3;1;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1215;20:15:00;0;0;1;0;3;1;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1216;20:16:00;0;0;1;0;3;1;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1217;20:17:00;0;0;1;0;3;1;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1218;20:18:00;0;0;1;0;3;1;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;10;0;0;5;3;5;5;5;5;5;5;10;
1219;20:19:00;0;0;1;0;3;1;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1220;20:20:00;0;0;1;0;3;1;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1221;20:21:00;0;0;1;0;3;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1222;20:22:00;1;1;1;0;3;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1223;20:23:00;1;1;1;0;3;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;1;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1224;20:24:00;1;1;1;0;3;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;1;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1225;20:25:00;1;1;1;0;3;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;1;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1226;20:26:00;1;1;1;0;3;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;1;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1227;20:27:00;1;1;1;0;3;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;1;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1228;20:28:00;1;1;1;0;3;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;1;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1229;20:29:00;1;1;1;0;3;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;1;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1230;20:30:00;1;1;1;0;3;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;1;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1231;20:31:00;1;1;1;0;4;0;3;0;0;0;0;0;0;0;0;2;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;1;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1232;20:32:00;1;1;1;0;4;0;3;0;0;0;0;0;0;0;0;2;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1233;20:33:00;1;1;1;0;4;0;3;0;0;0;0;0;0;0;0;2;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1234;20:34:00;1;1;1;0;4;0;3;0;0;0;0;0;0;0;0;2;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1235;20:35:00;1;1;1;0;4;0;3;0;0;0;0;0;0;0;0;2;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1236;20:36:00;1;1;1;0;4;0;3;0;0;0;0;0;0;0;0;2;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1237;20:37:00;1;1;1;0;4;0;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1238;20:38:00;1;1;2;0;4;0;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1239;20:39:00;1;1;2;0;4;0;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;3;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1240;20:40:00;1;1;1;0;4;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1241;20:41:00;1;1;1;0;4;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1242;20:42:00;1;1;1;0;4;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1243;20:43:00;1;1;1;0;4;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1244;20:44:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1245;20:45:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1246;20:46:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1247;20:47:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1248;20:48:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1249;20:49:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1250;20:50:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1251;20:51:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1252;20:52:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1253;20:53:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1254;20:54:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1255;20:55:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1256;20:56:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1257;20:57:00;0;0;1;0;5;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1258;20:58:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1259;20:59:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1260;21:00:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1261;21:01:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1262;21:02:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1263;21:03:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1264;21:04:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1265;21:05:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1266;21:06:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1267;21:07:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1268;21:08:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1269;21:09:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1270;21:10:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
1271;21:11:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;1;5;5;5;5;5;5;10;
1272;21:12:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1273;21:13:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;3;5;5;5;5;5;5;10;
1274;21:14:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1275;21:15:00;1;1;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1276;21:16:00;0;0;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1277;21:17:00;0;0;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1278;21:18:00;0;0;1;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1279;21:19:00;0;0;2;0;3;1;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;1;2;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1280;21:20:00;0;0;2;0;4;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;5;0;0;5;10;10;0;0;5;0;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;1;2;0;5;0;5;0;0;10;0;0;5;2;5;5;5;5;5;5;10;
1281;21:21:00;0;0;3;0;4;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;5;0;0;5;10;10;0;0;5;1;0;0;10;10;5;5;0;5;5;5;10;1;0;0;0;0;0;5;0;0;0;0;0;0;0;1;2;0;5;0;5;0;0;10;0;0;5;0;5;5;5;5;5;5;10;
