Reactive.Time;Time span;Bathroom Light (60W) [var];Bathroom Mirror Light 100W (Conventional) [var];Children Room Light Device (20W) [var];Living Room Light (60W) [var];Bedroom Light (200W) [var];Kitchen Light (20W) [var];Electric Kettle / Petra WK288 1.5L [var];CD/DVD Player / Philips DVDR 725 H [var];Phillips 32-9615 [var];SAT Receiver / Kathrein UFS913 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Moulinex electronic 833 [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Coffee Machine / Braun KF 580E [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster / Tefal Vario [var];Extractor Hood / Miele DA 429-4 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Microwave / Panasonic NN-CD757W [var];Miele H 5241 B [var];Miele DA 61 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Laptop Sony Vaio SVE151G11M [var];Washing Machine / Bosch WFS 8000 [var];Hair Dryer / Braun Satin Pro 2200 Ion Care [var];LED Lamp Globe E 14 Ambient 3W matt [var];Vacuum Cleaner FiF [var];Yamaha RX-V667 [var];Liebherr CBP 4056-20A [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Router / AVM FRITZ! Box Fon WLAN 7390 [var];
6645;4.14:45:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42826576746911776;32,55781406336695;4,0616898956076835;0;0;0,5157689558250327;0;0;0;0;0;0;9,021096483876072;0;0;0;0,1;0;0;0;0;4,49474122387924;40,59073682081626;0,7516600739265643;3,4870493442623;3,0156656115784455;
6646;4.14:46:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4284391348124304;32,58747566521974;4,084896922063762;0;0;0,5158557497934213;0;0;0;0;0;0;9,02133476091208;0;0;0;0,1;0;0;0;0;4,494786494285938;40,5930514810657;0,7517149521017752;3,4870493442623;3,0159667043676364;
6647;4.14:47:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42848068898690006;32,589630134194614;4,106397002619045;0;0;0,5158789025313143;0;0;0;0;0;0;9,021344625358365;0;0;0;0,1;0;0;0;0;4,49478873935324;40,612018967731686;0,7517772279947789;3,4870493442623;3,016790296859627;
6648;4.14:48:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42864298762237973;32,593430864064565;4,1086074668247115;0;0;0,51589528972485;0;0;0;0;0;0;9,021581554651416;0;0;0;0,1;0;0;0;0;4,4951028034444604;40,614990502091096;0,7518616055106102;3,4870493442623;3,0171307144572004;
6649;4.14:49:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4286742138619236;32,59390743241424;4,115511468198449;0;0;0,5159213329778286;0;0;0;0;0;0;9,021603478887812;0;0;0;0,1;0;0;0;0;4,495120832618346;40,63240724998973;0,7518926757518849;3,4870493442623;3,0172987039777612;
6650;4.14:50:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4291524296489059;32,64236842828758;4,115942811920615;0;0;0,5159263862429307;0;0;0;0;0;0;9,02314989113092;0;0;0;0,1;0;0;0;0;4,495794164724041;40,63891856759267;0,7519406457507714;3,4870493442623;3,019231222798322;
6651;4.14:51:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42922894402496614;32,64705957792297;4,12999985456816;0;0;0,5160721216335539;0;0;0;0;0;0;9,023549896113382;0;0;0;0,1;0;0;0;0;4,495902813968933;40,64252073918039;0,7520004555569983;3,4870493442623;3,019545874958957;
6652;4.14:52:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,42957478697076334;32,65013067415789;4,133715757674455;0;0;0,5161357739803295;0;0;0;0;0;0;9,024712803433474;0;0;0;0,1;0;0;0;0;4,496682141984062;40,65166716506863;0,7520005032215932;3,4870493442623;3,0197876162818713;
6653;4.14:53:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,429952023465824;32,655654575544254;4,153127409464687;0;0;0,5161498296529982;0;0;0;0;0;0;9,025327842863181;0;0;0;0,1;0;0;0;0;4,49703345663498;40,65573935871455;0,7520146258723986;3,4870493442623;3,020335820010254;
6654;4.14:54:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,430181595090912;32,65712511787001;4,167154304549705;0;0;0,5161619260974268;0;0;0;0;0;0;9,025855098193313;0;0;0;0,1;0;0;0;0;4,497160047714822;40,66674216541837;0,7520175648651902;3,4870493442623;3,020479216753904;
6655;4.14:55:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43018610462177065;32,66197628624998;4,181693878154252;0;0;0,5162072904659548;0;0;0;0;0;0;9,025905582540812;0;0;0;0,1;0;0;0;0;4,49726343207162;40,67726608029725;0,7522132573313746;3,4870493442623;3,0205980013352;
6656;4.14:56:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43021300818591235;32,663595162838874;4,1859694376902015;0;0;0,5162261111441387;0;0;0;0;0;0;9,025980359134302;0;0;0;0,1;0;0;0;0;4,497316698916868;40,69372631691322;0,7522430717995175;3,4870493442623;3,020950127135496;
6657;4.14:57:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4304369075580949;32,71640756856821;4,206957556082145;0;0;0,5162262448770272;0;0;0;0;0;0;9,02902721535765;0;0;0;0,1;0;0;0;0;4,4978705534747245;40,69377986983601;0,7522492758387229;3,4870493442623;3,0210552963283663;
6658;4.14:58:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,430554432694387;32,71860847842359;4,221277338477555;0;0;0,5162494544247059;0;0;0;0;0;0;9,02948396650987;0;0;0;0,1;0;0;0;0;4,498911196051978;40,69539817419841;0,7522768978263363;3,4870493442623;3,0211788188317263;
6659;4.14:59:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4306958176781589;32,726952632655156;4,225394229373653;0;0;0,5162697920116586;0;0;0;0;0;0;9,030537904398166;0;0;0;0,1;0;0;0;0;4,4992898466325;40,6963017343895;0,752357855502035;3,4870493442623;3,021183199675709;
6660;4.15:00:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4307928357267053;32,73675006282411;4,228679162583545;0;0;0,5162857342356643;0;0;0;0;0;0;9,032449076134153;0;0;0;0,1;0;0;0;0;4,4994034183231735;40,706856318178986;0,7524493309742861;3,4870493442623;3,0213120884572024;
6661;4.15:01:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4308891143172042;32,75964214995991;4,230391404790004;0;0;0,5162882099280867;0;0;0;0;0;0;9,032940761852348;0;0;0;0,1;0;0;0;0;4,499677628073353;40,71027039089221;0,75245632912142;3,4870493442623;3,021514900159372;
6662;4.15:02:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4309366925382415;32,7820806556141;4,233695461919991;0;0;0,516327288429674;0;0;0;0;0;0;9,034079057433292;0;0;0;0,1;0;0;0;0;4,499941054460394;40,712197560931855;0,7524811395227354;3,4870493442623;3,0218712286356593;
6663;4.15:03:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4310445394154495;32,78608380375876;4,2390358830032335;0;0;0,516357447356281;0;0;0;0;0;0;9,034202167175707;0;0;0;0,1;0;0;0;0;4,499947379122491;40,71347610387345;0,7524976986865445;3,4870493442623;3,022063103444013;
6664;4.15:04:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43112579016786295;32,79994563520871;4,240812901661473;0;0;0,5163649769314603;0;0;0;0;0;0;9,034361933294218;0;0;0;0,1;0;0;0;0;4,500900018588462;40,71375763192792;0,7525164198452428;3,4870493442623;3,0221322528428773;
6665;4.15:05:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43125526496090894;32,81896225728858;4,24896362694303;0;0;0,5163990295887154;0;0;0;0;0;0;9,034686590864636;0;0;0;0,1;0;0;0;0;4,501449230166805;40,71490144531097;0,7525703739292725;3,4870493442623;3,0223845650993124;
6666;4.15:06:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43126861630640234;32,8277200374134;4,251940269396914;0;0;0,5164022267051609;0;0;0;0;0;0;9,036205776360175;0;0;0;0,1;0;0;0;0;4,502861647317215;40,72713463834491;0,7526664182039071;3,4870493442623;3,02254882423381;
6667;4.15:07:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4313262938946505;32,843049582435;4,263248020032533;0;0;0,5165165957563704;0;0;0;0;0;0;9,036419336240854;0;0;0;0,1;0;0;0;0;4,503132566998421;40,7466340427836;0,7527056327218679;3,4870493442623;3,022559543166525;
6668;4.15:08:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43151033161008157;32,87261464978222;4,273902121231679;0;0;0,5167217257867177;0;0;0;0;0;0;9,039090191650795;0;0;0;0,1;0;0;0;0;4,503376716480628;40,751730615229;0,7528389564857447;3,4870493442623;3,022884864173165;
6669;4.15:09:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43154364927412103;32,90843385925487;4,278773879730012;0;0;0,5167324134965221;0;0;0;0;0;0;9,040502638212192;0;0;0;0,1;0;0;0;0;4,5034882550982145;40,77174770391628;0,7529687832689054;3,4870493442623;3,022920620811151;
6670;4.15:10:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4317870433192431;32,91617999602679;4,296158217436378;0;0;0,516734935101293;0;0;0;0;0;0;9,041910292299287;0;0;0;0,1;0;0;0;0;4,503740115662934;40,781517986146156;0,7529779413923406;3,4870493442623;3,0233127024678836;
6671;4.15:11:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4320104795657387;33,00445522526184;4,2975519013247405;0;0;0,5167417665167549;0;0;0;0;0;0;9,042264757059423;0;0;0;0,1;0;0;0;0;4,503812340466509;40,7841230462434;0,7529961537915193;3,4870493442623;3,0233793136582237;
6672;4.15:12:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43212371567531715;33,02144099667883;4,302741469980794;0;0;0,516921578108368;0;0;0;0;0;0;9,04261377889446;0;0;0;0,1;0;0;0;0;4,504964875789848;40,792940374910046;0,7530637353252898;3,4870493442623;3,0233903728802427;
6673;4.15:13:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4323710885342342;33,04107855725203;4,3040338832299705;0;0;0,5171663318537654;0;0;0;0;0;0;9,043294493995788;0;0;0;0,1;0;0;0;0;4,505480883870126;40,81600901640777;0,7531090935501603;3,4870493442623;3,023527471556738;
6674;4.15:14:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4324176879630203;33,059739631970984;4,309094260190357;0;0;0,5171707361630792;0;0;0;0;0;0;9,044399519056364;0;0;0;0,1;0;0;0;0;4,505555960847305;40,82791488749905;0,753178377462093;3,4870493442623;3,023573141795152;
6675;4.15:15:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4325345565353351;33,15658075000729;4,3099133905418325;0;0;0,5172242706330709;0;0;0;0;0;0;9,04461087476862;0;0;0;0,1;0;0;0;0;4,505653575646955;40,83103446781761;0,7534569918796729;3,4870493442623;3,0237383386104364;
6676;4.15:16:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4326427533735057;33,173028990346005;4,312549349781963;0;0;0,5173177074265629;0;0;0;0;0;0;9,04526869167192;0;0;0;0,1;0;0;0;0;4,506606695735184;40,84435981346713;0,7534763071584839;3,4870493442623;3,0240914996669988;
6677;4.15:17:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43264454573545624;33,18766397569073;4,315367227978688;0;0;0,5173420245776108;0;0;0;0;0;0;9,04750370837315;0;0;0;0,1;0;0;0;0;4,506688904125599;40,84598263862722;0,7536440396415005;3,4870493442623;3,02430896812381;
6678;4.15:18:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4328070682602376;33,21821534705352;4,325784220377605;0;0;0,5174188978068549;0;0;0;0;0;0;9,049258951212773;0;0;0;0,1;0;0;0;0;4,507066769958542;40,85067011657469;0,7536444939100994;3,4870493442623;3,024518032540556;
6679;4.15:19:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43283183673520703;33,22074140257464;4,330967783323946;0;0;0,5174794889290621;0;0;0;0;0;0;9,049733635578823;0;0;0;0,1;0;0;0;0;4,50713157202956;40,861058152052756;0,7537203981797466;3,4870493442623;3,0245445175881267;
6680;4.15:20:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4328363132301668;33,22119268180693;4,334540173070618;0;0;0,5175016095859156;0;0;0;0;0;0;9,051413333641692;0;0;0;0,1;0;0;0;0;4,507311609551097;40,8677940290726;0,7537300376291193;3,4870493442623;3,024577801736453;
6681;4.15:21:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4329580453539724;33,22208507395261;4,335053409793772;0;0;0,5175808127266399;0;0;0;0;0;0;9,051576510056599;0;0;0;0,1;0;0;0;0;4,5076436854114705;40,86904699074758;0,7537386379164659;3,4870493442623;3,024658016666074;
6682;4.15:22:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4329815822232225;33,27618283714727;4,346133749775227;0;0;0,5176505101854144;0;0;0;0;0;0;9,051871429027928;0;0;0;0,1;0;0;0;0;4,507833197869339;40,872230564425124;0,7538063291017887;3,4870493442623;3,02478425249346;
6683;4.15:23:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43321756708110004;33,276438608723375;4,3506975774762235;0;0;0,5176588208749063;0;0;0;0;0;0;9,05247377097373;0;0;0;0,1;0;0;0;0;4,508286981953655;40,87931200770522;0,7539215187664294;3,4870493442623;3,025218827103054;
6684;4.15:24:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43324862985551593;33,329981830801515;4,356835592671146;0;0;0,5176938745559794;0;0;0;0;0;0;9,054209748063958;0;0;0;0,1;0;0;0;0;4,508338713755385;40,88140540909521;0,7540508837007522;3,4870493442623;3,025657208191889;
6685;4.15:25:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4336834652126414;33,355412741940334;4,357985834992335;0;0;0,5177338510454553;0;0;0;0;0;0;9,05496985623846;0;0;0;0,1;0;0;0;0;4,508553649404331;40,88190882595954;0,7540676325527722;3,4870493442623;3,025852218466282;
6686;4.15:26:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4340344316501127;33,374022194884205;4,360956449597981;0;0;0,5177447963060126;0;0;0;0;0;0;9,05518662882936;0;0;0;0,1;0;0;0;0;4,511084992395604;40,89824792582918;0,7542494212622072;3,4870493442623;3,0261390143159015;
6687;4.15:27:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4342612113449817;33,41719000530123;4,366484603836916;0;0;0,5177463082438482;0;0;0;0;0;0;9,056266925471638;0;0;0;0,1;0;0;0;0;4,511852233831505;40,9138182837734;0,7543461182266343;3,4870493442623;3,026363235811433;
6688;4.15:28:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4342948591713549;33,4233370439623;4,369829854480231;0;0;0,517797138992106;0;0;0;0;0;0;9,057082631951305;0;0;0;0,1;0;0;0;0;4,512348840790248;40,914818430278174;0,7543995675419101;3,4870493442623;3,0263697436872743;
6689;4.15:29:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43442242469579884;33,42627414331165;4,374039750990317;0;0;0,5179384102924676;0;0;0;0;0;0;9,05729659574518;0;0;0;0,1;0;0;0;0;4,512369498146951;40,9178748205985;0,7545010196371101;3,4870493442623;3,0276735210532637;
6690;4.15:30:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43447678175102605;33,46400392766284;4,377889700236787;0;0;0,51799346764921;0;0;0;0;0;0;9,057842192654698;0;0;0;0,1;0;0;0;0;4,512582475184588;40,928905514098496;0,7545648964862707;3,4870493442623;3,0277366408412485;
6691;4.15:31:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43533332366229255;33,46576548719028;4,379760552707694;0;0;0,5180077892826113;0;0;0;0;0;0;9,058699122323661;0;0;0;0,1;0;0;0;0;4,5132195023480195;40,935228951514404;0,7548732348021535;3,4870493442623;3,0277795740450886;
6692;4.15:32:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4354191647222796;33,5000135148575;4,38404517942691;0;0;0,5180758426617268;0;0;0;0;0;0;9,059311387669943;0;0;0;0,1;0;0;0;0;4,513232747583204;40,947705381592954;0,7550069188514964;3,4870493442623;3,0278386551816734;
6693;4.15:33:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43551937602138374;33,5297783268704;4,39205114175149;0;0;0,5180858660676491;0;0;0;0;0;0;9,060476843699671;0;0;0;0,1;0;0;0;0;4,513831541778321;40,94909663026208;0,755124898593432;3,4870493442623;3,0278742362015314;
6694;4.15:34:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4356833634035742;33,530161153492365;4,393262248443453;0;0;0,5181210409864286;0;0;0;0;0;0;9,0671028665868;0;0;0;0,1;0;0;0;0;4,513941547310491;40,94962857233686;0,7551642196575651;3,4870493442623;3,028384897766751;
6695;4.15:35:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4357291939984328;33,55768932630601;4,394941977560951;0;0;0,5181354747476952;0;0;0;0;0;0;9,067107238736414;0;0;0;0,1;0;0;0;0;4,514164092288738;40,95027154623489;0,7551864352356497;3,4870493442623;3,0285287939580487;
6696;4.15:36:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43589186502547583;33,582372119324816;4,39527862488712;0;0;0,5182848026209123;0;0;0;0;0;0;9,068597847470384;0;0;0;0,1;0;0;0;0;4,514181930396755;40,95462207176278;0,75529700750632;3,4870493442623;3,028837857030798;
6697;4.15:37:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43599281750898655;33,614973583875425;4,403057215179382;0;0;0,5183007600237873;0;0;0;0;0;0;9,068666867121399;0;0;0;0,1;0;0;0;0;4,514259224468806;40,954909509271964;0,7553574811246053;3,4870493442623;3,028848848030693;
6698;4.15:38:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4360408094193612;33,638691950938416;4,404196394667256;0;0;0,518319265837859;0;0;0;0;0;0;9,068929126648598;0;0;0;0,1;0;0;0;0;4,51450365856815;40,96161992488911;0,7553590614797908;3,4870493442623;3,028982945114633;
6699;4.15:39:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43604454928450703;33,64101235252145;4,415127436103562;0;0;0,5183490815808176;0;0;0;0;0;0;9,069094904187978;0;0;0;0,1;0;0;0;0;4,515566582859902;40,97655693598752;0,7555533069814752;3,4870493442623;3,0295701663771477;
6700;4.15:40:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4362506578610546;33,642207222890775;4,416333123695421;0;0;0,5184010248348317;0;0;0;0;0;0;9,069484123444122;0;0;0;0,1;0;0;0;0;4,515735618785992;40,979519221352696;0,7555753226640907;3,4870493442623;3,0306489467891824;
6701;4.15:41:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43642455983725226;33,660129378950316;4,4224140389876725;0;0;0,5184614926708717;0;0;0;0;0;0;9,071217481583897;0;0;0;0,1;0;0;0;0;4,516016931915323;40,98482424084947;0,7557057845075094;3,4870493442623;3,0307358102286366;
6702;4.15:42:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4369717206125101;33,67939109372637;4,43320672524403;0;0;0,5184967018871481;0;0;0;0;0;0;9,07148898477565;0;0;0;0,1;0;0;0;0;4,516404288540338;40,98694735698334;0,7557810623290425;3,4870493442623;3,0307976243843924;
6703;4.15:43:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43726111771582266;33,68738555442011;4,434832612449605;0;0;0,5184968871722255;0;0;0;0;0;0;9,071691386930706;0;0;0;0,1;0;0;0;0;4,516947042996599;40,988588557372815;0,7557979476373616;3,4870493442623;3,031242754984476;
6704;4.15:44:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4373880765340596;33,704164043408255;4,435169434591656;0;0;0,518501049949154;0;0;0;0;0;0;9,072272341695871;0;0;0;0,1;0;0;0;0;4,517508397939751;40,99762298583591;0,7559215340325491;3,4870493442623;3,0328579816950656;
6705;4.15:45:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4376020544807613;33,71373150978869;4,436059150658461;0;0;0,5185216093543835;0;0;0;0;0;0;9,072542847059854;0;0;0;0,1;0;0;0;0;4,517575955957465;41,004510682330036;0,7559765847782466;3,4870493442623;3,0331979015518775;
6706;4.15:46:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43767623843389286;33,71958232988698;4,449761238397179;0;0;0,5186032987135285;0;0;0;0;0;0;9,073648900805612;0;0;0;0,1;0;0;0;0;4,517615582254769;41,02050734499137;0,7560158372049718;3,4870493442623;3,033335421175276;
6707;4.15:47:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4383022495480999;33,7281766770338;4,450705209223246;0;0;0,5187426848629058;0;0;0;0;0;0;9,074485496836333;0;0;0;0,1;0;0;0;0;4,5176888592659115;41,021245692581815;0,7562331462994993;3,4870493442623;3,033373202158379;
6708;4.15:48:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4383343188755181;33,753488017766394;4,453518417912736;0;0;0,5188261243594494;0;0;0;0;0;0;9,074867751977015;0;0;0;0,1;0;0;0;0;4,517704105835329;41,03946934239607;0,7562734381102426;3,4870493442623;3,034106668898619;
6709;4.15:49:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4383844562512268;33,769969400040004;4,454595898378382;0;0;0,5188333719987946;0;0;0;0;0;0;9,075795770032983;0;0;0;0,1;0;0;0;0;4,518023818251319;41,04716436338054;0,7563861623059797;3,4870493442623;3,0343014484554005;
6710;4.15:50:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4384850068199703;33,774752401304134;4,458947661630256;0;0;0,5188694706803436;0;0;0;0;0;0;9,075805726748603;0;0;0;0,1;0;0;0;0;4,518674880174389;41,05844552900694;0,7563902184806898;3,4870493442623;3,0345881913511117;
6711;4.15:51:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43871120175270356;33,78335716512004;4,459468605548431;0;0;0,5188918022092764;0;0;0;0;0;0;9,07669121918956;0;0;0;0,1;0;0;0;0;4,519257979309858;41,06428291758529;0,7564674454973943;3,4870493442623;3,0349216953554055;
6712;4.15:52:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43872998430482046;33,78344486366672;4,467853221955941;0;0;0,5189602416952707;0;0;0;0;0;0;9,07744657954749;0;0;0;0,1;0;0;0;0;4,519362288988421;41,06769830661276;0,7565202340892806;3,4870493442623;3,0349684897016;
6713;4.15:53:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4388204187610251;33,784638772418816;4,469035159415844;0;0;0,519078967464529;0;0;0;0;0;0;9,077593317761163;0;0;0;0,1;0;0;0;0;4,519616264479692;41,07058030296187;0,7566734861815121;3,4870493442623;3,0349842028776335;
6714;4.15:54:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4392659148729097;33,803388351229664;4,47382924815203;0;0;0,519133599468412;0;0;0;0;0;0;9,077740766126421;0;0;0;0,1;0;0;0;0;4,519871433521122;41,08759903948727;0,756679229911508;3,4870493442623;3,0351922120988655;
6715;4.15:55:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,4394932031825618;33,813222539453186;4,4789321783005995;0;0;0,5191746676976827;0;0;0;0;0;0;9,07862855308169;0;0;0;0,1;0;0;0;0;4,520234704969442;41,09133101984767;0,7568030985480647;3,4870493442623;3,0363049568505587;
6716;4.15:56:00;0;0;6,573682103577268;19,721046310731804;65,73682103577268;0;0;0,43956693157530496;33,81738687699515;4,47965556977107;0;0;0,5192821097457212;0;0;0;0;0;0;9,080890884746905;0;0;0;0,1;0;0;0;0;4,520421480636332;41,09279794938895;0,7568437965433311;3,4870493442623;3,03647057133601;
