Reactive.Time;Time span;Living Room Light (100W) [var];Kitchen Light (100W) [var];Bathroom Light (100W) [var];Bathroom Mirror Light 10 W (LED) [var];Bedroom Light (200W) [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Nespresso Coffee Machine, Single Cup [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];PC / Acer 8400 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Christopeit Treadmill TM 2 Pro [var];Laptop Sony Vaio SVE151G11M [var];Lawn Mower / Sabo 32-EL [var];Hifi System / Sharp XL-HF300PH [var];Electric Kettle / Petra WK288 1.5L [var];Energy Saving Lamp / EL-REF 11 E27 [var];CD/DVD Player / Philips DVDR 725 H [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];Microsoft Xbox 360 [var];Miele DG 1450 [var];Handmixer / Phillips Robust HR 1581 [var];Dishwasher NEFF SD6P1F (2011) [var];Dryer / Miele T 8626 WP [var];Hedge Trimmer / Bosch AHS 550-24 ST [var];Atika LH 2500 G [var];Steam Iron / Phillips GC 4410 [var];Washing Machine / Bosch WAE 28143 [var];Hair Dryer Braun Silencio 1250 [var];Siemens Kl 20 LA 65 (A+) [var];Router O2 Box 6431 [var];Electric Razor Braun Cruzer 5 [var];Electric Toothbrush Dondodent Professional Clean [var];
7143;4.23:03:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;60,456507500083084;5,468144753488286;0;0;0;0;14,55642967903021;11,197531151301652;394,0697037499004;288,41551731381526;0,1;0;1,2211733355574637;0;0;13,320581988932652;0,01;5,267884312734759;0;34,008135229390994;0;0;0;0;0;0;0;39,06361818550635;0;83,48559;-9,53281360655738;2,80659213114754;-4,01139;
7144;4.23:04:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;60,61570145008501;5,469309052092499;0;0;0;0;14,563641312986512;11,197847972173474;394,91714286918995;288,57832821298797;0,1;0;1,2211993761489004;0;0;13,338014431562895;0,01;5,278136590629054;0;34,70281249848754;0;0;0;0;0;0;0;39,28333721422553;0;83,48559;-9,53281360655738;2,80659213114754;-4,01139;
7145;4.23:05:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;60,72528787746208;5,470867886321685;0;0;0;0;14,59314551715774;11,1984284191816;395,0461474983051;288,8407698546316;0,1;0;1,2216956520526536;0;0;13,352600522289274;0,01;5,2807687771755;0;34,730245130243254;0;0;0;0;0;0;0;39,47884042596645;0;83,48559;-9,53281360655738;2,80659213114754;-4,01139;
7146;4.23:06:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;60,7342367098539;5,484668786973962;0;0;0;0;14,601463720911969;11,208416974342512;395,0644579562079;289,2735528775881;0,1;0;1,2217991601905775;0;0;13,352817757354794;0,01;5,281996433643231;0;34,73268404884902;0;0;0;0;0;0;0;39,81491233505955;0;83,48559;-9,53281360655738;2,80659213114754;-4,01139;
7147;4.23:07:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;60,91068539666015;5,486897170314304;0;0;0;0;14,60237079961057;11,257150225929642;395,1173829257907;290,92683013170193;0,1;0;1,2220166506873364;0;0;13,35500711601214;0,01;5,284279590186146;0;34,93188314700311;0;0;0;0;0;0;0;39,844417195818814;0;83,48559;-9,53281360655738;2,80659213114754;-4,01139;
7148;4.23:08:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;61,0209719989521;5,490398771811863;0;0;0;0;14,650825424299487;11,25796377780272;395,5335367220016;292,1682879992082;0,1;0;1,2220681130886357;0;0;13,38565571847158;0,01;5,3216266828949585;0;35,08460370255676;0;0;0;0;0;0;0;39,93255461687099;0;83,48559;-9,53281360655738;2,80659213114754;-4,01139;
7149;4.23:09:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;61,4787107761057;5,500295037940973;0;0;0;0;14,656716444479171;11,262644306525283;398,0439117196204;292,27737319644626;0,1;0;1,223703968775215;0;0;13,42099380894615;0,01;5,3303718310890025;0;35,09044597234365;0;0;0;0;0;0;0;40,151830064909696;0;83,48559;-9,53281360655738;2,80659213114754;-3,83710065573771;
7150;4.23:10:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;62,34347835317118;5,505327119273294;0;0;0;0;14,676389034364423;11,27298804574863;398,24178445965384;295,11413496765306;0,1;0;1,2242214762035877;0;0;13,439457852506134;0,01;5,330515490481248;0;35,20930655547799;0;0;0;0;0;0;0;40,50697322805613;0;83,48559;-9,53281360655738;2,80659213114754;-3,83710065573771;
7151;4.23:11:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;62,7252394386259;5,517608336370154;0;0;0;0;14,687384948200926;11,285825680571786;398,6917191738452;295,47638184153305;0,1;0;1,2242551253017713;0;0;13,452864291459159;0,01;5,33991867215016;0;35,895595716815826;0;0;0;0;0;0;0;40,81737218865911;0;83,48559;-9,53281360655738;2,80659213114754;-3,83710065573771;
7152;4.23:12:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;62,90326743968015;5,520889677642947;0;0;0;0;14,687404778663662;11,29157502361086;400,1993706603846;295,8800382282468;0,1;0;1,2246121520288518;0;0;13,459870000919597;0,01;5,346317657327927;0;36,04344117145857;0;0;0;0;0;0;0;42,16144229595908;0;83,48559;-9,53281360655738;2,80659213114754;-3,83710065573771;
7153;4.23:13:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;63,079261592885665;5,5269793174530895;0;0;0;0;14,695225986450303;11,298059235826644;400,20073827864513;296,2297420475768;0,1;0;1,224819359570864;0;0;13,484417813389015;0,01;5,35454203169833;0;36,17318318188928;0;0;0;0;0;0;0;42,25998895912421;0;83,48559;-9,53281360655738;2,80659213114754;-3,83710065573771;
7154;4.23:14:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;63,335615770790504;5,552439607357635;0;0;0;0;14,699062790558019;11,377343416506966;400,66397573646947;297,8385999215284;0,1;0;1,2250685167351252;0;0;13,505476939364241;0,01;5,366367734973786;0;36,2647888919426;0;0;0;0;0;0;0;42,29419002977357;0;83,48559;-9,53281360655738;2,80659213114754;-3,83710065573771;
7155;4.23:15:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;63,34937460682893;5,556580304408884;0;0;0;0;14,699414508781876;11,39255618110558;401,3241784457763;298,07114726926903;0,1;0;1,225240816358667;0;0;13,512711738567827;0,01;5,369468987112379;0;36,66700176218613;0;0;0;0;0;0;0;42,80292684281584;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7156;4.23:16:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;63,390637434261144;5,55691147112236;0;0;0;0;14,714932576280448;11,407633087905516;401,9458939940339;300,28840629563905;0,1;0;1,2253378926287393;0;0;13,51340972817122;0,01;5,389941483247728;0;36,70240904590528;0;0;0;0;0;0;0;42,87687827428938;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7157;4.23:17:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;63,47420792514385;5,560205554303416;0;0;0;0;14,789207196048219;11,410477051317283;402,2410932025984;300,5609164677568;0,1;0;1,226429459134368;0;0;13,518625645098593;0,01;5,421571228147284;0;36,958944517298036;0;0;0;0;0;0;0;43,59912880819061;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7158;4.23:18:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;63,65003555232474;5,561479851562113;0;0;0;0;14,823814933432068;11,411163790100515;402,31724876550305;300,8606684478731;0,1;0;1,2269292498560345;0;0;13,524450191021895;0,01;5,424870908947948;0;37,30641734383336;0;0;0;0;0;0;0;43,896907553449346;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7159;4.23:19:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;63,72325075671627;5,563953956825774;0;0;0;0;14,827077898309252;11,421344016677299;403,4241872466086;302,3716321735752;0,1;0;1,2271172840067697;0;0;13,539921003967239;0,01;5,429223564134002;0;37,34685630021581;0;0;0;0;0;0;0;44,03347947527972;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7160;4.23:20:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;63,82376757879912;5,5644106174095835;0;0;0;0;14,827933414441674;11,438363267139108;403,85191182553933;302,76342887418014;0,1;0;1,2282579162481524;0;0;13,558249978140106;0,01;5,4590291586761595;0;37,387602733342526;0;0;0;0;0;0;0;44,81100297294722;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7161;4.23:21:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;64,65034293401314;5,576295011447449;0;0;0;0;14,828324658469485;11,440424183861456;404,385801171768;307,1702643896318;0,1;0;1,2285215411102868;0;0;13,585187946286565;0,01;5,482085183578886;0;37,414312356762984;0;0;0;0;0;0;0;44,908506783856915;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7162;4.23:22:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;64,68940127828932;5,577243917778711;0;0;0;0;14,841451612088193;11,459496332277801;404,459340120725;307,2369496993589;0,1;0;1,2287716931258628;0;0;13,586768886277333;0,01;5,484111392531569;0;37,98370595589605;0;0;0;0;0;0;0;45,15989542661839;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7163;4.23:23:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;0;64,83878338192706;5,5808861000600665;0;0;0;0;14,853374982707962;11,460852134120374;405,08548299821285;307,69298657005965;0,1;0;1,2288677711978866;0;0;13,627361039673682;0,01;5,486438684370447;0;38,11242330355322;0;0;0;0;0;0;0;45,653161823802634;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7164;4.23:24:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;105,45089862680473;65,08149409235908;5,589078200659539;0;0;0;0;14,902131171128293;11,472318851960514;405,5022619268811;308,77950875702277;0,1;0;1,2297604722099476;0;0;13,64998571587112;0,01;5,497033103359678;0;38,188088998058824;0;0;0;0;0;0;0;45,88906747946986;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7165;4.23:25:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;106,70950103571879;65,60293251766545;5,592242609533267;0;0;0;0;14,90546719682773;11,490069250502247;406,2670716778629;308,85408272041826;0,1;0;1,2312932911871748;0;0;13,686914085569756;0,01;5,498717352827843;0;38,40133875731643;0;0;0;0;0;0;0;46,079596645233465;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7166;4.23:26:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;107,19642685259082;65,89417564823015;5,597086756810765;0;0;0;0;14,912591021684733;11,492545073202875;406,96861395898355;308,99918429865755;0,1;0;1,231380587741522;0;0;13,68882023311699;0,01;5,513372623896567;0;38,4256933999321;0;0;0;0;0;0;0;46,13927122832266;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7167;4.23:27:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;108,83804785844524;66,34471446786377;5,611570751478844;0;0;0;0;14,937000241709093;11,522317789599526;407,0109716202689;309,0282450256234;0,1;0;1,234120985499058;0;0;13,724587249487303;0,01;5,516495091723268;0;38,42853641330427;0;0;0;0;0;0;0;46,525575315937154;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7168;4.23:28:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;109,25681690904887;66,70254524722301;5,613533440008417;0;0;0;0;14,955713190063776;11,524158330273469;408,010843403777;310,33419292993364;0,1;0;1,2343425479095773;0;0;13,727434020279338;0,01;5,517278610689597;0;38,517526864120924;0;0;0;0;0;0;0;47,74131458780865;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7169;4.23:29:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;109,68767534979047;67,24274569799918;5,617649798677085;0;0;0;0;14,970713593851299;11,559203364505981;408,35160800531406;313,20582731423485;0,1;0;1,2357488831806993;0;0;13,751724247092179;0,01;5,519454978971321;0;38,62378270025605;0;0;0;0;0;0;0;47,76279404344208;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7170;4.23:30:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;110,58339204198406;67,43530186907705;5,631145464159599;0;0;0;0;14,974024168860995;11,55999292020154;409,51755548548806;313,71753155852286;0,1;0;1,2363114111117497;0;0;13,77591670159841;0,01;5,519575949933413;0;38,70366116456619;0;0;0;0;0;0;0;48,72010677385899;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7171;4.23:31:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;110,6566254211935;67,76378007671208;5,637345852444973;0;0;0;0;14,988657160072197;11,596055349355213;409,57830331255116;313,96065035052607;0,1;0;1,238230319976124;0;0;13,796566645444457;0,01;5,5297211510528355;0;38,762414778521126;0;0;0;0;0;0;0;48,85531167878625;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7172;4.23:32:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;110,66836916670088;68,05323405134472;5,643564195090712;0;0;0;0;15,009599826788667;11,606230985941275;412,37061628505796;315,7386127194959;0,1;0;1,2393329534259818;0;0;13,821393659545349;0,01;5,5402399476595905;0;39,12903750201544;0;0;0;0;0;0;0;52,48560828288814;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7173;4.23:33:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;110,69188067146654;68,38041377611641;5,6639515548477535;0;0;0;0;15,024603548762284;11,606915756866561;412,5286312184901;316,327746971113;0,1;0;1,2400572563849235;0;0;13,837699019145509;0,01;5,550943379794801;0;39,23657399369181;0;0;0;0;0;0;0;52,8034245953118;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7174;4.23:34:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;110,78267716793411;68,49138305694255;5,691355154055296;0;0;0;0;15,069130635563107;11,636347395963234;413,64217513124254;316,8052141285982;0,1;0;1,241257101926994;0;0;13,84733084874786;0,01;5,567034112840925;0;39,405339714274426;0;0;0;0;0;0;0;55,04845574123013;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7175;4.23:35:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;111,16119918235017;68,5338653383108;5,693602329260488;0;0;0;0;15,123063952768518;11,66690933463752;415,7651176214403;316,8640666235863;0,1;0;1,2435643592152237;0;0;13,897531751089277;0,01;5,581680401419256;0;39,82248146666722;0;0;0;0;0;0;0;58,20828431319922;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7176;4.23:36:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;111,36352183027283;69,05792428158634;5,711170833251591;0;0;0;0;15,13070862746447;11,701007598701306;417,4811400022767;319,5855799974635;0,1;0;1,2449981221375024;0;0;13,902811163192878;0,01;5,587623885762611;0;40,099304308536624;0;0;0;0;0;0;0;59,32486559999938;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7177;4.23:37:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;113,25085303739755;69,22172104931462;5,714150025763562;0;0;0;0;15,136098720075468;11,708000461384646;419,08752640866527;319,891966860568;0,1;0;1,2459449240061202;0;0;13,928215698849847;0,01;5,596343946721398;0;40,299561157588684;0;0;0;0;0;0;0;63,593926458909685;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7178;4.23:38:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;114,35265123048971;69,38969818906385;5,723488994596684;0;0;0;0;15,153423363402766;11,775536200440985;419,1070802769982;319,8945145919443;0,1;0;1,246320756583491;0;0;13,938369122347767;0,01;5,601466887666432;0;40,55541475578548;614,9819604544285;0;0;0;0;0;0;65,0590675804712;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7179;4.23:39:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;116,77942350484805;69,65446968772602;5,7242917442132555;0;0;0;0;15,207982919895008;11,78366274821462;419,558242025077;319,9005873143756;0,1;0;1,247112970338407;0;0;13,953659510598609;0,01;5,625028634886364;0;40,743732973337735;632,1134863931421;0;0;0;0;0;0;74,79332706497897;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7180;4.23:40:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;117,04951786411974;70,12253515886137;5,728440228263437;0;0;0;0;15,216081577967321;11,806534077718139;420,7138078846976;320,1406733946527;0,1;0;1,2482964601175857;0;0;13,96053416103347;0,01;5,6510759463915505;0;41,069236378127584;654,1395295646043;0;0;0;0;0;0;79,80447181554004;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7181;4.23:41:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;117,1379848562633;70,64821365777048;5,729597573211021;0;0;0;0;15,228036550784521;11,814414077796657;421,68629633177716;321,0640127165922;0,1;0;1,2503517117092164;0;0;14,042113532839059;0,01;5,661359281547913;0;41,305509620832844;675,5611565911328;0;0;0;0;0;0;83,90360402788504;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7182;4.23:42:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;118,56932450246472;70,67148080071694;5,77191284306547;0;0;0;0;15,321948473488202;11,829674136245195;423,1010434122724;324,4986991355084;0,1;0;1,2521953602492244;0;0;14,060275069667128;0,01;5,683736076884969;0;41,41052206192462;676,3463177362776;0;0;0;0;0;0;94,20647543881213;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7183;4.23:43:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;120,02788142702144;70,8417715293271;5,783774323716773;0;0;0;0;15,342998684450857;11,856994612205106;424,55881246724834;326,5667485473466;0,1;0;1,2528551804568548;0;0;14,24928404090564;0,01;5,703744396584702;0;41,55939616181852;676,7114590062971;0;0;0;0;0;0;219,87642261103105;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7184;4.23:44:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;121,33255350104521;71,05035953472705;5,795795153124442;0;0;0;0;15,44109323152279;11,92125671469827;426,4659899744313;329,390171560048;0,1;0;1,2553220713462794;0;0;14,256104604900852;0,01;5,7048504493152405;0;41,611033715017996;685,5530250913686;0;0;0;0;0;0;258,29568624097953;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7185;4.23:45:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;121,38775151456767;71,35853224292782;5,80504601398242;0;0;0;0;15,454468502207876;11,949539239525356;426,82817292013766;329,55005864892735;0,1;0;1,2563195899359145;0;0;14,257672421820097;0,01;5,706549996605239;0;41,74425772454793;690,9392996613018;0;0;0;0;0;0;553,2154644026956;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7186;4.23:46:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;121,49760935287154;71,75192016150696;5,837448575250811;0;0;0;0;15,475567908463788;11,97926286682564;428,4071162464196;331,96928225471765;0,1;0;1,2590552656919545;0;0;14,270330219252147;0,01;5,707104223929784;0;41,92908692564667;695,0749738811043;0;0;0;0;0;0;594,0577794251286;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7187;4.23:47:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;122,12735153472502;72,60011739814077;5,85230701131654;0;0;0;0;15,475817206479842;12,1198738490815;431,25145066038294;333,3812688611052;0,1;0;1,2630897319542007;0;0;14,315103456185229;0,01;5,710335666000865;0;42,37922525290572;698,4691597007032;0;0;0;0;0;0;632,7139276035341;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7188;4.23:48:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;123,88705005190127;72,8360671719996;5,858180331930578;0;0;0;0;15,554214366862961;12,131144069090912;435,02013528027464;334,19978938770106;0,1;0;1,2648402825374703;0;0;14,342486385398992;0,01;5,715216126570101;0;42,62349856285086;698,8232237060552;0;0;0;0;0;0;654,6643216963386;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7189;4.23:49:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;124,2061169991877;73,06623520190541;5,859640128789418;0;0;43,65701118462298;0;15,677412783855926;12,167964279017587;436,61821830189643;334,8777652245985;0,1;0;1,2661483623827163;0;0;14,353717667352848;0,01;5,719886784206567;0;42,74146678086631;700,9107175241123;0;0;0;0;0;0;686,053048965216;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7190;4.23:50:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;125,23811366407838;73,3067280065446;5,87158087786198;0;0;47,21986781895916;0;15,679291624640038;12,227391669310085;436,8513678205679;340,5259735685456;0,1;0;1,2691664565861822;0;0;14,375416179559702;0,01;5,7408199930824475;0;43,379527022975765;703,3656419941561;0;0;0;0;0;0;696,9341829862548;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
7191;4.23:51:00;32,86841051788634;32,86841051788634;32,86841051788634;3,286841051788634;65,73682103577268;126,00919368353678;74,16804715451634;5,893948421850376;0;0;48,52912827548227;0;15,702980366104192;12,236737271462616;437,5583525008089;341,85862203231187;0,1;0;1,2741615797078416;0;0;14,424412927759311;0,01;5,752283349924683;0;43,51244718906259;712,773924918995;0;0;0;0;0;0;698,1500929239485;0;83,48559;-9,53281360655738;2,88381634426229;-3,83710065573771;
