Apparent.Time;Time span;Kitchen Light (100W) [VA];Living Room Light (Energy Saving Lamp, 20W) [VA];Bathroom Light (100W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Bedroom Light (60W) [VA];Children Room Light (200W) [VA];Children Room Light Device (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [VA];Coffee Machine / Braun Impression KF 600 [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];PC / Acer 8400 [VA];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [VA];Epson Stylus Color 860 [VA];TASKalfa 180 [VA];Canon CanoScan LIDE 110 [VA];External Harddrive Iomega 3.5" [VA];Laptop / ACER BT.00603.043 Replacement laptop battery [VA];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [VA];Fancy Ceiling Lights with at least 3 Bulbs [VA];CD/DVD Player / Phillips HDR3810/31 [VA];Panasonic TX-P58V10E [VA];SAT Receiver / Kathrein UFS913 [VA];Miele H 5241 B [VA];Handmixer / Phillips Robust HR 1581 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [VA];Microwave / Panasonic NN-V 359 W Inverter [VA];Extractor Hood / Miele DA 429-4 [VA];Miele DA 61 [VA];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [VA];Ricecooker / Tristar RK-6112 [VA];Steam Cooker / Phillips HD9140 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Braun Multiquick 3 MR 300 Soup [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [VA];Fondue / Unold 48746 Asia [VA];Dishwashers / Bosch SGI 4662 Silence Comfort [VA];Dryer / Miele T 8626 WP [VA];Washing Machine Samsung P1405J [VA];Home Cinema System / Samsung HT-D5550 [VA];Hifi System / Sharp XL-HF300PH [VA];AEG NM 2701 Premium [VA];Hair Dryer Babyliss 2000 [VA];Canister Vacuum Cleaner / Siemens Z6.0 VSZ61260 [VA];TV Medion MD20123_DE_A [VA];Microsoft Xbox 360 [VA];TV / Phillips Goya 9770 VT [VA];Liebherr CBP 4056-20A [VA];Router O2 Box 6431 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Yamaha RX-V667 [VA];Liebherr GP 2756-20A [VA];
5885;4.02:05:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6064410274608911;0;0;0;0;12,086500995121888;9,850687509491358;0,2776928965129938;2,936308551164876;0;0;70,67517866443613;0;0;25,40058354255798;391,39794746826794;20,038260202896517;0;0;0;25,273252157788292;0;0;0;0;0;0;0;0;0;0;0;0;2,504061867599653;3,445220350131212;0;0;0;0,5700000000000001;4,202097888606993;70,83986336645245;110,5489657576585;11,7752016393443;2,96393360655738;2,296952138088675;4,45666409836066;13,751202827015279;82,71741279979871;
5886;4.02:06:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6065048317158561;0;0;0;0;12,08925555729871;9,852241176033113;0,2777149235879763;2,9363193747994614;0;0;70,7168837997118;0;0;25,40407193850404;391,4406566254041;20,038639675263774;0;0;0;25,273682206237993;0;0;0;0;0;0;0;0;0;0;0;0;2,5044294954010824;3,445254138810143;0;0;0;0,5700000000000001;4,202129533005311;70,95290771094241;110,56706986156551;11,7752016393443;2,96393360655738;2,296983830356;4,45666409836066;13,751253183872821;82,7851451174843;
5887;4.02:07:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6066032400109516;0;0;0;0;12,08992587240723;9,854552952030652;0,2777262933422824;2,936685637302101;0;0;70,72471429348732;0;0;25,40759705793474;391,44711166077667;20,039539494229853;0;0;0;25,273885946072873;0;0;0;0;0;0;0;0;0;0;0;0;2,504510148424281;3,445280220323615;0;0;0;0,5700000000000001;4,20273426083793;71,01606080435995;110,62157442203001;11,7752016393443;2,96393360655738;2,2971552976609795;4,45666409836066;13,752152555059302;82,82028444561769;
5888;4.02:08:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6068984036167553;0;0;0;0;12,091328125292053;9,862387615479095;0,2777318820208929;2,9367115352291084;0;0;70,72671533374397;0;0;25,408268515864968;391,52061496999244;20,045545391542145;0;0;0;25,274127676793913;0;0;0;0;0;0;0;0;0;0;0;0;2,5051221907085877;3,445465598398986;0;0;0;0,5700000000000001;4,202758815202063;71,12193132601658;110,63467152295496;11,7752016393443;2,96428426229508;2,2975169886017768;4,45666409836066;13,752487633653118;82,82037248983161;
5889;4.02:09:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6069160965739988;0;0;0;0;12,092322785396785;9,865266293117342;0,27773947222186296;2,9367503969563944;0;0;70,73780501351024;0;0;25,416582753391303;391,53466976978444;20,058908908221408;0;0;0;25,277344313321663;0;0;0;0;0;0;0;0;0;0;0;0;2,5051930225879304;3,4456040217663135;0;0;0;0,5700000000000001;4,202764177632448;71,12435888627141;110,64568595223228;11,7752016393443;2,96428426229508;2,297593786728925;4,45666409836066;13,752713495911717;82,86803084863803;
5890;4.02:10:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6070182030183089;0;0;0;0;12,094953758676441;9,867563646508422;0,2777420840308507;2,9369921842625715;0;0;70,74295244138531;0;0;25,425907119862355;391,53864435385685;20,062566160168227;0;0;0;25,277404762042583;0;0;0;0;0;0;0;0;0;0;0;0;2,505478996657667;3,446116183941662;0;0;0;0,5700000000000001;4,202819879244638;71,13837035552544;110,6625055121162;11,7752016393443;2,96428426229508;2,2976890653093784;4,45666409836066;13,75306502615728;83,0082047398081;
5891;4.02:11:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6073322436156856;0;0;0;0;12,096480426191851;9,868143294704401;0,277756652322867;2,9372866063772762;0;0;70,78183585193287;0;0;25,43544091059879;391,59600265029627;20,06283535758003;0;0;0;25,277576259250296;0;0;0;0;0;0;0;0;0;0;0;0;2,5054996781647167;3,4461852432099445;0;0;0;0,5700000000000001;4,202890052645109;71,23692601110794;110,66297979802034;11,7752016393443;2,96428426229508;2,2977396861406376;4,45666409836066;13,753786186233391;83,02535585105558;
5892;4.02:12:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6074661283638827;0;0;0;0;12,099395635512732;9,871883352321237;0,2777764232241433;2,9375787147480765;0;0;70,7931373482884;0;0;25,435756630997428;391,6821141924257;20,06492191238462;0;0;0;25,277896813965803;0;0;0;0;0;0;0;0;0;0;0;0;2,5060723725627465;3,4463545690481956;0;0;0;0,5700000000000001;4,2029189035234396;71,27838466698078;110,66888590819403;11,7752016393443;2,96428426229508;2,2978213596812362;4,45666409836066;13,754130458008344;83,05042477055987;
5893;4.02:13:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6075934752088303;0;0;0;0;12,101975764352044;9,872257580767782;0,2777955108043874;2,937946184667482;0;0;70,80284348680226;0;0;25,439094188263326;391,6915258983876;20,066639545593826;0;0;0;25,27982292504852;0;0;0;0;0;0;0;0;0;0;0;0;2,5062481479926735;3,4469602727730146;0;0;0;0,5700000000000001;4,203106050206346;71,38671016549299;110,69458776008825;11,7752016393443;2,96428426229508;2,297857500487619;4,45666409836066;13,75554431685381;83,05231924949078;
5894;4.02:14:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6076752657791062;0;0;0;0;12,104205036194765;9,875946198660799;0,27780467301503636;2,937985614761275;0;0;70,80658410871644;0;0;25,44194334804583;391,7205224813768;20,071812711961485;0;0;0;25,28171079234552;0;0;0;0;0;0;0;0;0;0;0;0;2,506264636926538;3,4471131696745645;0;0;0;0,5700000000000001;4,203161114753036;71,43159822831154;110,76141191988609;11,7752016393443;2,96428426229508;2,297905362677915;4,45666409836066;13,755716866475735;83,07140263061065;
5895;4.02:15:00;0;21,05263157894737;0;0;0;0;0;0;0;1,607716631090185;0;0;0;0;12,108353940936592;9,87638171792716;0,27782025848930714;2,938000983480092;0;0;70,81022694357023;0;0;25,45362211219651;391,72133250288147;20,07445226073271;0;0;0;25,282413584010143;0;0;0;0;0;0;0;0;0;0;0;0;2,5065106968110515;3,447540682442719;0;0;0;0,5700000000000001;4,203261153763865;71,75688408207425;110,76283412284651;11,7752016393443;2,96428426229508;2,2979229518659796;4,45666409836066;13,755802591873488;83,07275206376356;
5896;4.02:16:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6077659271326115;0;0;0;0;12,109645799929257;9,876958789098293;0,27783284915175405;2,9380028312944297;0;0;70,8252408558401;0;0;25,4590590025424;391,75778913420413;20,07826342525876;0;0;0;25,28353479328217;0;0;0;0;0;0;0;0;0;0;0;0;2,5065264160323584;3,447777264859496;0;0;0;0,5700000000000001;4,203555735349265;71,83796749609188;110,81431206566711;11,7752016393443;2,96428426229508;2,2980445353257832;4,45666409836066;13,756186871733698;83,08413159171786;
5897;4.02:17:00;0;21,05263157894737;0;0;0;0;0;0;0;1,608063031013063;0;0;0;0;12,110400606652547;9,878359643597047;0,27784792029006405;2,9382589759652777;0;0;70,8368434878375;0;0;25,461568734986756;391,78530777045063;20,082751735239146;0;0;0;25,284468616818433;0;0;0;0;0;0;0;0;0;0;0;0;2,5071565899336177;3,448677682900685;0;0;0;0,5700000000000001;4,203611226952244;71,92315794694332;110,83202365282679;11,7752016393443;2,96428426229508;2,298084222018121;4,45666409836066;13,756318825356693;83,09292514493856;
5898;4.02:18:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6081946169964483;0;0;0;0;12,111513821492611;9,879390503661739;0,2778516006785472;2,9383156278223255;0;0;70,83870906380191;0;0;25,461859695588192;391,79107287549704;20,085616746189128;0;0;0;25,284726205757007;0;0;0;0;0;0;0;0;0;0;0;0;2,5072033155626388;3,4492559059043915;0;0;0;0,5700000000000001;4,204144808479167;72,07177647209258;110,84373935325293;11,7752016393443;2,96428426229508;2,2981577941319182;4,45666409836066;13,758161717462913;83,15062942504731;
5899;4.02:19:00;0;21,05263157894737;0;0;0;0;0;0;0;1,608285296460987;0;0;0;0;12,115286694062256;9,884107220701004;0,2778530141238091;2,938490305670955;0;0;70,89093611803979;0;0;25,46837700122508;391,8155900963307;20,08755200037769;0;0;0;25,28620560597285;0;0;0;0;0;0;0;0;0;0;0;0;2,507571435062814;3,449274732148221;0;0;0;0,5700000000000001;4,2045606678100995;72,2910170712864;110,85601353390808;11,7752016393443;2,96428426229508;2,2981632471280604;4,45666409836066;13,75822807962256;83,18502749525922;
5900;4.02:20:00;0;21,05263157894737;0;0;0;0;0;0;0;1,608302355062514;0;0;0;0;12,11710692711417;9,898562373994263;0,27785795375266126;2,938640250494798;0;0;70,90518491692437;0;0;25,471388773321465;391,9463484278973;20,087968199926042;0;0;0;25,286656946177153;0;0;0;0;0;0;0;0;0;0;0;0;2,508053519271187;3,4493060657790746;0;0;0;0,5700000000000001;4,205391828394474;72,33781785326337;111,00406973048464;11,7752016393443;2,96428426229508;2,2981888098337726;4,45666409836066;13,758936502176715;83,19402048775848;
5901;4.02:21:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6083916724146867;0;0;0;0;12,119764563591106;9,90079798411378;0,2778710470389172;2,9387037590634373;0;0;70,91432674550477;0;0;25,47272472992924;391,9912904892238;20,090654057606393;0;0;0;25,28675999216432;0;0;0;0;0;0;0;0;0;0;0;0;2,508152267334342;3,4493449914973304;0;0;0;0,5700000000000001;4,205761880604427;72,35930501804951;111,02981902621954;11,7752016393443;2,96428426229508;2,2984310084855166;4,45666409836066;13,75944330453739;83,19596302995454;
5902;4.02:22:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6086291144089462;0;0;0;0;12,120933148856613;9,901864154740473;0,2778744761874493;2,9387722860118077;0;0;70,91592594140758;0;0;25,48352748280653;392,07340453136055;20,091099425874408;0;0;0;25,28701871114443;0;0;0;0;0;0;0;0;0;0;0;0;2,5084198218632805;3,4499155920038307;0;0;0;0,5700000000000001;4,206032832810646;72,37018336019982;111,0372456536297;11,7752016393443;2,96428426229508;2,2986188399159637;4,45666409836066;13,759471814251466;83,20672230588059;
5903;4.02:23:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6088051601224431;0;0;0;0;12,121370483139312;9,903811383154055;0,2779084786535118;2,938865348312195;0;0;70,91902637051318;0;0;25,485982221369294;392,07441252641024;20,096891968123867;0;0;0;25,288466034326177;0;0;0;0;0;0;0;0;0;0;0;0;2,508496294416494;3,4502434946334604;0;0;0;0,5700000000000001;4,207145800164818;72,41116528043463;111,04833865483272;11,7752016393443;2,96428426229508;2,298634009139848;4,45666409836066;13,760314792240692;83,23914740432866;
5904;4.02:24:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6088312254182235;0;0;0;0;12,121604911526973;9,905442980361899;0,27793182447836473;2,9388993622019624;0;0;70,92283245421946;0;0;25,49020047348177;392,1160713620795;20,099158244286464;0;0;0;25,28939308766944;0;0;0;0;0;0;0;0;0;0;0;0;2,508638695313312;3,4503168749468927;0;0;0;0,5700000000000001;4,207615660027856;72,45423463163624;111,05769013253038;11,7752016393443;2,96428426229508;2,298774526315305;4,45666409836066;13,762292067305399;83,2741083880486;
5905;4.02:25:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6089621892748713;0;0;0;0;12,12735873203352;9,907026285949005;0,2779754421536496;2,9392906580803677;0;0;70,94707432877935;0;0;25,494521737821383;392,12145188236707;20,100643739524834;0;0;0;25,291043702826432;0;0;0;0;0;0;0;0;0;0;0;0;2,5090064977869546;3,4503341951678816;0;0;0;0,5700000000000001;4,207832164408516;72,52222747261898;111,07661563934164;11,7752016393443;2,96428426229508;2,298843716950881;4,45666409836066;13,762343528960177;83,2913981949811;
5906;4.02:26:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6092921069185002;0;0;0;0;12,127704858067123;9,908599262147877;0,2779844896060061;2,9393045006591345;0;0;70,954341509566;0;0;25,504068199667778;392,13671759346096;20,103056433587273;0;0;0;25,29140823129679;0;0;0;0;0;0;0;0;0;0;0;0;2,5090160310469565;3,450412520372066;0;0;0;0,5700000000000001;4,20828077291368;72,695398060117;111,08234318399153;11,7752016393443;2,96428426229508;2,298940504385364;4,45666409836066;13,762754040712007;83,32223314065172;
5907;4.02:27:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6094093938658451;0;0;0;0;12,128128847570741;9,914760766729337;0,2779923783723222;2,9395988460104854;0;0;70,95861159610917;0;0;25,520076606758636;392,1627150735661;20,10836059258078;0;0;0;25,291706161782955;0;0;0;0;0;0;0;0;0;0;0;0;2,5096509737806727;3,450582653434672;0;0;0;0,5700000000000001;4,208483956450263;72,75971536021125;111,10139848379146;11,7752016393443;2,96428426229508;2,2989523212019094;4,45666409836066;13,763172298545912;83,36699061009996;
5908;4.02:28:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6094401560572151;0;0;0;0;12,128302327950912;9,91546378854497;0,27801165774286857;2,9396021418989355;0;0;71,00096461854181;0;0;25,520386724118147;392,1693435732851;20,108855634061513;0;0;0;25,29205767706802;0;0;0;0;0;0;0;0;0;0;0;0;2,509824932067057;3,450584264322959;0;0;0;0,5700000000000001;4,20902032983596;72,79055639685298;111,12773012746834;11,7752016393443;2,96428426229508;2,298996936174505;4,45666409836066;13,763266332698675;83,39562230231269;
5909;4.02:29:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6096938045756128;0;0;0;0;12,128901379029012;9,915541168279605;0,27801616020420944;2,939642325960754;0;0;71,03950388936904;0;0;25,528977199610985;392,20217616216803;20,110403645168216;0;0;0;25,29294379869187;0;0;0;0;0;0;0;0;0;0;0;0;2,509928114809666;3,450646774579064;0;0;0;0,5700000000000001;4,209132421433995;72,80683533108134;111,14418247064314;11,7752016393443;2,96428426229508;2,2991240276599836;4,45666409836066;13,763763794588478;83,41499984138044;
5910;4.02:30:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6097804757987717;0;0;0;0;12,131561237467848;9,917942801941559;0,2780638844282907;2,9396730746604076;0;0;71,05579169718963;0;0;25,52975004763818;392,22152865223507;20,110564397755077;0;0;0;25,295807517864546;0;0;0;0;0;0;0;0;0;0;0;0;2,5100061121008923;3,4507894292694936;0;0;0;0,5700000000000001;4,209247958352898;72,8261847890726;111,17206153081996;11,7752016393443;2,96428426229508;2,2991884344169127;4,45666409836066;13,764634747794851;83,43391538840568;
5911;4.02:31:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6098547679926287;0;0;0;0;12,132121208573144;9,918229395183001;0,27806637458024946;2,9400951703975795;0;0;71,05615410925776;0;0;25,530377546834863;392,23512051021265;20,114050531250058;0;0;0;25,300164357515143;0;0;0;0;0;0;0;0;0;0;0;0;2,510204564432198;3,450909673471782;0;0;0;0,5700000000000001;4,2097541645612875;72,89376593717238;111,17762786600701;11,7752016393443;2,96428426229508;2,2992003270915804;4,45666409836066;13,765360832814393;83,46480743511194;
5912;4.02:32:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6098801491063641;0;0;0;0;12,132583847208837;9,918814179934841;0,2780699822241936;2,9401500977982575;0;0;71,0874317175428;0;0;25,531710765131535;392,26710173832987;20,12040525750344;0;0;0;25,30022085233229;0;0;0;0;0;0;0;0;0;0;0;0;2,510697038651938;3,45098144167155;0;0;0;0,5700000000000001;4,209847697861763;73,01944298041712;111,2548826734023;11,7752016393443;2,96428426229508;2,2992741581779828;4,45666409836066;13,765885098739805;83,48909026928649;
5913;4.02:33:00;0;21,05263157894737;0;0;0;0;0;0;0;1,610088407175907;0;0;0;0;12,133275512469334;9,919837478622421;0,27811861442503427;2,940173431120104;0;0;71,09905426395353;0;0;25,53176207064013;392,2858010902156;20,12077495482726;0;0;0;25,300917923140503;0;0;0;0;0;0;0;0;0;0;0;0;2,5107090223991797;3,4510504572600476;0;0;0;0,5700000000000001;4,209877884805595;73,06226529715879;111,3670578140432;11,7752016393443;2,96428426229508;2,2993109337109554;4,45666409836066;13,766114899359666;83,50938055502893;
5914;4.02:34:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6101810722891152;0;0;0;0;12,13353102425237;9,920931281710809;0,27813858612397835;2,9404106592441495;0;0;71,10620301378614;0;0;25,54186777919512;392,2894617632431;20,12918574770955;0;0;0;25,302954179171202;0;0;0;0;0;0;0;0;0;0;0;0;2,5107776287609886;3,45105465418675;0;0;0;0,5700000000000001;4,210269318978898;73,06683197186807;111,37963861204868;11,7752016393443;2,96428426229508;2,2993490428843937;4,45666409836066;13,76744004292245;83,52838354845072;
5915;4.02:35:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6102225205118434;0;0;0;0;12,135373251648074;9,920998875909929;0,2781552436470876;2,940467018910779;0;0;71,11314298974474;0;0;25,548770089042367;392,3289739379844;20,132438237481402;0;0;0;25,302954740464788;0;0;0;0;0;0;0;0;0;0;0;0;2,510903059459344;3,451226830246473;0;0;0;0,5700000000000001;4,211324281395304;73,37505018144489;111,39044470133103;11,7752016393443;2,96428426229508;2,299387005700992;4,45666409836066;13,768045097640497;83,59510464735119;
5916;4.02:36:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6103444639568845;0;0;0;0;12,135601698114007;9,925431422954182;0,2781666121764126;2,9405743308765233;0;0;71,12171635005629;0;0;25,554286817308984;392,3313097078215;20,132461114048564;0;0;0;25,303593190113865;0;0;0;0;0;0;0;0;0;0;0;0;2,5112315993844403;3,4513328391245075;0;0;0;0,5700000000000001;4,212443590154187;73,38244009396301;111,39767431900312;11,7752016393443;2,96428426229508;2,29943534711996;4,45666409836066;13,771170430848201;83,59531058478545;
5917;4.02:37:00;0;21,05263157894737;0;0;0;0;0;0;0;1,610368287182875;0;0;0;0;12,136175450896937;9,93290875793393;0,2781683937283586;2,940612130048274;0;0;71,14756230871254;0;0;25,55569313352049;392,3414648802341;20,133079027387907;0;0;0;25,304358789434385;0;0;0;0;0;0;0;0;0;0;0;0;2,511243705872397;3,4524229339439603;0;0;0;0,5700000000000001;4,213134535499682;73,57273871645388;111,40058566359342;11,7752016393443;2,96428426229508;2,299713335403592;4,45666409836066;13,771288723896546;83,60912817104207;
5918;4.02:38:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6103843582487831;0;0;0;0;12,136542926829094;9,93331612117245;0,27819849141311787;2,941157890232251;0;0;71,14969584389391;0;0;25,55817949122872;392,38143383074794;20,135001087832038;0;0;0;25,30724887229825;0;0;0;0;0;0;0;0;0;0;0;0;2,512199401012859;3,45292710758538;0;0;0;0,5700000000000001;4,213443276231736;73,6223948544247;111,40910536971022;11,7752016393443;2,96428426229508;2,3000389771297916;4,45666409836066;13,772625936976924;83,64854346350975;
5919;4.02:39:00;0;21,05263157894737;0;0;0;0;0;0;0;1,610553425705325;0;0;0;0;12,140053799269253;9,94041872359699;0,2782141995995024;2,941235361630406;0;0;71,15578797330309;0;0;25,560261478348416;392,41325651887064;20,137041351146816;0;0;0;25,307427385421423;0;0;0;0;0;0;0;0;0;0;0;0;2,512294019958683;3,453247752314513;0;0;0;0,5700000000000001;4,2137148724676186;73,67923299026124;111,43337270236222;11,7752016393443;2,96428426229508;2,3000727392137277;4,45666409836066;13,773299986084693;83,65397380972207;
5920;4.02:40:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6105983620766227;0;0;0;0;12,142075107624505;9,940582781819435;0,27822293434132156;2,941439352743264;0;0;71,20027732732291;0;0;25,56377252290681;392,4298073046474;20,13958326865131;0;0;0;25,30780217204695;0;0;0;0;0;0;0;0;0;0;0;0;2,51260379081979;3,4532515461188336;0;0;0;0,5700000000000001;4,21373301270756;73,70592894199437;111,47366516801898;11,7752016393443;2,96428426229508;2,3000841895800037;4,45666409836066;13,774066609998885;83,68966675804334;
5921;4.02:41:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6108538602592035;0;0;0;0;12,14228320475191;9,945073938892378;0,278243579035968;2,9421490343970556;0;0;71,20331012985928;0;0;25,56749310759461;392,4491821740594;20,140241978279608;0;0;0;25,308745168807725;0;0;0;0;0;0;0;0;0;0;0;0;2,51273692386897;3,4536204504748524;0;0;0;0,5700000000000001;4,213928053349801;73,76978359814423;111,52647325137463;11,7752016393443;2,96428426229508;2,3002828788524665;4,45666409836066;13,77510614489408;83,70866777636061;
5922;4.02:42:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6110316548352617;0;0;0;0;12,143554121925723;9,955973982445427;0,2782744690163072;2,942208055181438;0;0;71,20532209682882;0;0;25,56814854331301;392,45811975537606;20,145402839138885;0;0;0;25,310275475502753;0;0;0;0;0;0;0;0;0;0;0;0;2,512942642921594;3,454145377196826;0;0;0;0,5700000000000001;4,214227054563138;73,84818173385608;111,59998737419691;11,7752016393443;2,96428426229508;2,3004042364824935;4,45666409836066;13,77707648780041;83,71417638373352;
5923;4.02:43:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6110750876168372;0;0;0;0;12,145084246484402;9,956168197465908;0,27828701782726256;2,942737639534432;0;0;71,20776185818808;0;0;25,570366814953843;392,47030782406813;20,146932979725896;0;0;0;25,31691914313628;0;0;0;0;0;0;0;0;0;0;0;0;2,5129830580136456;3,4542723521127083;0;0;0;0,5700000000000001;4,214250169529318;73,9620968788326;111,68477714393407;11,7752016393443;2,96428426229508;2,3005620499252895;4,45666409836066;13,777777601380985;83,7293188572126;
5924;4.02:44:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6113854638774874;0;0;0;0;12,146766355093103;9,965162203980563;0,2782881313075657;2,9430309314754837;0;0;71,22785469760127;0;0;25,580390971172346;392,4833348437743;20,151052343276508;0;0;0;25,319088394847025;0;0;0;0;0;0;0;0;0;0;0;0;2,513195657493361;3,454384968495335;0;0;0;0,5700000000000001;4,214319172265854;74,06183987333154;111,8262434649386;11,7752016393443;2,96428426229508;2,3005633106962913;4,45666409836066;13,778625288972922;83,73332600399813;
5925;4.02:45:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6116292262969365;0;0;0;0;12,149457578642295;9,96584964017927;0,27829433891224037;2,943385852063779;0;0;71,23168314475762;0;0;25,58613577804642;392,5016090993901;20,157686580273587;0;0;0;25,320206755505076;0;0;0;0;0;0;0;0;0;0;0;0;2,513286318018045;3,4545254271357306;0;0;0;0,5700000000000001;4,21507533635392;74,12624734626253;111,83723465460675;11,7752016393443;2,96428426229508;2,3006943288835484;4,45666409836066;13,779115287638486;83,73914302986269;
5926;4.02:46:00;0;21,05263157894737;0;0;0;0;0;0;0;1,6117295355043149;0;0;0;0;12,150713536126275;9,968629447997419;0,27829869273724483;2,943467860576848;0;0;71,2391766329189;0;0;25,58658259396066;392,5434772888162;20,1628421393809;0;0;0;25,32063698352094;0;0;0;0;0;0;0;0;0;0;0;0;2,513355582800759;3,454610119075377;0;0;0;0,5700000000000001;4,215255868443755;74,154802928173;111,87351103906279;11,7752016393443;2,96428426229508;2,301514434143675;4,45666409836066;13,779208287161076;83,77810772341924;
5927;4.02:47:00;0;21,05263157894737;0;0;0;0;0;0;0;1,612069800140203;0;0;0;0;12,152263149125599;9,968949103544425;0,27831300483340327;2,943676122654945;0;0;71,2415047521764;0;0;25,588348971835597;392,55645100465676;20,174194853843666;0;0;0;25,323675467064184;0;0;0;0;0;0;0;0;0;0;0;0;2,513366389774985;3,4548796306107707;0;0;0;0,5700000000000001;4,21527320333225;74,16448247154774;111,9783940104158;11,7752016393443;2,96428426229508;2,301537364489927;4,45666409836066;13,779920183253674;83,84148735546542;
