Apparent.Time;Time span;Living Room Light (200W) [VA];Kitchen Light (300W) [VA];Bathroom Light (60W) [VA];Bathroom Mirror Light 100W (Conventional) [VA];Bedroom Light (60W) [VA];Bedroom Light (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [VA];Coffee Machine / Braun Impression KF 600 [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster / Bosch TAT8SL1 [VA];Miele H 5241 B [VA];Handmixer / Phillips Robust HR 1581 [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [VA];Microwave / Panasonic NN-CD757W [VA];Electronic hometrainer / Kettler Track Perfomance [VA];Laptop Lenovo Thinkpad x220 [VA];Washing Machine Samsung P1405J [VA];CD/DVD Player / Philips DVDR 725 H [VA];Home Cinema System / Samsung HT-D5550 [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Hifi System / Sharp XL-HF300PH [VA];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];Vacuum Cleaner FiF [VA];Nintendo Wii [VA];Coffee Machine / Braun KF 580E [VA];Electric Kettle / Petra WK288 1.5L [VA];Hair Dryer / Braun Satin Pro 2200 Ion Care [VA];Heater / Honeywell BH-888E [VA];Liebherr CBNPes 3956 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Router O2 Box 6431 [VA];Yamaha RX-V667 [VA];
5241;3.15:21:00;0;0;0;0;0;0;0;0;1,5523494179509534;0;0;0;0;0;0;0;0;26,811989643315584;0;78,4215;0;1,2153067840390208;2,4120880406399525;0,5700000000000001;1,542417528298845;3,348286300110296;0;0;0;2,206197423552571;0;0;0;0;0;2,96176524590164;2,231100955428604;4,44048344262295;11,7618852459016;13,385563364977639;
5242;3.15:22:00;0;0;0;0;0;0;0;0;1,5523690752193156;0;0;0;0;0;0;0;0;26,812634089568853;0;78,4215;0;1,2156166132193784;2,4121445524426814;0,5700000000000001;1,5424748105248371;3,348464248237897;0;0;0;2,2062952794585775;0;0;0;0;0;2,96176524590164;2,2313782242158857;4,44048344262295;11,7618852459016;13,386412613542689;
5243;3.15:23:00;0;0;0;0;0;0;0;0;1,5524176212575778;0;0;0;0;0;0;0;0;26,813445853557525;0;78,4215;0;1,21585537302191;2,4123054167320603;0,5700000000000001;1,542614882913571;3,3485654867577184;0;0;0;2,206352630632834;0;0;0;0;0;2,96176524590164;2,2314010930989303;4,44048344262295;11,7618852459016;13,386483760202623;
5244;3.15:24:00;0;0;0;0;0;0;0;0;1,5525274370522781;0;0;0;0;0;0;0;0;26,81568422987681;0;78,4215;0;1,215901176135413;2,4123582594840105;0,5700000000000001;1,5427307448457268;3,3486835922454246;0;0;0;2,206366786582395;0;0;0;0;0;2,96176524590164;2,231458149444398;4,44048344262295;11,7618852459016;13,38681551979013;
5245;3.15:25:00;0;0;0;0;0;0;0;0;1,5527361710942458;0;0;0;0;0;0;0;0;26,820457782558314;0;78,4215;0;1,2159244597038958;2,4126547179027584;0,5700000000000001;1,5427312005638925;3,348718912642175;0;0;0;2,2063724543413024;0;0;0;0;0;2,96176524590164;2,231662759602806;4,44048344262295;11,7618852459016;13,387756122717507;
5246;3.15:26:00;0;0;0;0;0;0;0;0;1,552795897305976;0;0;0;0;0;0;0;0;26,82052049635079;0;78,4215;0;1,215981098636055;2,412774664318182;0,5700000000000001;1,5428576097833355;3,349047154668803;0;0;0;2,2064934391731423;0;0;0;0;0;2,96176524590164;2,2316771957948376;4,44048344262295;11,7618852459016;13,389144196414245;
5247;3.15:27:00;0;0;0;0;0;0;0;0;1,5528260446649182;0;0;0;0;0;0;0;0;26,820528281563174;0;78,4215;0;1,2159914086250472;2,4130501491305654;0,5700000000000001;1,5429422004087645;3,3491031644134206;0;0;0;2,2065801696211755;0;0;0;0;0;2,96176524590164;2,2317400133149348;4,44048344262295;11,7618852459016;13,389948170628509;
5248;3.15:28:00;0;0;0;0;0;0;0;0;1,55305022252251;0;0;0;0;0;0;0;0;26,82140068866691;0;78,4215;0;1,2160772712331642;2,4131661036301923;0,5700000000000001;1,543031281410526;3,3491813974076607;0;0;0;2,206617559812341;0;0;0;0;0;2,96176524590164;2,2317628646150967;4,44048344262295;11,7618852459016;13,390191301181519;
5249;3.15:29:00;0;0;0;0;0;0;0;0;1,5533807627537144;0;0;0;0;0;0;0;0;26,822509521867488;0;78,4215;0;1,2161406292961658;2,4132597816805164;0,5700000000000001;1,5431310192672236;3,3493740278739503;0;0;0;2,2067310067913968;0;0;0;0;0;2,96176524590164;2,231940227605964;4,44048344262295;11,7618852459016;13,39060939984232;
5250;3.15:30:00;0;0;0;0;0;0;0;0;1,5534211164357017;0;0;0;0;0;0;0;0;26,822537612855854;0;78,4215;0;1,2161625690071753;2,413268476006285;0,5700000000000001;1,5432417469058062;3,3497747568459655;0;0;0;2,206773294764459;0;0;0;0;0;2,96176524590164;2,231952641303332;4,44048344262295;11,7618852459016;13,390657216834688;
5251;3.15:31:00;0;0;0;0;0;0;0;0;1,553450842802444;0;0;0;0;0;0;0;0;26,824698277722135;0;78,4215;0;1,2161733467450515;2,413279674500221;0,5700000000000001;1,543291869062141;3,3497845331002636;0;0;0;2,2069873999294223;0;0;0;0;0;2,96176524590164;2,2323665018284062;4,44048344262295;11,7618852459016;13,390716431903959;
5252;3.15:32:00;0;0;0;0;0;0;0;0;1,5534802144354023;0;0;0;0;0;0;0;0;26,825400881768598;0;78,4215;0;1,216186550026232;2,4135255606790436;0,5700000000000001;1,5433087878560345;3,350292445505922;0;0;0;2,2071334977480843;0;0;0;0;0;2,96176524590164;2,2324184278330184;4,44048344262295;11,7618852459016;13,390752297484413;
5253;3.15:33:00;0;0;0;0;0;0;0;0;1,553510227635583;0;0;0;0;0;0;0;0;26,82627654997042;0;78,4215;0;1,2162384591531419;2,413625789301012;0,5700000000000001;1,5435026132149543;3,3503045619765204;0;0;0;2,207304815277463;0;0;0;0;0;2,96176524590164;2,232515413330126;4,44048344262295;11,7618852459016;13,39114290012307;
5254;3.15:34:00;0;0;0;0;0;0;0;0;1,5537029537362659;0;0;0;0;0;0;0;0;26,826732148022902;0;78,4215;0;1,2163820686782334;2,4138328101391644;0,5700000000000001;1,5436453853045862;3,3505284868516196;0;0;0;2,207477781265735;0;0;0;0;0;2,96176524590164;2,2327293792051592;4,44048344262295;11,7618852459016;13,391447914890538;
5255;3.15:35:00;0;0;0;0;0;0;0;0;1,5539712764628935;0;0;0;0;0;0;0;0;26,828176858377137;0;78,4215;0;1,2164175840424185;2,4138981891678326;0,5700000000000001;1,5436551424231417;3,3505672479060253;0;0;0;2,2074810658930377;0;0;0;0;0;2,96176524590164;2,232842299577177;4,44048344262295;11,7618852459016;13,392050621699688;
5256;3.15:36:00;0;0;0;0;0;0;0;0;1,5544123716348162;0;0;0;0;0;0;0;0;26,82864989961475;0;78,4215;0;1,2164178502608725;2,413933552722941;0,5700000000000001;1,5438149977997968;3,350628687997833;0;0;0;2,2077628413870523;0;0;0;0;0;2,96176524590164;2,2328852302685567;4,44048344262295;11,7618852459016;13,392140709300547;
5257;3.15:37:00;0;0;0;0;0;0;0;0;1,5544326101878558;0;0;0;0;0;0;0;0;26,829720912839413;0;78,4215;0;1,2164451812779207;2,4139618315330096;0,5700000000000001;1,5438640917788258;3,3506763852764476;0;0;0;2,2079994886197327;0;0;0;0;0;2,96176524590164;2,232910234859677;4,44048344262295;11,7618852459016;13,39222967259391;
5258;3.15:38:00;0;0;0;0;0;0;0;0;1,5544487497761523;0;0;0;0;0;0;0;0;26,834974660476302;0;78,4215;0;1,21646589819156;2,414226265774789;0,5700000000000001;1,5438852050380607;3,35074519096217;0;0;0;2,2080513040035217;0;0;0;0;0;2,96176524590164;2,2329108655853394;4,44048344262295;11,7618852459016;13,392606178778921;
5259;3.15:39:00;0;0;0;0;0;0;0;0;1,5544593053308058;0;0;0;0;0;0;0;0;26,835077124640396;0;78,4215;0;1,2164708084974893;2,41428935878473;0,5700000000000001;1,5438993014041693;3,3508258423839195;0;0;0;2,2080802686175725;0;0;0;0;0;2,96176524590164;2,2329213140851167;4,44048344262295;11,7618852459016;13,393424233922214;
5260;3.15:40:00;0;0;0;0;0;0;0;0;1,5544682607891556;0;0;0;0;0;0;0;0;26,835105387801963;0;78,4215;0;1,216555442240651;2,414585057268645;0,5700000000000001;1,5439560399849281;3,3508436119615106;0;0;0;2,208120032757168;0;0;0;0;0;2,96176524590164;2,232960427637329;4,44048344262295;11,7618852459016;13,39385603232841;
5261;3.15:41:00;0;0;0;0;0;0;0;0;1,554560925641586;0;0;0;0;0;0;0;0;26,835222827521918;0;78,4215;0;1,2165912972474988;2,414738671390194;0,5700000000000001;1,5440024722532018;3,3509034263842423;0;0;0;2,208128802325083;0;0;0;0;0;2,96176524590164;2,2330148334266826;4,44048344262295;11,7618852459016;13,394024156787312;
5262;3.15:42:00;0;0;0;0;0;0;0;0;1,554638233101015;0;0;0;0;0;0;0;0;26,83559917881897;0;78,4215;0;1,2167099036985947;2,4147660482942257;0,5700000000000001;1,544002890073366;3,3509525874506343;0;0;0;2,2081572781276475;0;0;0;0;0;2,96176524590164;2,2331806611534826;4,44048344262295;11,7618852459016;13,394374370182335;
5263;3.15:43:00;0;0;0;0;0;0;0;0;1,554639541968856;0;0;0;0;0;0;0;0;26,83709380446837;0;78,4215;0;1,21681547183345;2,414780535499954;0,5700000000000001;1,5440301712843891;3,351081535900751;0;0;0;2,208180904983988;0;0;0;0;0;2,96188868852459;2,2332940659541243;4,44048344262295;11,7618852459016;13,395929939793616;
5264;3.15:44:00;0;0;0;0;0;0;0;0;1,5547389084050285;0;0;0;0;0;0;0;0;26,83726917003077;0;78,4215;0;1,216965010993291;2,415192267167058;0,5700000000000001;1,5440969522009103;3,351091526255219;0;0;0;2,2082497505882666;0;0;0;0;0;2,96188868852459;2,2334654132910323;4,44048344262295;11,7618852459016;13,396178065886797;
5265;3.15:45:00;0;0;0;0;0;0;0;0;1,5548078869711448;0;0;0;0;0;0;0;0;26,83751121580474;0;78,4215;0;1,216998368307882;2,4152432190454904;0,5700000000000001;1,544253988303342;3,351101554085083;0;0;0;2,208275923059316;0;0;0;0;0;2,96188868852459;2,233537136349861;4,44048344262295;11,7618852459016;13,396509712240285;
5266;3.15:46:00;0;0;0;0;0;0;0;0;1,554944943786329;0;0;0;0;0;0;0;0;26,83825853653628;0;78,4215;0;1,217023971377469;2,4153911514982167;0,5700000000000001;1,5445140378933662;3,3511855486028796;0;0;0;2,208276780719271;0;0;0;0;0;2,96188868852459;2,233567013011764;4,44048344262295;11,7618852459016;13,397569376560474;
5267;3.15:47:00;0;0;0;0;0;0;0;0;1,5549925489953165;0;0;0;0;0;0;0;0;26,83963244722361;0;78,4215;0;1,2170384182745098;2,4154290225526744;0,5700000000000001;1,544528778869263;3,3512054482503015;0;0;0;2,208422957590375;0;0;0;0;0;2,96188868852459;2,2336381542281907;4,44048344262295;11,7618852459016;13,397915083503753;
5268;3.15:48:00;0;0;0;0;0;0;0;0;1,5550802679834346;0;0;0;0;0;0;0;0;26,8397882423813;0;78,4215;0;1,2171067514948257;2,4154748021722128;0,5700000000000001;1,544589024216148;3,3512447732591046;0;0;0;2,208546176817527;0;0;0;0;0;2,96188868852459;2,233669682582035;4,44048344262295;11,7618852459016;13,398136449188698;
5269;3.15:49:00;0;0;0;0;0;0;0;0;1,5551459066952367;0;0;0;0;0;0;0;0;26,84069814363312;0;78,4215;0;1,2171155533505291;2,4155740306548803;0,5700000000000001;1,5446572050882887;3,3514338746802315;0;0;0;2,208797111015594;0;0;0;0;0;2,96188868852459;2,233697575005556;4,44048344262295;11,7618852459016;13,398244355126705;
5270;3.15:50:00;0;0;0;0;0;0;0;0;1,555166867866572;0;0;0;0;0;0;0;0;26,841792942070768;0;78,4215;0;1,2171724972360891;2,415752747104898;0,5700000000000001;1,5446596237832335;3,351496079190963;0;0;0;2,2088096748944963;0;0;0;0;0;2,96188868852459;2,2337028918096746;4,44048344262295;11,7618852459016;13,399363052904567;
5271;3.15:51:00;0;0;0;0;0;0;0;0;1,5551885772099263;0;0;0;0;0;0;0;0;26,844199369551667;0;78,4215;0;1,2171975987674957;2,4158047343071476;0,5700000000000001;1,5447275818088948;3,351537244242235;0;0;0;2,208824422331565;0;0;0;0;0;2,96188868852459;2,2337936836293335;4,44048344262295;11,7618852459016;13,399882581674898;
5272;3.15:52:00;0;0;0;0;0;0;0;0;1,5556128449465416;0;0;0;0;0;0;0;0;26,847778230396056;0;78,4215;0;1,2172653948930034;2,415894753040752;0,5700000000000001;1,544733958666878;3,3515947391075374;0;0;0;2,2088570581222733;0;0;0;0;0;2,96188868852459;2,2338853055310217;4,44048344262295;11,7618852459016;13,401411981443554;
5273;3.15:53:00;0;0;0;0;0;0;0;0;1,5556498526565055;0;0;0;0;0;0;0;0;26,848622796122957;0;78,4215;0;1,2172728401121677;2,4159565711700832;0,5700000000000001;1,5447428700324648;3,3516784824035093;0;0;0;2,2090102124211195;0;0;0;0;0;2,96188868852459;2,2339741536932842;4,44048344262295;11,7618852459016;13,40149245436137;
5274;3.15:54:00;0;0;0;0;0;0;0;0;1,5557592789137484;0;0;0;0;0;0;0;0;26,84874559764417;0;78,4215;0;1,2172728818247196;2,415967890180685;0,5700000000000001;1,5448870004483664;3,351832382683007;0;0;0;2,2091506395721825;0;0;0;0;0;2,96188868852459;2,2340062299166217;4,44048344262295;11,7618852459016;13,403833903761727;
5275;3.15:55:00;0;0;0;0;0;0;0;0;1,5557835443845136;0;0;0;0;0;0;0;0;26,849609719095024;0;78,4215;0;1,2174036937465693;2,416082249489845;0,5700000000000001;1,5449351369976103;3,351844060615407;0;0;0;2,209349942162384;0;0;0;0;0;2,96188868852459;2,2341143630240494;4,44048344262295;11,7618852459016;13,404746856054167;
5276;3.15:56:00;0;0;0;0;0;0;0;0;1,5558339589415793;0;0;0;0;0;0;0;0;26,84974729607694;0;78,4215;0;1,2174324614325602;2,416118757142806;0,5700000000000001;1,5449570926955476;3,3520586891488007;0;0;0;2,2093987443581784;0;0;0;0;0;2,96188868852459;2,234260377462985;4,44048344262295;11,7618852459016;13,40499122001624;
5277;3.15:57:00;0;0;0;0;0;0;0;0;1,555972090733349;0;0;0;0;0;0;0;0;26,85083067435956;0;78,4215;0;1,217512144704622;2,4163132603883524;0,5700000000000001;1,545091534322686;3,3522028552632337;0;0;0;2,209438952573012;0;0;0;0;0;2,96188868852459;2,2343977752855864;4,44048344262295;11,7618852459016;13,406019452402605;
5278;3.15:58:00;0;0;0;0;0;0;0;0;1,5561064765582107;0;0;0;0;0;0;0;0;26,85196723183291;0;78,4215;0;1,2175374541367214;2,4163484121952217;0,5700000000000001;1,5451789829526443;3,3522796710788048;0;0;0;2,209577269783539;0;0;0;0;0;2,96188868852459;2,2345474020265295;4,44048344262295;11,7618852459016;13,406037473171375;
5279;3.15:59:00;0;0;0;0;0;0;0;0;1,5561447662184615;0;0;0;0;0;0;0;0;26,85228070300726;0;78,4215;0;1,2176121736064875;2,416553327323687;0,5700000000000001;1,54526334505913;3,3523339058332473;0;0;0;2,2097197357021297;0;0;0;0;0;2,96188868852459;2,234570678205147;4,44048344262295;11,7618852459016;13,4060944319577;
5280;3.16:00:00;0;0;0;0;0;0;0;0;1,556157864196602;0;0;0;0;0;0;0;0;26,85430203502315;0;78,4215;0;1,2176833932100568;2,416572850124329;0,5700000000000001;1,545547198913903;3,3525886242504446;0;0;0;2,2098442105444023;0;0;0;0;0;2,96188868852459;2,234665093853781;4,44048344262295;11,7618852459016;13,406306819252363;
5281;3.16:01:00;0;0;0;0;0;0;0;0;1,5562921161815848;0;0;0;0;0;0;0;0;26,855982950376703;0;78,4215;0;1,2177570376443942;2,4166688741773212;0,5700000000000001;1,5456158050449902;3,3526823086604263;0;0;0;2,209868671191663;0;0;0;0;0;2,96188868852459;2,2347317765130126;4,44048344262295;11,7618852459016;13,408960081395477;
5282;3.16:02:00;0;0;0;0;0;0;0;0;1,5563215155414911;0;0;0;0;0;0;0;0;26,85739702274395;0;78,4215;0;1,217763539284327;2,4166933049785517;0,5700000000000001;1,5456288659676278;3,3533182850869987;0;0;0;2,2099008060006082;0;0;0;0;0;2,96188868852459;2,2347349023472667;4,44048344262295;11,7623327868852;13,409402269484113;
5283;3.16:03:00;0;0;0;0;0;0;0;0;1,5564051914921562;0;0;0;0;0;0;0;0;26,857597828847997;0;78,7572;0;1,217772235540809;2,4168724292674444;0,5700000000000001;1,54566643715787;3,3534022159865646;0;0;0;2,2099243045783985;0;0;0;0;0;2,96188868852459;2,234916343329073;4,44048344262295;11,7623327868852;13,410919202332648;
5284;3.16:04:00;0;0;0;0;0;0;0;0;1,5566319061878946;0;0;0;0;0;0;0;0;26,857881438926462;0;78,7572;0;1,217846171127606;2,416904938753978;0,5700000000000001;1,5458116481395108;3,353404807305193;0;0;0;2,2104480332158287;0;0;0;0;0;2,96188868852459;2,235041310495574;4,44048344262295;11,7623327868852;13,41152556587157;
5285;3.16:05:00;0;0;0;0;0;0;0;0;1,5566744372709176;0;0;0;0;0;0;0;0;26,85931318237329;0;78,7572;0;1,2179024871133577;2,4169108783191016;0,5700000000000001;1,5458370992032353;3,3535675947370187;0;0;0;2,210589049097087;0;0;0;0;0;2,96188868852459;2,235222208017499;4,44048344262295;11,7623327868852;13,411807612667202;
5286;3.16:06:00;0;0;0;0;0;0;0;0;1,5566810694993969;0;0;0;0;0;0;0;0;26,862803982089723;0;78,7572;0;1,2179328952464061;2,4169906067908937;0,5700000000000001;1,5463980016749548;3,353916277698598;0;0;0;2,210694390456246;0;0;0;0;0;2,96188868852459;2,235340710169664;4,44048344262295;11,7623327868852;13,412235514793986;
5287;3.16:07:00;0;0;0;0;0;0;0;0;1,5566882986688313;0;0;0;0;0;0;0;0;26,8631565132791;0;78,7572;0;1,2180484801967364;2,417334600287843;0,5700000000000001;1,5464277829180446;3,3539234227714565;0;0;0;2,2107195808723947;0;0;0;0;0;2,96188868852459;2,2354079423767113;4,44048344262295;11,7623327868852;13,412910076057063;
5288;3.16:08:00;0;0;0;0;0;0;0;0;1,5569216878665233;0;0;0;0;0;0;0;0;26,86597184925866;0;78,7572;0;1,2180601800264244;2,417440093742488;0,5700000000000001;1,5464905298201692;3,3539641842986825;0;0;0;2,2108374288145556;0;0;0;0;0;2,96188868852459;2,2354322354653453;4,44048344262295;11,7623327868852;13,413818616288555;
5289;3.16:09:00;0;0;0;0;0;0;0;0;1,5570996968387922;0;0;0;0;0;0;0;0;26,86637639606278;0;78,7572;0;1,2181837882943576;2,417644787178878;0,5700000000000001;1,5465261974620665;3,354023108055486;0;0;0;2,2109133814111535;0;0;0;0;0;2,96188868852459;2,235547013371791;4,44048344262295;11,7623327868852;13,414430966874832;
5290;3.16:10:00;0;0;0;0;0;0;0;0;1,5571294350627887;0;0;0;0;0;0;0;0;26,867010820336315;0;78,7572;0;1,21820136382083;2,4180074211682814;0,5700000000000001;1,546605593449559;3,354030958422525;0;0;0;2,2110037273740635;0;0;0;0;0;2,96188868852459;2,2355793945234876;4,44048344262295;11,7623327868852;13,414818243787884;
5291;3.16:11:00;0;0;0;0;0;0;0;0;1,5571902960638837;0;0;0;0;0;0;0;0;26,868592208029554;0;78,7572;0;1,2182374040790467;2,4182016483999162;0,5700000000000001;1,5466466717043736;3,354225892735323;0;0;0;2,2111864111815196;0;0;0;0;0;2,96188868852459;2,2357080537423646;4,44048344262295;11,7623327868852;13,415222918518399;
5292;3.16:12:00;0;0;0;0;0;0;0;0;1,5572459607625706;0;0;0;0;0;0;0;0;26,869433469590515;0;78,7572;0;1,2182965678995734;2,418230438360828;0,5700000000000001;1,546756391488521;3,3543523021144477;0;0;0;2,211342139154086;0;0;0;0;0;2,96188868852459;2,235733459206802;4,44048344262295;11,7623327868852;13,41591975659215;
5293;3.16:13:00;0;0;0;0;0;0;0;0;1,557428343511035;0;0;0;0;0;0;0;0;26,869910826412895;0;78,7572;0;1,2183505350857162;2,4184472655759;0,5700000000000001;1,5467606592201517;3,3544243062886463;0;0;0;2,2113683889924682;0;0;0;0;0;2,96188868852459;2,2357515656266096;4,44048344262295;11,7623327868852;13,417077852624864;
5294;3.16:14:00;0;0;0;0;0;0;0;0;1,557649531010088;0;0;0;0;0;0;0;0;26,870623837468134;0;78,7572;0;1,2184047745164082;2,418595225684888;0,5700000000000001;1,546911111503581;3,354556994988566;0;0;0;2,2114481710377714;0;0;0;0;0;2,96188868852459;2,2357865125819973;4,44048344262295;11,7623327868852;13,41725656768497;
5295;3.16:15:00;0;0;0;0;0;0;0;0;1,5577789583407935;0;0;0;0;0;0;0;0;26,870698929792145;0;78,7572;0;1,2184169988390843;2,4186683666650075;0,5700000000000001;1,5469193201961382;3,354780785018024;0;0;0;2,2114710680493053;0;0;0;0;0;2,96188868852459;2,2358050836863317;4,44048344262295;11,7623327868852;13,420598268142001;
5296;3.16:16:00;0;0;0;0;0;0;0;0;1,5579585029909375;0;0;0;0;0;0;0;0;26,871778545326134;0;78,7572;0;1,218454340421047;2,4187273854073896;0,5700000000000001;1,5469909120560614;3,3548874856466337;0;0;0;2,2115640436546404;0;0;0;0;0;2,96188868852459;2,23597229506417;4,44048344262295;11,7623327868852;13,420814701703758;
5297;3.16:17:00;0;0;0;0;0;0;0;0;1,5579685249337347;0;0;0;0;0;0;0;0;26,872643581505713;0;78,7572;0;1,2184751546839216;2,418833908085999;0,5700000000000001;1,5469929696033262;3,354972235711768;0;0;0;2,211597295924112;0;0;0;0;0;2,96188868852459;2,236211424318815;4,44048344262295;11,7623327868852;13,42099791222274;
5298;3.16:18:00;0;0;0;0;0;0;0;0;1,5579757722230998;0;0;0;0;0;0;0;0;26,87271762769125;0;78,7572;0;1,218495584976018;2,418845260774178;0,5700000000000001;1,5471955604315193;3,3552728655577795;0;0;0;2,211759505132786;0;0;0;0;0;2,96188868852459;2,2363300328083175;4,44048344262295;11,7623327868852;13,421119794097534;
5299;3.16:19:00;0;0;0;0;0;0;0;0;1,5580636662582323;0;0;0;0;0;0;0;0;26,873661603353742;0;78,7572;0;1,2185261307171296;2,4189893379727914;0,5700000000000001;1,5472673072328047;3,3552913957038726;0;0;0;2,2118848550306427;0;0;0;0;0;2,96188868852459;2,236494822375474;4,44048344262295;11,7623327868852;13,4214719026639;
5300;3.16:20:00;0;0;0;0;0;0;0;0;1,5582366164420183;0;0;0;0;0;0;0;0;26,87425914362623;0;78,7572;0;1,2185264691954927;2,419135942528273;0,5700000000000001;1,547331151833958;3,355310266523818;0;0;0;2,2119921017113455;0;0;0;0;0;2,96188868852459;2,2365976996669734;4,44048344262295;11,7623327868852;13,422138076822796;
5301;3.16:21:00;0;0;0;0;0;0;0;0;1,5582637147190719;0;0;0;0;0;0;0;0;26,87466819571932;0;78,7572;0;1,2185293681776008;2,419277368966881;0,5700000000000001;1,5473542111625818;3,3553284350987678;0;0;0;2,212048876802393;0;0;0;0;0;2,96188868852459;2,2367926720569433;4,44048344262295;11,7623327868852;13,424193665452906;
5302;3.16:22:00;0;0;0;0;0;0;0;0;1,5582751249640678;0;0;0;0;0;0;0;0;26,875002847956676;0;78,7572;0;1,2185380053251433;2,4196659856104623;0,5700000000000001;1,5473545866475564;3,355583334053418;0;0;0;2,212092308578511;0;0;0;0;0;2,96188868852459;2,2368588641484526;4,44048344262295;11,7623327868852;13,424209283075069;
5303;3.16:23:00;0;0;0;0;0;0;0;0;1,5585490331229068;0;0;0;0;0;0;0;0;26,879273522132593;0;78,7572;0;1,2185389023502713;2,419846389385263;0,5700000000000001;1,547370891503057;3,355878835245311;0;0;0;2,212107597635301;0;0;0;0;0;2,96188868852459;2,236975504503708;4,44048344262295;11,7623327868852;13,424555829908494;
5304;3.16:24:00;0;0;0;0;0;0;0;0;1,558594131871355;0;0;0;0;0;0;0;0;26,880048177472315;0;78,7572;0;1,2187357564839267;2,420213882455167;0,5700000000000001;1,54767998464622;3,355988061742306;0;0;0;2,2121139844361473;0;0;0;0;0;2,96188868852459;2,2369979819131744;4,44048344262295;11,7623327868852;13,425666013082713;
5305;3.16:25:00;0;0;0;0;0;0;0;0;1,5586399003432094;0;0;0;0;0;0;0;0;26,88077935592252;0;78,7572;0;1,2187837069403635;2,420219991871914;0,5700000000000001;1,5476879050652126;3,356197042173597;0;0;0;2,2121987327262347;0;0;0;0;0;2,96188868852459;2,237021236394391;4,44048344262295;11,7623327868852;13,425723210938246;
5306;3.16:26:00;0;0;0;0;0;0;0;0;1,5586893966780735;0;0;0;0;0;0;0;0;26,880855094494883;0;78,7572;0;1,218845048504549;2,4204028357890763;0,5700000000000001;1,5477023525013598;3,356268482385131;0;0;0;2,21231381063583;0;0;0;0;0;2,96188868852459;2,237055452814232;4,44048344262295;11,7623327868852;13,426268745727523;
5307;3.16:27:00;0;0;0;0;0;0;0;0;1,5587781293798633;0;0;0;0;0;0;0;0;26,885086580026453;0;78,7572;0;1,2188495843313858;2,420485552264937;0,5700000000000001;1,5477638207627065;3,3565409878648533;0;0;0;2,212314719666433;0;0;0;0;0;2,96188868852459;2,237099247670822;4,44048344262295;11,7623327868852;13,426381683634084;
5308;3.16:28:00;0;0;0;0;0;0;0;0;1,5588599333522102;0;0;0;0;0;0;0;0;26,88809881649537;0;78,7572;0;1,2188984582005788;2,4205852311203264;0,5700000000000001;1,5478995321795015;3,3565719934419924;0;0;0;2,2124033047672564;0;0;0;0;0;2,96188868852459;2,2371269881476983;4,44048344262295;11,7623327868852;13,427375503842374;
5309;3.16:29:00;0;0;0;0;0;0;0;0;1,558889721865907;0;0;0;0;0;0;0;0;26,891465655437713;0;78,7572;0;1,2189699271817358;2,4206037686579744;0,5700000000000001;1,5479103187157641;3,356590525058522;0;0;0;2,2125725276698214;0;0;0;0;0;2,96188868852459;2,2371343124187426;4,44048344262295;11,7623327868852;13,427742511322062;
5310;3.16:30:00;0;0;0;0;0;0;0;0;1,558967025292597;0;0;0;0;0;0;0;0;26,8915384803429;0;78,7572;0;1,2190091156172325;2,420735627432042;0,5700000000000001;1,5481035936483547;3,3569292561094546;0;0;0;2,2125870133050274;0;0;0;0;0;2,96188868852459;2,237237709198416;4,44048344262295;11,7623327868852;13,427829093922186;
5311;3.16:31:00;0;0;0;0;0;0;0;0;1,5589770335374593;0;0;0;0;0;0;0;0;26,891948893663997;0;78,7572;0;1,2190265678210206;2,4208054498866436;0,5700000000000001;1,5482127254335851;3,357352301497691;0;0;0;2,2132415960942886;0;0;0;0;0;2,96188868852459;2,2372440611530386;4,44048344262295;11,7623327868852;13,428181864472627;
