Apparent.Time;Time span;Bathroom Light (20W) [VA];Bathroom Mirror Light 100W (Conventional) [VA];Kitchen Light (60W) [VA];Living Room Light (Energy Saving Lamp, 20W) [VA];Bedroom Light (200W) [VA];Toaster / Bosch TAT8SL1 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [VA];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [VA];Westinghouse Fanaway [VA];Clatronic MS 3249 Milk Foamer [VA];Nespresso Coffee Machine, Single Cup [VA];PC / Acer Aspire M3640 [VA];PC Monitor / Fujitsu Siemens Scaleoview H19-1 [VA];Epson Stylus Color 860 [VA];TASKalfa 180 [VA];Canon CanoScan LIDE 110 [VA];External Harddrive Iomega 3.5" [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen radio / AEG KRC 4323 CD [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [VA];Microwave / Panasonic NN 5259 [VA];Oven / AEG B 33512-5-M [VA];Miele DA 61 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Bauknecht GTM 2511 [VA];Dehumidifier / Trotec TTK 50 S [VA];Dishwasher Whirlpool 45cm from Ikea [VA];Miele T 495 C [VA];Electronic hometrainer / Kettler Track Perfomance [VA];Coffee Machine / Braun Impression KF 600 [VA];Electric Kettle / Petra WK288 1.5L [VA];Washing Machine AEG Lavamat 54610 [VA];Tectro TP 020 [VA];Sony PlayStation 3 [VA];TV Samsung LED UE40 B7090 [VA];Osram Light Bulb Classic A 60W [VA];CD/DVD Player / Phillips CD 380 [VA];SAT Receiver / Kathrein UFS913 [VA];Siemens VS 91143 S Super 911 [VA];Siemens Kl 20 LA 65 (A+) [VA];Router O2 Box 6431 [VA];Electric Razor / Phillips PT860/16 Razor PowerTouch Plus [VA];Electric Toothbrush Dondodent Professional Clean [VA];Smartphone Samung S4 [VA];Yamaha RX-V667 [VA];
5416;3.18:16:00;0;0;0;0;0;0;0;0;0;0;0;6,530866171785555;1,9260483695728319;0,27092496744954514;2,8678873891063486;0;0;0;1,5216291447151018;0;13,268035363254272;0;0;0;0;0;0;0;0;0;0;0;0;5,161616445287934;2,5;0;1,0154758911307138;1,5268726545463291;0;0;11,7641754098361;0,2418712739076948;4,1537506557377;0,9503313415785553;13,49538191053389;
5417;3.18:17:00;0;0;0;0;0;0;0;0;0;0;0;6,532151976566624;1,9262260371704223;0,27096741711061806;2,8679171908282495;0;0;0;1,5218878652165877;0;13,268555528296243;0;0;0;0;0;0;0;0;0;0;0;0;5,16165306829494;2,5;0;1,0154767207570625;1,5270863411714912;0;0;11,7641754098361;0,2418774037419185;4,1537506557377;0,9503441456183704;13,495410790045975;
5418;3.18:18:00;0;0;0;0;0;0;0;0;0;0;0;6,5345691267283135;1,9280389077906717;0,27097313825057523;2,8679315424599716;0;0;0;1,521896193332513;0;13,26884298893645;0;0;0;0;0;0;0;0;0;0;0;0;5,161920363140437;2,5;0;1,0154807916958084;1,5271276286194944;0;0;11,7641754098361;0,24188318229072145;4,1537506557377;0,9503501856486358;13,495419612429973;
5419;3.18:19:00;0;0;0;0;0;0;0;0;0;0;0;6,534878893689124;1,9281694288820619;0,2709734344577177;2,868056890576474;0;0;0;1,521966806847984;0;13,269364936763035;0;0;0;0;0;0;0;0;0;0;0;0;5,16205182635606;2,5;0;1,015487372935054;1,5272455023531577;0;0;11,7641754098361;0,2418875775010054;4,1537506557377;0,9504262404211653;13,495760234867648;
5420;3.18:20:00;0;0;0;0;0;0;0;0;0;0;0;6,54493811756488;1,9295518674992047;0,2709998232592191;2,868544410108011;0;0;0;1,5219821178087454;0;13,269750460967417;0;0;0;0;0;0;0;0;0;0;0;0;5,162313892204908;2,5;0;1,0155365606354072;1,5272702636800177;0;0;11,7641754098361;0,24189810691835925;4,1537506557377;0,9504334741425629;13,496785304893235;
5421;3.18:21:00;0;0;0;0;0;0;0;0;0;0;0;6,548507210681073;1,9314818164189753;0,27100098608182294;2,868606161416424;0;0;0;1,5219956708243199;0;13,27198403876681;0;0;0;0;0;0;0;0;0;0;0;0;5,162341073893477;2,5;0;1,0155511730122673;1,5273436529792772;0;0;11,7641754098361;0,24190190651491852;4,1537506557377;0,9504628275572228;13,497415955852698;
5422;3.18:22:00;0;0;0;0;0;0;0;0;0;0;0;6,549923697899771;1,9346941378685747;0,27101156413297617;2,868695848483188;0;0;0;1,522021544550061;0;13,272160333015057;0;0;0;0;0;0;0;0;0;0;0;0;5,1624643540427835;2,5;0;1,0156237215873867;1,5274528320349712;0;0;11,7641754098361;0,2419070008709677;4,1537506557377;0,950535375368757;13,49786818994851;
5423;3.18:23:00;0;0;0;0;0;0;0;0;0;0;0;6,555335216659162;1,9348116067901366;0,2710260845097296;2,8687552357696755;0;0;0;1,5220597726854792;0;13,272423421100878;0;0;0;0;0;0;0;0;0;0;0;0;5,162531953786306;2,5;0;1,0156989825955505;1,527684048632662;0;0;11,7641754098361;0,24191147610834352;4,1537506557377;0,9505597373521215;13,498264869117314;
5424;3.18:24:00;0;0;0;0;0;0;0;0;0;0;0;6,556696706087644;1,935013590659457;0,27103624987254166;2,8689539876314853;0;0;0;1,5223622096254537;0;13,27265219451765;0;0;0;0;0;0;0;0;0;0;0;0;5,162533532723419;2,5;0;1,0157178402660785;1,5277170371758095;0;0;11,7641754098361;0,2419187782187934;4,1537506557377;0,9505983675747854;13,498763726727992;
5425;3.18:25:00;0;0;0;0;0;0;0;0;0;0;0;6,560842181168261;1,9350661842998176;0,271037004351246;2,8692656490606785;0;0;0;1,522365979491852;0;13,272706252244433;0;0;0;0;0;0;0;0;0;0;0;0;5,162871859067781;2,5;0;1,015760921267101;1,5277552471878018;0;0;11,7641754098361;0,2419259680667007;4,1537506557377;0,950653217396388;13,499647176335014;
5426;3.18:26:00;0;0;0;0;0;0;0;0;0;0;0;6,564982652758972;1,9354560923003228;0,27105552415966316;2,8695358352471216;0;0;0;1,5223783006196596;0;13,273494657657054;0;0;0;0;0;0;0;0;0;0;0;0;5,162917553484156;2,5;0;1,015861181078903;1,5277570447928437;0;0;11,7641754098361;0,2419319365387565;4,1537506557377;0,9509235487287334;13,500454901966561;
5427;3.18:27:00;0;0;0;0;0;0;0;0;0;0;0;6,567872716824861;1,936142933112343;0,2710730217020854;2,8695495074233577;0;0;0;1,5223787696594995;0;13,273600997874425;0;0;0;0;0;0;0;0;0;0;0;0;5,16315213585306;2,5;0;1,0158802545974979;1,5278219031370897;0;0;11,7641754098361;0,24194182369135506;4,1537506557377;0,9510691646767417;13,50231230641532;
5428;3.18:28:00;0;0;0;0;0;0;0;0;0;0;0;6,5719892135584095;1,9362829149767191;0,2710825069229937;2,8696155482817;0;0;0;1,5223871894804881;0;13,273771134309838;0;0;0;0;0;0;0;0;0;0;0;0;5,163239951101323;2,5;0;1,0158823005684898;1,5278375729214093;0;0;11,7641754098361;0,2419484964709856;4,1537506557377;0,9510813899204351;13,502581605571454;
5429;3.18:29:00;0;0;0;0;0;0;0;0;0;0;0;6,574382554741448;1,9369477521516583;0,27108921908370404;2,8696267338685066;0;0;0;1,522394781073393;0;13,274814770285218;0;0;0;0;0;0;0;0;0;0;0;0;5,1642720888120035;2,5;0;1,0158832535919264;1,5278768768215345;0;0;11,7641754098361;0,2419486835505227;4,1537506557377;0,9512049295615265;13,503079237461;
5430;3.18:30:00;0;0;0;0;0;0;0;0;0;0;0;6,575994933935074;1,9381721628993778;0,271124360611428;2,8696890349736894;0;0;0;1,5225055493606006;0;13,275382946550515;0;0;0;0;0;0;0;0;0;0;0;0;5,164310991357241;2,5;0;1,0159459721647641;1,52791412133131;0;0;11,7641754098361;0,2419543922227292;4,1537506557377;0,9512315598474671;13,50317716142354;
5431;3.18:31:00;0;0;0;0;0;0;0;0;0;0;0;6,577080807345234;1,9385016867029734;0,2711251447672291;2,869762253985229;0;0;0;1,5225950429206432;0;13,275858918706;0;0;0;0;0;0;0;0;0;0;0;0;5,164556827548111;2,5;0;1,0159947160187752;1,5279449617330514;0;0;11,7641754098361;0,24195850996429288;4,1537506557377;0,9512784647986373;13,504414521308334;
5432;3.18:32:00;0;0;0;0;0;0;0;0;0;0;0;6,5788868518643575;1,9387917655407385;0,27113115716567165;2,8697710658765803;0;0;0;1,5227009408526648;0;13,276047467888086;0;0;0;0;0;0;0;0;0;0;0;0;5,16459272903139;2,5;0;1,0160148191683531;1,5279531217667064;0;0;11,7641754098361;0,24196544234732734;4,1537506557377;0,9513098200806455;13,504647912491853;
5433;3.18:33:00;0;0;0;0;0;0;0;0;0;0;0;6,582231065149065;1,9396722518152743;0,2711649404615004;2,8698939499951095;0;0;0;1,5227117120764238;0;13,276091705193943;0;0;0;0;0;0;0;0;0;0;0;0;5,164609251057591;2,5;0;1,0160519412905769;1,5279891276408673;0;0;11,7641754098361;0,2420014059263436;4,1537506557377;0,9513300478112863;13,505511485479497;
5434;3.18:34:00;0;0;0;0;0;0;0;0;0;0;0;6,583005211007598;1,9398186425857966;0,2711690726495334;2,8700376923666644;0;0;0;1,5227874661099552;0;13,276207454238316;0;0;0;0;0;0;0;0;0;0;0;0;5,16478305224528;2,5;0;1,0161289406736584;1,5280977177657347;0;0;11,7641754098361;0,24201000734561626;4,1537506557377;0,9513562886654495;13,505660400711617;
5435;3.18:35:00;0;0;0;0;0;0;0;0;0;0;0;6,586306591999629;1,9399146899268793;0,2712022259571296;2,8702450065277674;0;0;0;1,5229869143498262;0;13,27715641889314;0;0;0;0;0;0;0;0;0;0;0;0;5,164814853987186;2,5;0;1,016177231634101;1,5280985831001657;0;0;11,7641754098361;0,24201254821332038;4,1537506557377;0,9514142345403127;13,506171680169391;
5436;3.18:36:00;0;0;0;0;0;0;0;0;0;0;0;6,591567424695451;1,9431223654545364;0,2712071042423394;2,870330381867058;0;0;0;1,5231874022004457;0;13,277354856979033;0;0;0;0;0;0;0;0;0;0;0;0;5,165013750113838;2,5;0;1,0162353464463874;1,5281342864231178;0;0;11,7641754098361;0,2420140801670811;4,1537506557377;0,9514880378567422;13,506722094816244;
5437;3.18:37:00;0;0;0;0;0;0;0;0;0;0;0;6,592169909628103;1,943284334277677;0,27120802783886344;2,8703591480727124;0;0;0;1,5233332471774368;0;13,27812733446656;0;0;0;0;0;0;0;0;0;0;0;0;5,165256735603711;2,5;0;1,0162510532728262;1,5281358017618962;0;0;11,7641754098361;0,24201680388417215;4,1537506557377;0,9515094086471226;13,508203541352268;
5438;3.18:38:00;0;0;0;0;0;0;0;0;0;0;0;6,593196514047333;1,9436087196705292;0,27121951418224705;2,8704212648660414;0;0;0;1,5235312068689486;0;13,278338951183805;0;0;0;0;0;0;0;0;0;0;0;0;5,165396592095433;2,5;0;1,0163173673557058;1,528241685027526;0;0;11,7641754098361;0,24202375215180463;4,1537506557377;0,951542329516149;13,508644902207163;
5439;3.18:39:00;0;0;0;0;0;0;0;0;0;0;0;6,602040998997786;1,9438576591049586;0,27123546280942307;2,870441111442931;0;0;0;1,5236480011512967;0;13,280089262659759;0;0;0;0;0;0;0;0;0;0;0;0;5,165518365333855;2,5;0;1,0163279449206668;1,5283519813668522;0;0;11,7641754098361;0,24202806123831988;4,1537506557377;0,9516361488739918;13,508684756906625;
5440;3.18:40:00;0;0;0;0;0;0;0;0;0;0;0;6,603120216774763;1,9440301806265747;0,27124051872213895;2,8705395152985327;0;0;0;1,523662897517754;0;13,280203250881065;0;0;0;0;0;0;0;0;0;0;0;0;5,165552264261566;2,5;0;1,0163705960418015;1,5283564103413698;0;0;11,7641754098361;0,2420326375676974;4,1537506557377;0,9517097410260154;13,509387350004747;
5441;3.18:41:00;0;0;0;0;0;0;0;0;0;0;0;6,6068533441843496;1,945033121086268;0,271241096157132;2,8706178877369055;0;0;0;1,5237080317499;0;13,280636063113597;0;0;0;0;0;0;0;0;0;0;0;0;5,165655870466626;2,5;0;1,0164461607241744;1,5284814897951824;0;0;11,7641754098361;0,24203695626177787;4,1537506557377;0,9517500576600944;13,509847513035888;
5442;3.18:42:00;0;0;0;0;0;0;0;0;0;0;0;6,607368657072114;1,9458672417196146;0,27126482969926985;2,8706617359780116;0;0;0;1,5238692614492686;0;13,280745204934105;0;0;0;0;0;0;0;0;0;0;0;0;5,166369893485091;2,5;0;1,0164726944146467;1,528606489845998;0;0;11,7641754098361;0,24204537512189855;4,1537506557377;0,9518291383842538;13,510579420865295;
5443;3.18:43:00;0;0;0;0;0;0;0;0;0;0;0;6,611092978168895;1,9464094050508411;0,2713005802752975;2,870930911259228;0;0;0;1,5238958933295021;0;13,281662842425792;0;0;0;0;0;0;0;0;0;0;0;0;5,166428660909811;2,5;0;1,0165174085440742;1,5286097657857831;0;0;11,7641754098361;0,24205648272482513;4,1537506557377;0,9519486254774397;13,510979858633307;
5444;3.18:44:00;0;0;0;0;0;0;0;0;0;0;0;6,6139327948483855;1,947583702745864;0,27130384912694105;2,8709581104379494;0;0;0;1,5239056264352984;0;13,282281584527444;0;0;0;0;0;0;0;0;0;0;0;0;5,166556572088267;2,5;0;1,0166189167418573;1,528662289427528;0;0;11,7641754098361;0,24208387305643414;4,1537506557377;0,9519872098504617;13,511077561866164;
5445;3.18:45:00;0;0;0;0;0;0;0;0;0;0;0;6,6141345521418655;1,947872483797754;0,27131780153794;2,871059323733765;0;0;0;1,5239410634684416;0;13,28254270451895;0;0;0;0;0;0;0;0;0;0;0;0;5,166644991005267;2,5;0;1,0166238274469188;1,5286805054017987;0;0;11,7641754098361;0,24210036609755387;4,1537506557377;0,9520093581037489;13,511489920431785;
5446;3.18:46:00;0;0;0;0;0;0;0;0;0;0;0;6,617747574818985;1,9491400165989174;0,27132398227499305;2,871079831771276;0;0;0;1,5239810150077358;0;13,282634780676286;0;0;0;0;0;0;0;0;0;0;0;0;5,1670048947178575;2,5;0;1,0166476962092466;1,5288258854783099;0;0;11,7641754098361;0,2421362574572797;4,1537506557377;0,9521089979583363;13,511901212788366;
5447;3.18:47:00;0;0;0;0;0;0;0;0;0;0;0;6,619411358111469;1,9493964448260592;0,2713300950074662;2,8711052513664703;0;0;0;1,524006620045224;0;13,283594816380395;0;0;0;0;0;0;0;0;0;0;0;0;5,167058759047317;2,5;0;1,0166863718636856;1,5288312192183013;0;0;11,7641754098361;0,24213929864039663;4,1537506557377;0,9521448040998612;13,512036856455895;
5448;3.18:48:00;0;0;0;0;0;0;0;0;0;0;0;6,623494475199808;1,949781563858945;0,2713346364266268;2,8713841725835514;0;0;0;1,5240290279122444;0;13,283886768393465;0;0;0;0;0;0;0;0;0;0;0;0;5,167073953811618;2,5;0;1,0168398852630893;1,5290818957410839;0;0;11,7641754098361;0,24215291273717743;4,1537506557377;0,9523569867415502;13,512885593998535;
5449;3.18:49:00;0;0;0;0;0;0;0;0;0;0;0;6,624032955829713;1,9498904620567474;0,2713346445196082;2,8717060606538904;0;0;0;1,5242093420597473;0;13,284359511324032;0;0;0;0;0;0;0;0;0;0;0;0;5,167861246416774;2,5;0;1,0168779547312132;1,5292834739923094;0;0;11,7641754098361;0,24215778485988734;4,1537506557377;0,9523646189616556;13,513015199501632;
5450;3.18:50:00;0;0;0;0;0;0;0;0;0;0;0;6,624227015813517;1,9502991780982688;0,271347618997766;2,8717346968668847;0;0;0;1,524227582263741;0;13,286602837360228;0;0;0;0;0;0;0;0;0;0;0;0;5,168064179562033;2,5;0;1,0168795194442855;1,5293071936747469;0;0;11,7641754098361;0,2421611283824145;4,1537506557377;0,9525075184380211;13,513154358457612;
5451;3.18:51:00;0;0;0;0;0;0;0;0;0;0;0;6,626069231416281;1,9527534323938334;0,271362255309559;2,871940723564589;0;0;0;1,5242638369997354;0;13,286654366960333;0;0;0;0;0;0;0;0;0;0;0;0;5,168349280945989;2,5;0;1,0169480755771663;1,529411767822213;0;0;11,7641754098361;0,2421648333230949;4,1537506557377;0,952510197370544;13,513379712005923;
5452;3.18:52:00;0;0;0;0;0;0;0;0;0;0;0;6,627126477245395;1,9538327296855862;0,2714113692482375;2,8720047067305234;0;0;0;1,5243224069119916;0;13,28694563054699;0;0;0;0;0;0;0;0;0;0;0;0;5,168374037188932;2,5;0;1,016954677203014;1,5294162638253108;0;0;11,7641754098361;0,24218191486173413;4,1537506557377;0,9528001583739801;13,514626533746371;
5453;3.18:53:00;0;0;0;0;0;0;0;0;0;0;0;6,631373786112017;1,9559895003757448;0,2714217408783571;2,872018675020891;0;0;0;1,524331862694086;0;13,287308889978815;0;0;0;0;0;0;0;0;0;0;0;0;5,168391223728658;2,5;0;1,0169908202595872;1,5294719698563086;0;0;11,7641754098361;0,2422088387024859;4,1537506557377;0,9529162630265132;13,514643789935691;
5454;3.18:54:00;0;0;0;0;0;0;0;0;0;0;0;6,635237479809909;1,9583738495909886;0,27142953775595274;2,8721333231745447;0;0;0;1,524415183019554;0;13,2885508102565;0;0;0;0;0;0;0;0;0;0;0;0;5,168459926869447;2,5;0;1,0170276658424549;1,5294732452201223;0;0;11,7641754098361;0,24221595720900593;4,1537506557377;0,9529220579304286;13,514841481724588;
5455;3.18:55:00;0;0;0;0;0;0;0;0;0;0;0;6,636870298946841;1,958490288273906;0,2714361026376967;2,8726442409780826;0;0;0;1,5244266311936907;0;13,288936104844328;0;0;0;0;0;0;0;0;0;0;0;0;5,1684764445588725;2,5;0;1,0170303752564087;1,5295282642497525;0;0;11,7641754098361;0,24222747616484086;4,1537506557377;0,9529283284805499;13,515600774524977;
5456;3.18:56:00;0;0;0;0;0;0;0;0;0;0;0;6,637217166291963;1,9585343401431605;0,2714422951224847;2,8726554153959754;0;0;0;1,524680055855117;0;13,289179731462525;0;0;0;0;0;0;0;0;0;0;0;0;5,169138915027752;2,5;0;1,0171194199620346;1,5295390348983704;0;0;11,7641754098361;0,24223495491142588;4,1537506557377;0,9529589210589416;13,515870152366542;
5457;3.18:57:00;0;0;0;0;0;0;0;0;0;0;0;6,644217675546297;1,9585499760532892;0,27146082101565205;2,8726895688484113;0;0;0;1,5247025634548237;0;13,289959914340262;0;0;0;0;0;0;0;0;0;0;0;0;5,169290991249056;2,5;0;1,017174902943685;1,52955813515079;0;0;11,7641754098361;0,24224603645033882;4,1537506557377;0,9530487341533646;13,516456473360085;
5458;3.18:58:00;0;0;0;0;0;0;0;0;0;0;0;6,644409947017258;1,9585575579838093;0,2714828297983227;2,872691263837716;0;0;0;1,5248272982131639;0;13,290769496251048;0;0;0;0;0;0;0;0;0;0;0;0;5,169296730210482;2,5;0;1,017185548631496;1,5296470475432815;0;0;11,7641754098361;0,24225560449441608;4,1537506557377;0,9530872291595706;13,518147992616061;
5459;3.18:59:00;0;0;0;0;0;0;0;0;0;0;0;6,649914537775149;1,9606611854613458;0,2714876352559957;2,87269468271074;0;0;0;1,5249010887049892;0;13,291089362935306;0;0;0;0;0;0;0;0;0;0;0;0;5,169354499680417;2,5;0;1,0172539435157824;1,5296571480730414;0;0;11,7641754098361;0,24227368484752945;4,1537506557377;0,9532018804024094;13,518895642725937;
5460;3.19:00:00;0;0;0;0;0;0;0;0;0;0;0;6,655494120859799;1,9634036931870282;0,27152366331915656;2,872710374794961;0;0;0;1,5249634255994722;0;13,291151641042738;0;0;0;0;0;0;0;0;0;0;0;0;5,169446265365626;2,5;0;1,0172749888566919;1,5297762385696003;0;0;11,7641754098361;0,2422909658604868;4,1537506557377;0,9532253113223551;13,519120147132304;
5461;3.19:01:00;0;0;0;0;0;0;0;0;0;0;0;6,657690820271588;1,9641113388108;0,2715725832216345;2,8728037414770173;0;0;0;1,5249683213768659;0;13,291852739861158;0;0;0;0;0;0;0;0;0;0;0;0;5,169686775941013;2,5;0;1,0173390888416993;1,5298242978935748;0;0;11,7641754098361;0,24229782405642475;4,1537506557377;0,953280818683247;13,519735342826765;
5462;3.19:02:00;0;0;0;0;0;0;0;0;0;0;0;6,6602693168664535;1,964330242244245;0,27159248672370334;2,872824086213013;0;0;0;1,5250159937069119;0;13,294235184200694;0;0;0;0;0;0;0;0;0;0;0;0;5,1699047759490835;2,5;0;1,0173660303739973;1,529857606526894;0;0;11,7641754098361;0,24230817127099064;4,1537506557377;0,9534141156964764;13,520412503754782;
5463;3.19:03:00;0;0;0;0;0;0;0;0;0;0;0;6,660571275258624;1,9644558596918966;0,2716150084225426;2,8728715517227092;0;0;0;1,5250635041310947;0;13,294757936405762;0;0;0;0;0;0;0;0;0;0;0;0;5,1707903207306;2,5;0;1,0173717101704869;1,5298977801454319;0;0;11,7641754098361;0,2423146110761212;4,1537506557377;0,9534277039256616;13,520787420189452;
5464;3.19:04:00;0;0;0;0;0;0;0;0;0;0;0;6,667982450567716;1,9681817389266112;0,27163752975638233;2,873087451326169;0;0;0;1,5251774143593928;0;13,295094078965443;0;0;0;0;0;0;0;0;0;0;0;0;5,170910167451719;2,5;0;1,0174192698845477;1,5300369316682416;0;0;11,7641754098361;0,2423321674650085;4,1537506557377;0,9535874831071244;13,520830338531832;
5465;3.19:05:00;0;0;0;0;0;0;0;0;0;0;0;6,668710385311105;1,9685040791711275;0,2716538846653728;2,87319402129162;0;0;0;1,5252864468713623;0;13,295720468911838;0;0;0;0;0;0;0;0;0;0;0;0;5,170953280155753;2,5;0;1,0174990917482776;1,5301241795981742;0;0;11,7641754098361;0,24234276376210556;4,1537506557377;0,9536085757061162;13,522430622857067;
5466;3.19:06:00;0;0;0;0;0;0;0;0;0;0;0;6,669326382299089;1,9689819358344822;0,2717054467259378;2,8732182030267284;0;0;0;1,5253144992037573;0;13,295770500347645;0;0;0;0;0;0;0;0;0;0;0;0;5,170953315214932;2,5;0;1,0176178935907663;1,5302221017472402;0;0;11,7641754098361;0,2423580463130213;4,1537506557377;0,9536200952922026;13,523445904360578;
5467;3.19:07:00;0;0;0;0;0;0;0;0;0;0;0;6,672523771202135;1,972266605379363;0,2717273656542374;2,8733568544129877;0;0;0;1,5253149069916578;0;13,296979814109397;0;0;0;0;0;0;0;0;0;0;0;0;5,170955964016323;2,5;0;1,017694247217319;1,530248604807379;0;0;11,7641754098361;0,24237253053483454;4,1537506557377;0,9536444857984799;13,523683599525446;
5468;3.19:08:00;0;0;0;0;0;0;0;0;0;0;0;6,67787357101922;1,973472908530656;0,2717299155817882;2,8735226529700664;0;0;0;1,5253278625665148;0;13,298099857867209;0;0;0;0;0;0;0;0;0;0;0;0;5,171272460822361;2,5;0;1,0176952363488316;1,5303063430086417;0;0;11,7641754098361;0,2423735777468518;4,1537506557377;0,9536618517866811;13,52416214268919;
5469;3.19:09:00;0;0;0;0;0;0;0;0;0;0;0;6,68166705836895;1,9738113108986077;0,2717324464814641;2,8735880771119624;0;0;0;1,5254091910493517;0;13,298590297416466;0;0;0;0;0;0;0;0;0;0;0;0;5,171658742178879;2,5;0;1,0177117066743555;1,5303630977614744;0;0;11,7641754098361;0,24238176368801137;4,1537506557377;0,9537205895381164;13,52453929915707;
5470;3.19:10:00;0;0;0;0;0;0;0;0;0;0;0;6,687993401560101;1,9743357845296712;0,27173815452338573;2,8737235934664063;0;0;0;1,52542609854007;0;13,299987048355973;0;0;0;0;0;0;0;0;0;0;0;0;5,171682423503173;2,5;0;1,0178709773409402;1,5304345332336513;0;0;11,7641754098361;0,24238292681923002;4,1537506557377;0,9538112542358713;13,525650909485089;
5471;3.19:11:00;0;0;0;0;0;0;0;0;0;0;0;6,690154530502677;1,9744153658907906;0,27173910579039556;2,8738454353947653;0;0;0;1,5255216076958253;0;13,300051329536139;0;0;0;0;0;0;0;0;0;0;0;0;5,171835904885755;2,5;0;1,0181712756221541;1,5305473870009887;0;0;11,7641754098361;0,24240580138043857;4,1537506557377;0,9538729003195104;13,52599200175108;
5472;3.19:12:00;0;0;0;0;0;0;0;0;0;0;0;6,699258496919579;1,9749272083036962;0,27174702940148227;2,8740158148252593;0;0;0;1,5255376208396607;0;13,301167759539434;0;0;0;0;0;0;0;0;0;0;0;0;5,172242662984631;2,5;0;1,0181733861250324;1,5306117156618584;0;0;11,7641754098361;0,24243201076504678;4,1537506557377;0,9539133846857529;13,52666314189471;
5473;3.19:13:00;0;0;0;0;0;0;0;0;0;0;0;6,700099984352553;1,9756752349170594;0,2717612072971701;2,8740811704947093;0;0;0;1,5256068889862915;0;13,301273870930272;0;0;0;0;0;0;0;0;0;0;0;0;5,172246028278573;2,5;0;1,0181745673554414;1,530651893993977;0;0;11,7641754098361;0,24243742801525286;4,1537506557377;0,953935596845049;13,52712570109994;
5474;3.19:14:00;0;0;0;0;0;0;0;0;0;0;0;6,706806867379414;1,9776605554049578;0,27178922189884525;2,874113355952701;0;0;0;1,5256364504780837;0;13,302028834929736;0;0;0;0;0;0;0;0;0;0;0;0;5,172427593986837;2,5;0;1,0181891637156593;1,5306565066662308;0;0;11,7641754098361;0,2424420156975215;4,1537506557377;0,9539407718540712;13,527677655182176;
5475;3.19:15:00;0;0;0;0;0;0;0;0;0;0;0;6,707000956156927;1,9777396049035632;0,2717926685135028;2,874167137339108;0;0;0;1,525706509731825;0;13,302055966314544;0;0;0;0;0;0;0;0;0;0;0;0;5,172729499105193;2,5;0;1,0181896423706864;1,5306664459239212;0;0;11,7641754098361;0,24244231903013455;4,1537506557377;0,9539484765008036;13,527787615156926;
5476;3.19:16:00;0;0;0;0;0;0;0;0;0;0;0;6,70712562456171;1,98119014198113;0,27180948740528643;2,8742609940248225;0;0;0;1,5257101384008258;0;13,3023165576809;0;0;0;0;0;0;0;0;0;0;0;0;5,173079162438166;2,5;0;1,0182316459965748;1,5306837231520496;0;0;11,7641754098361;0,24245448765913027;4,1537506557377;0,953958955194988;13,527877732880842;
5477;3.19:17:00;0;0;0;0;0;0;0;0;0;0;0;6,707748825029114;1,9812644074049477;0,27181174825813254;2,8744159627280808;0;0;0;1,5257464298862762;0;13,302410276152882;0;0;0;0;0;0;0;0;0;0;0;0;5,173151175730864;2,5;0;1,0182801440030347;1,5307875896733827;0;0;11,7641754098361;0,2424719300380566;4,1537506557377;0,9540515864750375;13,527891737053812;
5478;3.19:18:00;0;0;0;0;0;0;0;0;0;0;0;6,708346957908891;1,981338575552043;0,2718165791623345;2,874446313544214;0;0;0;1,5258288349524696;0;13,303153621265615;0;0;0;0;0;0;0;0;0;0;0;0;5,173277996125722;2,5;0;1,018339413283667;1,5309520721886523;0;0;11,7641754098361;0,24249830669241607;4,1537506557377;0,9540888653086947;13,528648337873294;
5479;3.19:19:00;0;0;0;0;0;0;0;0;0;0;0;6,708492955024687;1,9842533856676987;0,27182207214328824;2,8748049938307805;0;0;0;1,525944071840489;0;13,303608343710586;0;0;0;0;0;0;0;0;0;0;0;0;5,173497294982513;2,5;0;1,0183738679203915;1,5312659303996028;0;0;11,7641754098361;0,2425006504264615;4,1537506557377;0,9541404513508567;13,528704166208362;
5480;3.19:20:00;0;0;0;0;0;0;0;0;0;0;0;6,708620332430185;1,9844057791394556;0,27183202995829747;2,874948631060632;0;0;0;1,5261301597122678;0;13,304105923459979;0;0;0;0;0;0;0;0;0;0;0;0;5,173578477436542;2,5;0;1,0183898668734623;1,5314039282183283;0;0;11,7641754098361;0,24250680833061367;4,1537506557377;0,9541953713285741;13,52901921173128;
5481;3.19:21:00;0;0;0;0;0;0;0;0;0;0;0;6,7088900173972155;1,984528510913982;0,27183388993634244;2,874985484047504;0;0;0;1,5261303754595203;0;13,304599336374158;0;0;0;0;0;0;0;0;0;0;0;0;5,173902289154162;2,5;0;1,0184056083370152;1,5314211209535646;0;0;11,7641754098361;0,24250739789079573;4,1537506557377;0,9542218980521898;13,529745458614514;
